"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"The Addams Family","US","Action,Platformer,2D","THE ADDAMS FAMILY has been evicted! To save their home from Tully Alford, the family attorney, who is after the family fortune - Morticia, Lurch, Granny, Pugsley and Wednesday have gone to the house to reason with him. But when Gomez arrives, his family is missing! As Gomez, you must save your loved ones, your home and your loads of wealth. Freeing your family will take money, bags and bags of it; but fortunately, you'll find stashes of cash hidden all over the house. You'll have to watch out for scary obstacles like falling spikes, frightening monsters and ghosts. You'll need to look for clues and slove many mysterious puzzles as you search for your family. You may even need someThing to help you - but you'll have to find him first! Get a move on... 'cause you're gonna make a call on THE ADDAMS FAMILY!","5.5","5.8","n/a","Ocean","January 1992 ","http://www.gamefaqs.com/nes/587065-the-addams-family"
"The Addams Family: Pugsley's Scavenger Hunt","US","Action,Platformer,2D","Darling little Pugsley has lost his family to kidnappers who have hidden them as prisoners in their own spooky home. Only lovable little Pugsley can rescue them by hunting for delightfully strange items located in secret spots in their weird mansion. What oddities and atrocities await him! There are twisted creatures and complex features at every turn of the task.If precious little Pugsley is able, he'll find and rescue Gomez, Granny, Wednesday and Uncle Fester and see them to the music room. Each one holds a piece of the unnaturally lovely music which Lurch must play to unlock the secret passage leading to Morticia.Pugsley's only helper is the charmingly bizarre Thing, who brings him startling messages to help him along.So get ready to get spooky and get set to get kooky... it's Pugsley's Scavenger Hunt!","6.0","5.7","n/a","Enigma Variations","August 1993 ","http://www.gamefaqs.com/nes/587066-the-addams-family-pugsleys-scavenger-hunt"
"Advanced Dungeons & Dragons: Dragons of Flame","US","Role-Playing,Action RPG","Advanced Dungeons & Dragons: Dragons of Flame is a Role-Playing game, developed by Atelier Double and published by Pony Canyon,which was released in Japan in 1992.","6.0","6.4","n/a","Atelier Double","Feb 21, 1992 ","http://www.gamefaqs.com/nes/570643-advanced-dungeons-and-dragons-dragons-of-flame"
"Advanced Dungeons & Dragons: DragonStrike","US","Action,General","Wicked dragonarmies threaten the good people of Ansalon. There's only one defense... fight dragons with dragons! Command your winged warrior to fly off and challenge enemy beasts in a tooth-and-claw battle high above Krynn. It's awesome airborne fantasy action in the AD&D game tradition!Engage in exciting dragon-to-dragon combat. Control breathtaking on-screen airborne battles. Choose from three types of dragons: Bronze, Silver and Gold. Attack with potent breath weapons like paralyzing gas, lightning and fireballs. Fly at your choice of two altitudes. Play alone or against an opponent!","7.3","5.8","n/a","Westwood Associates","July 1992 ","http://www.gamefaqs.com/nes/563407-advanced-dungeons-and-dragons-dragonstrike"
"Advanced Dungeons & Dragons: Heroes of the Lance","US","Role-Playing,Action RPG","At last! You can play the first Official ADVANCED DUNGEONS & DRAGONS action game made for the Nintendo Entertainment System! HEROES OF THE LANCE is based on the Dragons of Despair DRAGONLANCE module, placing you in control of eight fantasy characters. Guide your brave companions through their adventures as they encounter dragons and dwarves... magic and monsters, in their quest for the precious Disks of Mishakal. The fate of the world of Krynn is in your hands! Vanquish the ancient black dragon Khisanth or you are doomed to failure!Action-packed animated graphics. Eight characters, each with different attributes and skills. Fight giant spiders, Gully Dwarves, dragons and monstrous Draconians. Defend yourself with magic and an arsenal of weapons!","2.0","3.5","n/a","Natsume","January 1991 ","http://www.gamefaqs.com/nes/587335-advanced-dungeons-and-dragons-heroes-of-the-lance"
"Advanced Dungeons & Dragons: Hillsfar","US","Role-Playing,General","Direct your charger into the walled city of Hillsfar for fast battle action and challenging fantasy adventure! Hillsfar has been invaded by Maalthir, the self-proclaimed First Lord, who rules the region with his powerful magic and his ruthless guards, the Red Plumes. In the AD&D game tradition, you must make many choices in the roles you play. Each profession has its own missions. Intelligence must guide your characters with dexterity and charm to battle minotaurs, orcs and armed guards; test your skills in the gladiators' colliseum or archery range.Based on an internationally-known PC game. Exciting on-screen action in the AD&D game tradition. Players create and name human and non-human characters with choice of gender, race and skills!","1.5","4.8","","SSI","February 1993 ","http://www.gamefaqs.com/nes/587337-advanced-dungeons-and-dragons-hillsfar"
"Advanced Dungeons & Dragons: Pool of Radiance","US","Role-Playing,General","The city of Phlan lies in ruins. Your band of adventurers can help to rebuild the once-proud city and restore it to its former glory. Along the way you hope to find the legendary Pool of Radiance, said to glow with its own mystical power. Does it really give tremendous strength to the warrior who bathes in its magic waters? Or is that just an elfin myth? Before you meet the challenges ahead you must create your characters and choose their races and battle skills. Then set off on your glorious quest to drive out the monsters and let civilization reign once more!","7.7","6.8","","Marionette","April 1992 ","http://www.gamefaqs.com/nes/587518-advanced-dungeons-and-dragons-pool-of-radiance"
"Adventure Island","US","Action,Platformer,2D","You just found out that Princess Leilani was kidnapped by the Evil Witch Doctor and taken to Adventure Island in the South Pacific.You land on Adventure Island without weapons or food. The island is thick with tropical forest, mountains and caves. Hidden on the island are your skateboard, axe, food and other helpful tools you must find by exploring the island.Better find the weapons and food quickly because you will need them to fight the Witch Doctor's spiders, snakes, bats and demons. The Evil Witch Doctor has set lots of traps for you before you can face him one on one. Are you up for the challenge?! Can you live through Adventure Island to save Princess Leilani?!","6.7","6.7","","Hudson","September 1988 ","http://www.gamefaqs.com/nes/587067-adventure-island"
"Takahashi Meijin no Bouken Jima","JP","Action,Platformer,2D","You just found out that Princess Leilani was kidnapped by the Evil Witch Doctor and taken to Adventure Island in the South Pacific.You land on Adventure Island without weapons or food. The island is thick with tropical forest, mountains and caves. Hidden on the island are your skateboard, axe, food and other helpful tools you must find by exploring the island.Better find the weapons and food quickly because you will need them to fight the Witch Doctor's spiders, snakes, bats and demons. The Evil Witch Doctor has set lots of traps for you before you can face him one on one. Are you up for the challenge?! Can you live through Adventure Island to save Princess Leilani?!","6.7","6.7","","Hudson","September 1988 ","http://www.gamefaqs.com/nes/587067-adventure-island"
"Adventure Island Classic","EU","Action,Platformer,2D","You just found out that Princess Leilani was kidnapped by the Evil Witch Doctor and taken to Adventure Island in the South Pacific.You land on Adventure Island without weapons or food. The island is thick with tropical forest, mountains and caves. Hidden on the island are your skateboard, axe, food and other helpful tools you must find by exploring the island.Better find the weapons and food quickly because you will need them to fight the Witch Doctor's spiders, snakes, bats and demons. The Evil Witch Doctor has set lots of traps for you before you can face him one on one. Are you up for the challenge?! Can you live through Adventure Island to save Princess Leilani?!","6.7","6.7","","Hudson","September 1988 ","http://www.gamefaqs.com/nes/587067-adventure-island"
"Adventure Island 3","US","Action,Platformer,2D","Adventure Island 3 is an Action game, developed and published by Hudson,which was released in Japan in 1992.","7.7","7.2","n/a","Hudson","September 1992 ","http://www.gamefaqs.com/nes/587069-adventure-island-3"
"Takahashi Meijin no Bouken Jima III","JP","Action,Platformer,2D","Adventure Island 3 is an Action game, developed and published by Hudson,which was released in Japan in 1992.","7.7","7.2","n/a","Hudson","September 1992 ","http://www.gamefaqs.com/nes/587069-adventure-island-3"
"Adventure Island","US","Action,Platformer,2D","You just found out that Princess Leilani was kidnapped by the Evil Witch Doctor and taken to Adventure Island in the South Pacific.You land on Adventure Island without weapons or food. The island is thick with tropical forest, mountains and caves. Hidden on the island are your skateboard, axe, food and other helpful tools you must find by exploring the island.Better find the weapons and food quickly because you will need them to fight the Witch Doctor's spiders, snakes, bats and demons. The Evil Witch Doctor has set lots of traps for you before you can face him one on one. Are you up for the challenge?! Can you live through Adventure Island to save Princess Leilani?!","6.7","6.7","","Hudson","September 1988 ","http://www.gamefaqs.com/nes/587067-adventure-island"
"Takahashi Meijin no Bouken Jima","JP","Action,Platformer,2D","You just found out that Princess Leilani was kidnapped by the Evil Witch Doctor and taken to Adventure Island in the South Pacific.You land on Adventure Island without weapons or food. The island is thick with tropical forest, mountains and caves. Hidden on the island are your skateboard, axe, food and other helpful tools you must find by exploring the island.Better find the weapons and food quickly because you will need them to fight the Witch Doctor's spiders, snakes, bats and demons. The Evil Witch Doctor has set lots of traps for you before you can face him one on one. Are you up for the challenge?! Can you live through Adventure Island to save Princess Leilani?!","6.7","6.7","","Hudson","September 1988 ","http://www.gamefaqs.com/nes/587067-adventure-island"
"Adventure Island Classic","EU","Action,Platformer,2D","You just found out that Princess Leilani was kidnapped by the Evil Witch Doctor and taken to Adventure Island in the South Pacific.You land on Adventure Island without weapons or food. The island is thick with tropical forest, mountains and caves. Hidden on the island are your skateboard, axe, food and other helpful tools you must find by exploring the island.Better find the weapons and food quickly because you will need them to fight the Witch Doctor's spiders, snakes, bats and demons. The Evil Witch Doctor has set lots of traps for you before you can face him one on one. Are you up for the challenge?! Can you live through Adventure Island to save Princess Leilani?!","6.7","6.7","","Hudson","September 1988 ","http://www.gamefaqs.com/nes/587067-adventure-island"
"Adventure Island II","US","Action,Platformer,2D","Soar into action with Adventure Island II. That Evil Witch Doctor's just snatched your favorite lady. And you've got to battle your way past EIGHT treacherous islands to get her back.Combat prehistoric monsters -- some of the creepiest, fire-spitting critters ever to slither across a video screen! Survive molten volcanoes. Dodge giant scorpions and king cobras. And the action gets even crazier with a new vertical/horizontal scroll, while stage select lets you control play.So sharpen your axe, slip on a leopard skin, and take off for ADVENTURE ISLAND II. It's gonna be a wild ride!!!","8.1","7.3","","Now Production","February 1991 ","http://www.gamefaqs.com/nes/587068-adventure-island-ii"
"Takahashi Meijin no Bouken Jima II","JP","Action,Platformer,2D","Soar into action with Adventure Island II. That Evil Witch Doctor's just snatched your favorite lady. And you've got to battle your way past EIGHT treacherous islands to get her back.Combat prehistoric monsters -- some of the creepiest, fire-spitting critters ever to slither across a video screen! Survive molten volcanoes. Dodge giant scorpions and king cobras. And the action gets even crazier with a new vertical/horizontal scroll, while stage select lets you control play.So sharpen your axe, slip on a leopard skin, and take off for ADVENTURE ISLAND II. It's gonna be a wild ride!!!","8.1","7.3","","Now Production","February 1991 ","http://www.gamefaqs.com/nes/587068-adventure-island-ii"
"The Adventure Island Part II ","EU","Action,Platformer,2D","Soar into action with Adventure Island II. That Evil Witch Doctor's just snatched your favorite lady. And you've got to battle your way past EIGHT treacherous islands to get her back.Combat prehistoric monsters -- some of the creepiest, fire-spitting critters ever to slither across a video screen! Survive molten volcanoes. Dodge giant scorpions and king cobras. And the action gets even crazier with a new vertical/horizontal scroll, while stage select lets you control play.So sharpen your axe, slip on a leopard skin, and take off for ADVENTURE ISLAND II. It's gonna be a wild ride!!!","8.1","7.3","","Now Production","February 1991 ","http://www.gamefaqs.com/nes/587068-adventure-island-ii"
"The Adventure Island Part II ","AU","Action,Platformer,2D","Soar into action with Adventure Island II. That Evil Witch Doctor's just snatched your favorite lady. And you've got to battle your way past EIGHT treacherous islands to get her back.Combat prehistoric monsters -- some of the creepiest, fire-spitting critters ever to slither across a video screen! Survive molten volcanoes. Dodge giant scorpions and king cobras. And the action gets even crazier with a new vertical/horizontal scroll, while stage select lets you control play.So sharpen your axe, slip on a leopard skin, and take off for ADVENTURE ISLAND II. It's gonna be a wild ride!!!","8.1","7.3","","Now Production","February 1991 ","http://www.gamefaqs.com/nes/587068-adventure-island-ii"
"Adventure Island II","US","Action,Platformer,2D","Soar into action with Adventure Island II. That Evil Witch Doctor's just snatched your favorite lady. And you've got to battle your way past EIGHT treacherous islands to get her back.Combat prehistoric monsters -- some of the creepiest, fire-spitting critters ever to slither across a video screen! Survive molten volcanoes. Dodge giant scorpions and king cobras. And the action gets even crazier with a new vertical/horizontal scroll, while stage select lets you control play.So sharpen your axe, slip on a leopard skin, and take off for ADVENTURE ISLAND II. It's gonna be a wild ride!!!","8.1","7.3","","Now Production","February 1991 ","http://www.gamefaqs.com/nes/587068-adventure-island-ii"
"Takahashi Meijin no Bouken Jima II","JP","Action,Platformer,2D","Soar into action with Adventure Island II. That Evil Witch Doctor's just snatched your favorite lady. And you've got to battle your way past EIGHT treacherous islands to get her back.Combat prehistoric monsters -- some of the creepiest, fire-spitting critters ever to slither across a video screen! Survive molten volcanoes. Dodge giant scorpions and king cobras. And the action gets even crazier with a new vertical/horizontal scroll, while stage select lets you control play.So sharpen your axe, slip on a leopard skin, and take off for ADVENTURE ISLAND II. It's gonna be a wild ride!!!","8.1","7.3","","Now Production","February 1991 ","http://www.gamefaqs.com/nes/587068-adventure-island-ii"
"The Adventure Island Part II ","EU","Action,Platformer,2D","Soar into action with Adventure Island II. That Evil Witch Doctor's just snatched your favorite lady. And you've got to battle your way past EIGHT treacherous islands to get her back.Combat prehistoric monsters -- some of the creepiest, fire-spitting critters ever to slither across a video screen! Survive molten volcanoes. Dodge giant scorpions and king cobras. And the action gets even crazier with a new vertical/horizontal scroll, while stage select lets you control play.So sharpen your axe, slip on a leopard skin, and take off for ADVENTURE ISLAND II. It's gonna be a wild ride!!!","8.1","7.3","","Now Production","February 1991 ","http://www.gamefaqs.com/nes/587068-adventure-island-ii"
"The Adventure Island Part II ","AU","Action,Platformer,2D","Soar into action with Adventure Island II. That Evil Witch Doctor's just snatched your favorite lady. And you've got to battle your way past EIGHT treacherous islands to get her back.Combat prehistoric monsters -- some of the creepiest, fire-spitting critters ever to slither across a video screen! Survive molten volcanoes. Dodge giant scorpions and king cobras. And the action gets even crazier with a new vertical/horizontal scroll, while stage select lets you control play.So sharpen your axe, slip on a leopard skin, and take off for ADVENTURE ISLAND II. It's gonna be a wild ride!!!","8.1","7.3","","Now Production","February 1991 ","http://www.gamefaqs.com/nes/587068-adventure-island-ii"
"The Adventures of Bayou Billy","US","Action,Beat-'Em-Up","You're a ragin' Cajun on the tail of a swamp rat. For the first time ever, three of the most awesome action video experiences explode into one mean swamp stompin' adventure.From zappin' mobsters and wrestlin' gators in muddy marshes, to chasin' through the streets of New Orleans, drivin' and a shootin' in your road huggin' four wheel drive doom machine, you're up against it all!'Cause that gangster king of Bourbon Street has snatched your best girl - pretty little Annabelle, the sweetest honey around - and run her off to his heavily armed estate, a plantation filled with perils and pitfalls.So muster up courage and sharpen your foot long blade. It's time to go huntin'. But if you ain't careful, the prey will eat you alive - I Gar-Ron-Tee!","4.8","5.4","","Konami","June 1989 ","http://www.gamefaqs.com/nes/587070-the-adventures-of-bayou-billy"
"Mad City","JP","Action,Beat-'Em-Up","You're a ragin' Cajun on the tail of a swamp rat. For the first time ever, three of the most awesome action video experiences explode into one mean swamp stompin' adventure.From zappin' mobsters and wrestlin' gators in muddy marshes, to chasin' through the streets of New Orleans, drivin' and a shootin' in your road huggin' four wheel drive doom machine, you're up against it all!'Cause that gangster king of Bourbon Street has snatched your best girl - pretty little Annabelle, the sweetest honey around - and run her off to his heavily armed estate, a plantation filled with perils and pitfalls.So muster up courage and sharpen your foot long blade. It's time to go huntin'. But if you ain't careful, the prey will eat you alive - I Gar-Ron-Tee!","4.8","5.4","","Konami","June 1989 ","http://www.gamefaqs.com/nes/587070-the-adventures-of-bayou-billy"
"Adventures of Dino Riki","US","Action,Shooter,Scrolling","In prehistoric times, where ancient dinosaur creatures ruled, the adventures of Dino-Riki began. A courageous and intelligent young man, Dino-Riki, is determined to establish mankind's future in this violent age. Dino-Riki must explore and fight his way through deserts filled with quicksand, sinking lotus swamps, dark caverns and deep canyons.As Dino-Riki begins his adventure, he is armed with a shooting weapon that will change and progress from rocks to axes, from axes to boomerangs, from boomerangs to fiery torches, by collecting special items. There are many hidden items that will help Dino-Riki to increase his strength, life, fly like an eagle, one that will change Dino-Riki to 'Macho-Riki', the ancient warrior, and many more. Dino-Riki will need all the ancient knowledge and items he can find before facing the dinosaur bosses: Tyrannosaurus, Pteranodon, Monster Fly and Giant Cobra!","4.3","5.6","n/a","Hudson","September 1989 ","http://www.gamefaqs.com/nes/587071-adventures-of-dino-riki"
"Shinjinrui: The New Type","JP","Action,Shooter,Scrolling","In prehistoric times, where ancient dinosaur creatures ruled, the adventures of Dino-Riki began. A courageous and intelligent young man, Dino-Riki, is determined to establish mankind's future in this violent age. Dino-Riki must explore and fight his way through deserts filled with quicksand, sinking lotus swamps, dark caverns and deep canyons.As Dino-Riki begins his adventure, he is armed with a shooting weapon that will change and progress from rocks to axes, from axes to boomerangs, from boomerangs to fiery torches, by collecting special items. There are many hidden items that will help Dino-Riki to increase his strength, life, fly like an eagle, one that will change Dino-Riki to 'Macho-Riki', the ancient warrior, and many more. Dino-Riki will need all the ancient knowledge and items he can find before facing the dinosaur bosses: Tyrannosaurus, Pteranodon, Monster Fly and Giant Cobra!","4.3","5.6","n/a","Hudson","September 1989 ","http://www.gamefaqs.com/nes/587071-adventures-of-dino-riki"
"The Adventures of Dr. Franken","US","Action,Platformer,2D","The Adventures of Dr. Franken is an Action game, developed by Cygnus and published by Elite,which was cancelled before it was released.","","","","Cygnus","Canceled ","http://www.gamefaqs.com/nes/938396-the-adventures-of-dr-franken"
"The Adventures of Gilligan's Island","US","Action,General","'Okay little buddy, you just stay right behind your old pal the Skipper and everything's gonna be just fine. All we have to do is follow these clues and find the magic stone tablet and we can get off this forsaken island once and for all. So Gilligan, please try not to mess things up just this one time. Stay away from the quicksand and don't go wandering off into any dark caves. Can you promise me that, little buddy? Little buddy? Now where has he gone to? Gilligan, get out of that tree and stop messing around!! OK, just walk right in my footsteps and don't cause any more trouble or we could be stuck doing reruns forever! OK, little buddy? Gilligan? Gilligan!!'","6.8","4.3","n/a","Human Entertainment","July 1990 ","http://www.gamefaqs.com/nes/587305-the-adventures-of-gilligans-island"
"Adventures of Lolo","US","Miscellaneous,Puzzle,Action","Prince Lolo of Gentryland visited Eden, a country of love and peace, and enjoyed many pleasant days with Princess Lala of Eden. But one day, Egger, the King of Darkness, who had an evil plot to conquer Eden, spirited the Princess away before Lolo's eyes.After a long and difficult journey, Lolo has come to the evil Castle of the Labyrinth. The castle is guarded by an army of evil monsters led by Egger, the King of Darkness.Can Lolo solve the seemingly endless series of mazes and save Lala? Lolo is not gifted with strength or agility, but has great courage and patience. Now the battle of wits begins. Good luck, Lolo!","8.3","7.5","","HAL Labs","April 1989 ","http://www.gamefaqs.com/nes/587073-adventures-of-lolo"
"Adventures of Lolo 2","US","Miscellaneous,Puzzle,Action","Our hero Lolo has charmed and enchanted puzzle-loving game players around the world with his unfailing courage and plucky persistence - and now he's off for his second quest!Join forces with Lolo and his faithful sidekick Lala for another journey full of puzzles and pitfalls. The whole crew is back - Snakey, Leeper, Medusa, Gol, Don Medusa, Rocky, and of course our favorite, Alma.Improved graphics, increased difficulty, and a few new tricks and techniques will keep you guessing through every fun-filled moment. A game for mental giants of all ages!","7.8","7.5","","HAL Labs","March 1990 ","http://www.gamefaqs.com/nes/587074-adventures-of-lolo-2"
"Adventures of Lolo","JP","Miscellaneous,Puzzle,Action","Our hero Lolo has charmed and enchanted puzzle-loving game players around the world with his unfailing courage and plucky persistence - and now he's off for his second quest!Join forces with Lolo and his faithful sidekick Lala for another journey full of puzzles and pitfalls. The whole crew is back - Snakey, Leeper, Medusa, Gol, Don Medusa, Rocky, and of course our favorite, Alma.Improved graphics, increased difficulty, and a few new tricks and techniques will keep you guessing through every fun-filled moment. A game for mental giants of all ages!","7.8","7.5","","HAL Labs","March 1990 ","http://www.gamefaqs.com/nes/587074-adventures-of-lolo-2"
"Adventures of Lolo 2","US","Miscellaneous,Puzzle,Action","Our hero Lolo has charmed and enchanted puzzle-loving game players around the world with his unfailing courage and plucky persistence - and now he's off for his second quest!Join forces with Lolo and his faithful sidekick Lala for another journey full of puzzles and pitfalls. The whole crew is back - Snakey, Leeper, Medusa, Gol, Don Medusa, Rocky, and of course our favorite, Alma.Improved graphics, increased difficulty, and a few new tricks and techniques will keep you guessing through every fun-filled moment. A game for mental giants of all ages!","7.8","7.5","","HAL Labs","March 1990 ","http://www.gamefaqs.com/nes/587074-adventures-of-lolo-2"
"Adventures of Lolo","JP","Miscellaneous,Puzzle,Action","Our hero Lolo has charmed and enchanted puzzle-loving game players around the world with his unfailing courage and plucky persistence - and now he's off for his second quest!Join forces with Lolo and his faithful sidekick Lala for another journey full of puzzles and pitfalls. The whole crew is back - Snakey, Leeper, Medusa, Gol, Don Medusa, Rocky, and of course our favorite, Alma.Improved graphics, increased difficulty, and a few new tricks and techniques will keep you guessing through every fun-filled moment. A game for mental giants of all ages!","7.8","7.5","","HAL Labs","March 1990 ","http://www.gamefaqs.com/nes/587074-adventures-of-lolo-2"
"Adventures of Lolo 3","US","Miscellaneous,Puzzle,Action","The journey continues! The game preferred by the best and the brightest is back with a brand new installment. See if you qualify!Seventeen levels, one hundred rooms. Play as either Lolo or Lala. Underwater levels with new challenges. Lolo's Grandpa teaches you the tricks of the game. New tactics, techniques and characters.","7.9","7.6","n/a","HAL Labs","September 1991 ","http://www.gamefaqs.com/nes/587075-adventures-of-lolo-3"
