"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Automobili Lamborghini","US","Driving,Racing,Arcade","Lay rubber through spectacular landscapes with Titus's Automobili Lamborghini! Six first-class circuits wind though mountains, past waterfalls and under ancient ruins. Great graphics effects, including light flares on your windshield, will take your breath away. But it's the goods under the hood that will have speed freaks salivating.","5.5","5.5","","Titus Software","Nov 30, 1997 ","http://www.gamefaqs.com/n64/196671-automobili-lamborghini"
"Automobili Lamborghini: Super Speed Race 64","JP","Driving,Racing,Arcade","Lay rubber through spectacular landscapes with Titus's Automobili Lamborghini! Six first-class circuits wind though mountains, past waterfalls and under ancient ruins. Great graphics effects, including light flares on your windshield, will take your breath away. But it's the goods under the hood that will have speed freaks salivating.","5.5","5.5","","Titus Software","Nov 30, 1997 ","http://www.gamefaqs.com/n64/196671-automobili-lamborghini"
"Automobili Lamborghini","US","Driving,Racing,Arcade","Lay rubber through spectacular landscapes with Titus's Automobili Lamborghini! Six first-class circuits wind though mountains, past waterfalls and under ancient ruins. Great graphics effects, including light flares on your windshield, will take your breath away. But it's the goods under the hood that will have speed freaks salivating.","5.5","5.5","","Titus Software","Nov 30, 1997 ","http://www.gamefaqs.com/n64/196671-automobili-lamborghini"
"Automobili Lamborghini: Super Speed Race 64","JP","Driving,Racing,Arcade","Lay rubber through spectacular landscapes with Titus's Automobili Lamborghini! Six first-class circuits wind though mountains, past waterfalls and under ancient ruins. Great graphics effects, including light flares on your windshield, will take your breath away. But it's the goods under the hood that will have speed freaks salivating.","5.5","5.5","","Titus Software","Nov 30, 1997 ","http://www.gamefaqs.com/n64/196671-automobili-lamborghini"
"Bomberman 64","US","Action,General","The evil Altair is using the Omni Cube to drain the energy from Planet Bomber. With the aid of a mysterious helper, you must defeat Altair,and restore peace to Planet Bomber. In the Adventure mode, guide Bomberman through 24 areas of perilous conflict. Battle Altair's sinister allies, destroy their bases and put an end to the insane attack. The multi-player Battle mode offers endless hours of explosive action. Use the standard Bomberman character or create a custom one and save it to an N64 Controller Pak.","6.8","7.4","","Hudson","Nov 30, 1997 ","http://www.gamefaqs.com/n64/196799-bomberman-64"
"Baku Bomberman","JP","Action,General","The evil Altair is using the Omni Cube to drain the energy from Planet Bomber. With the aid of a mysterious helper, you must defeat Altair,and restore peace to Planet Bomber. In the Adventure mode, guide Bomberman through 24 areas of perilous conflict. Battle Altair's sinister allies, destroy their bases and put an end to the insane attack. The multi-player Battle mode offers endless hours of explosive action. Use the standard Bomberman character or create a custom one and save it to an N64 Controller Pak.","6.8","7.4","","Hudson","Nov 30, 1997 ","http://www.gamefaqs.com/n64/196799-bomberman-64"
"Bomberman 64: The Second Attack!","US","Action,General","Of the great discoveries in the universe, few are more important than the legendary 8 elements. When the evil Rukifellth found one of these elements - the powerful Celestial Stone - he used his influence to assemble the dreaded BHB Army. Armed with his new army and a giant space warship, the power-crazed Rukifellth began scouring the galaxy for the other 7 elements, invading planets and enslaving innocent races throughout the galaxy. Rukifellth controls these enslaved planets with special Gravity Generators - the same devices the BHB Army used to create a Black Hole. Rukifellth uses his Black Hole to capture new planets... But he should have thought twice before he tried to capture Bomber Planet!","8.7","7.7","","Hudson","May 28, 2000 ","http://www.gamefaqs.com/n64/257793-bomberman-64-the-second-attack"
"Baku Bomberman 2","JP","Action,General","Of the great discoveries in the universe, few are more important than the legendary 8 elements. When the evil Rukifellth found one of these elements - the powerful Celestial Stone - he used his influence to assemble the dreaded BHB Army. Armed with his new army and a giant space warship, the power-crazed Rukifellth began scouring the galaxy for the other 7 elements, invading planets and enslaving innocent races throughout the galaxy. Rukifellth controls these enslaved planets with special Gravity Generators - the same devices the BHB Army used to create a Black Hole. Rukifellth uses his Black Hole to capture new planets... But he should have thought twice before he tried to capture Bomber Planet!","8.7","7.7","","Hudson","May 28, 2000 ","http://www.gamefaqs.com/n64/257793-bomberman-64-the-second-attack"
"Bakuretsu Muteki Bangai-O","US","Action,Shooter,Scrolling","Bakuretsu Muteki Bangai-O is an Action game, developed by Treasure and published by ESP Software,which was released in Japan in 1999.","n/a","7.6","","Treasure","Sep3, 1999 ","http://www.gamefaqs.com/n64/196684-bakuretsu-muteki-bangai-o"
"Bakushou Jinsei 64: Mezase! Resort Ou","US","Miscellaneous,Board Games","Bakushou Jinsei 64: Mezase! Resort Ou is a Miscellaneous game, published by Taito Corporation,which was released in Japan in 1998.","n/a","7.0","n/a","Taito Corporation","Dec 24, 1998 ","http://www.gamefaqs.com/n64/576256-bakushou-jinsei-64-mezase-resort-ou"
"Banjo-Kazooie","US","Action,Platformer,3D","Trouble is brewing on Spiral Mountain! Gruntilda the witch, wildly jealous of Tooty the Honey Bear's good looks; is determined to steal them for herself! But even as she whisks the helpless youngster off to her tower, Tooty's big brother Banjo and his loud-mouthed partner Kazooie are hot on the trail to rescue her...Aided by the mystical shaman Mumbo Jumbo, Banjo and Kazooie must tackle gloomy swamps, scorching deserts, towering mountain ranges and spooky haunted houses on their way to the final confrontation at the summit of Gruntilda's Lair.","9.3","8.7","92","Rare Ltd.","May 31, 1998 ","http://www.gamefaqs.com/n64/196694-banjo-kazooie"
"Banjo to Kazooie no Daibouken","JP","Action,Platformer,3D","Trouble is brewing on Spiral Mountain! Gruntilda the witch, wildly jealous of Tooty the Honey Bear's good looks; is determined to steal them for herself! But even as she whisks the helpless youngster off to her tower, Tooty's big brother Banjo and his loud-mouthed partner Kazooie are hot on the trail to rescue her...Aided by the mystical shaman Mumbo Jumbo, Banjo and Kazooie must tackle gloomy swamps, scorching deserts, towering mountain ranges and spooky haunted houses on their way to the final confrontation at the summit of Gruntilda's Lair.","9.3","8.7","92","Rare Ltd.","May 31, 1998 ","http://www.gamefaqs.com/n64/196694-banjo-kazooie"
"Banjo-Tooie","US","Action,Platformer,3D","Two years after Banjo Kazooie, Banjo and the gang are playing cards when an earthquake happens. Eagerly Mumbo goes out to investigate. He sees two hideous witches reviving Grunty. Mumbo goes back to investigate. Grunty shoots a laser beam at Banjo's house. Mumbo warns everyone but Bottles doesn't belive him. Grunty blows up Banjo's house with Bottles inside and sets off to get her body back. Motivated by revenge Banjo sets out to stop Grunty and revive Bottles.","9.3","8.7","90","Rare Ltd.","Nov 19, 2000 ","http://www.gamefaqs.com/n64/196695-banjo-tooie"
"Banjo to Kazooie no Daibouken 2","JP","Action,Platformer,3D","Two years after Banjo Kazooie, Banjo and the gang are playing cards when an earthquake happens. Eagerly Mumbo goes out to investigate. He sees two hideous witches reviving Grunty. Mumbo goes back to investigate. Grunty shoots a laser beam at Banjo's house. Mumbo warns everyone but Bottles doesn't belive him. Grunty blows up Banjo's house with Bottles inside and sets off to get her body back. Motivated by revenge Banjo sets out to stop Grunty and revive Bottles.","9.3","8.7","90","Rare Ltd.","Nov 19, 2000 ","http://www.gamefaqs.com/n64/196695-banjo-tooie"
"Banjo-Kazooie","US","Action,Platformer,3D","Trouble is brewing on Spiral Mountain! Gruntilda the witch, wildly jealous of Tooty the Honey Bear's good looks; is determined to steal them for herself! But even as she whisks the helpless youngster off to her tower, Tooty's big brother Banjo and his loud-mouthed partner Kazooie are hot on the trail to rescue her...Aided by the mystical shaman Mumbo Jumbo, Banjo and Kazooie must tackle gloomy swamps, scorching deserts, towering mountain ranges and spooky haunted houses on their way to the final confrontation at the summit of Gruntilda's Lair.","9.3","8.7","92","Rare Ltd.","May 31, 1998 ","http://www.gamefaqs.com/n64/196694-banjo-kazooie"
"Banjo to Kazooie no Daibouken","JP","Action,Platformer,3D","Trouble is brewing on Spiral Mountain! Gruntilda the witch, wildly jealous of Tooty the Honey Bear's good looks; is determined to steal them for herself! But even as she whisks the helpless youngster off to her tower, Tooty's big brother Banjo and his loud-mouthed partner Kazooie are hot on the trail to rescue her...Aided by the mystical shaman Mumbo Jumbo, Banjo and Kazooie must tackle gloomy swamps, scorching deserts, towering mountain ranges and spooky haunted houses on their way to the final confrontation at the summit of Gruntilda's Lair.","9.3","8.7","92","Rare Ltd.","May 31, 1998 ","http://www.gamefaqs.com/n64/196694-banjo-kazooie"
"Banjo-Tooie","US","Action,Platformer,3D","Two years after Banjo Kazooie, Banjo and the gang are playing cards when an earthquake happens. Eagerly Mumbo goes out to investigate. He sees two hideous witches reviving Grunty. Mumbo goes back to investigate. Grunty shoots a laser beam at Banjo's house. Mumbo warns everyone but Bottles doesn't belive him. Grunty blows up Banjo's house with Bottles inside and sets off to get her body back. Motivated by revenge Banjo sets out to stop Grunty and revive Bottles.","9.3","8.7","90","Rare Ltd.","Nov 19, 2000 ","http://www.gamefaqs.com/n64/196695-banjo-tooie"
"Banjo to Kazooie no Daibouken 2","JP","Action,Platformer,3D","Two years after Banjo Kazooie, Banjo and the gang are playing cards when an earthquake happens. Eagerly Mumbo goes out to investigate. He sees two hideous witches reviving Grunty. Mumbo goes back to investigate. Grunty shoots a laser beam at Banjo's house. Mumbo warns everyone but Bottles doesn't belive him. Grunty blows up Banjo's house with Bottles inside and sets off to get her body back. Motivated by revenge Banjo sets out to stop Grunty and revive Bottles.","9.3","8.7","90","Rare Ltd.","Nov 19, 2000 ","http://www.gamefaqs.com/n64/196695-banjo-tooie"
"In-Fisherman Bass Hunter 64","US","Sports,Nature,Fishing","Go fishing in the great outdoors with Bass Hunter 64! Reel in a record-setting bass in tournament mode. 3D rendered environments, complete with native wildlife, and geographically accurate landscapes. Fish Pennsylvania's Lake Arthur and Florida's Butler Chain Lakes. Driving, underwater and positional cameras are throughout your adventure. Lure, strike, and fish-fighting animations designed to simulate bass fishing's most exciting moments. Fish behavior based on scientific research and practical experience of experts at In-Fisherman.","8.0","5.3","","Gear Head Entertainment","Jun 30, 1999 ","http://www.gamefaqs.com/n64/197634-in-fisherman-bass-hunter-64"
"Bass Hunter 64","EU","Sports,Nature,Fishing","Go fishing in the great outdoors with Bass Hunter 64! Reel in a record-setting bass in tournament mode. 3D rendered environments, complete with native wildlife, and geographically accurate landscapes. Fish Pennsylvania's Lake Arthur and Florida's Butler Chain Lakes. Driving, underwater and positional cameras are throughout your adventure. Lure, strike, and fish-fighting animations designed to simulate bass fishing's most exciting moments. Fish behavior based on scientific research and practical experience of experts at In-Fisherman.","8.0","5.3","","Gear Head Entertainment","Jun 30, 1999 ","http://www.gamefaqs.com/n64/197634-in-fisherman-bass-hunter-64"
"Bass Rush","US","Sports,Nature,Fishing","Bass Rush is a Sports game, developed and published by Visco,which was released in Japan in 2000.","n/a","4.0","n/a","Visco","Apr 28, 2000 ","http://www.gamefaqs.com/n64/577048-bass-rush"
"Bass Rush: EcoGear PowerWorm Championship","JP","Sports,Nature,Fishing","Bass Rush is a Sports game, developed and published by Visco,which was released in Japan in 2000.","n/a","4.0","n/a","Visco","Apr 28, 2000 ","http://www.gamefaqs.com/n64/577048-bass-rush"
"Bass Rush","US","Sports,Nature,Fishing","Bass Rush is a Sports game, developed and published by Visco,which was released in Japan in 2000.","n/a","4.0","n/a","Visco","Apr 28, 2000 ","http://www.gamefaqs.com/n64/577048-bass-rush"
"Bass Rush: EcoGear PowerWorm Championship","JP","Sports,Nature,Fishing","Bass Rush is a Sports game, developed and published by Visco,which was released in Japan in 2000.","n/a","4.0","n/a","Visco","Apr 28, 2000 ","http://www.gamefaqs.com/n64/577048-bass-rush"
"Bassmasters 2000","US","Sports,Nature,Fishing","Fish with the best! Featuring real lakes from the Bassmaster Tournament Trail, authentic fishing equipment, two-player fishing action, underwater views, and frantic arcade modes. Just like The Bassmasters TV series!","8.0","6.0","","Mass Media","Dec 31, 1999 ","http://www.gamefaqs.com/n64/196707-bassmasters-2000"
"Batman Beyond: Return of the Joker","US","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","2.4","4.0","24","Kemco","Dec 13, 2000 ","http://www.gamefaqs.com/n64/579006-batman-beyond-return-of-the-joker"
"Batman of the Future: Return of the Joker","EU","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","2.4","4.0","24","Kemco","Dec 13, 2000 ","http://www.gamefaqs.com/n64/579006-batman-beyond-return-of-the-joker"
"Batman Beyond: Return of the Joker","US","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","2.4","4.0","24","Kemco","Dec 13, 2000 ","http://www.gamefaqs.com/n64/579006-batman-beyond-return-of-the-joker"
"Batman of the Future: Return of the Joker","EU","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","2.4","4.0","24","Kemco","Dec 13, 2000 ","http://www.gamefaqs.com/n64/579006-batman-beyond-return-of-the-joker"
"BattleTanx","US","Action,General","2001 A.D. - The world as you know it is no more. A deadly virus has wiped out 99% of the female population and the few surviving women are now worshipped as QueenLords. You are Griffin Spade, warrior and Battlelord in a post-apocalyptic future. With only the BattleTanx at your command, you must save mankind from extinction! Fight your way across the wasteland that was once America and rescue the QueenLords from roving gangs of mercenaries and thugs.","7.3","6.9","","3DO","Dec 31, 1998 ","http://www.gamefaqs.com/n64/196733-battletanx"
"BattleTanx: Global Assault","US","Action,General","The year is 2006. The world has become a post-apocalyptic wasteland. While Griffin and Madison struggle to rebuild society, they realize their young son possesses telekinetic powers that are the key to the future. But the evil QueenLord, Cassandra, plans to use the boy's powers for her own wicked scheme. With only armored tanks at your command, you must defeat the QueenLord and the sinister gangs under her control. Combat will lead you to foreign soil, where it's all-out global warfare!","8.0","7.5","","3DO","Aug 31, 1999 ","http://www.gamefaqs.com/n64/196734-battletanx-global-assault"
"Battlezone: Rise of the Black Dogs","US","Strategy,Real-Time,Sci-Fi","Exploit secret alien technology as you beat the Americans and Soviets at their own game in this action-packed, cold war thriller! Battlezone: Rise of the Black Dogs features advanced space-based tank combat, sniper capability and death-match intensity. With three modes of play, Battlezone gives you the power to define your combat experience - the only remaining question is how long you'll be around to use it.","8.2","6.4","","Climax Group","Mar 30, 2000 ","http://www.gamefaqs.com/n64/196739-battlezone-rise-of-the-black-dogs"
"Beetle Adventure Racing","US","Driving,Racing,Arcade","The adventure begins when you leave the road behind! Smashing, bashing fun! Crash and dash! Ultra-fast nitro blast! Go anywhere - choose your own routes, find surprises at every turn! Do anything - grab big-time air, engage in four-car mayhem!","8.8","7.4","90","Paradigm Entertainment","Feb 28, 1999 ","http://www.gamefaqs.com/n64/196751-beetle-adventure-racing"
"HSV Adventure Racing","AU","Driving,Racing,Arcade","The adventure begins when you leave the road behind! Smashing, bashing fun! Crash and dash! Ultra-fast nitro blast! Go anywhere - choose your own routes, find surprises at every turn! Do anything - grab big-time air, engage in four-car mayhem!","8.8","7.4","90","Paradigm Entertainment","Feb 28, 1999 ","http://www.gamefaqs.com/n64/196751-beetle-adventure-racing"
"As Aventuras do Fusca!","SA","Driving,Racing,Arcade","The adventure begins when you leave the road behind! Smashing, bashing fun! Crash and dash! Ultra-fast nitro blast! Go anywhere - choose your own routes, find surprises at every turn! Do anything - grab big-time air, engage in four-car mayhem!","8.8","7.4","90","Paradigm Entertainment","Feb 28, 1999 ","http://www.gamefaqs.com/n64/196751-beetle-adventure-racing"
"Big Mountain 2000","US","Sports,Alternative,Snowboarding","The king of all mountains wants some face time with you! Face-off on your choice of either snowboard or skis. Nasty hills, turns and jumps help you shred the laws of gravity as you Freestyle it, Solo or compete against other snowhounds. Ready to challenge the Big Mountain? Three modes - Time Attack, 2-Player Battle, and Championship - with 3 styles of play - Free Ride, Slalom and Giant Slalom. Six characters of wildly varying skill levels to choose from. Design your own gear, including equipment and clothing.","2.0","6.3","61","Natsume","Oct 10, 2000 ","http://www.gamefaqs.com/n64/196757-big-mountain-2000"
