"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"The Adventures of Robin Hood","Action Adventure,Historic","The ancient castle of Nottingham, once home to Robin, Earl of Loxley, has been taken over by a new Sheriff, and Robin Hood has been outlawed. Higher taxes, harsh punishments and gold-hungry merchants are making life a misery for the local peasants. In this fascinating blend of history, legend and imagination you will take the part of Robin - avoiding capture by the Sheriff's guards, recruiting and directing your band of Merry Men to help the oppressed and regain your rightful inheritance. The whole of Sherwood Forest lies before you, as you discover and interact with the characters and places of legend, forming and changing events. Your mission is daunting - there are many wrongs to be righted!","n/a","n/a","n/a","ISC","1992 ","http://www.gamefaqs.com/ast/935950-the-adventures-of-robin-hood"
"After Burner","Simulation,Flight,Modern Jet","You've played the arcade smash - now experience the white-knuckled realism of a supersonic dogfight at home! Using your heat-seeking missiles and laser anti-aircraft fire, can you be top gun against a seething supersonic swarm? Experience brain-numbing G-forces; bones rattling with the body-jarring pitch and yaw... scan with your radar, lock on your target and fire!","n/a","5.3","n/a","Argonaut Games","1988 ","http://www.gamefaqs.com/ast/946827-after-burner"
"After the War","Action,Beat-'Em-Up","The year 2019: Manhattan after a nuclear war. From out of the debris rises a hero, Jonathan Rogers, known as Jungle Rogers, the boss of the urban jungle. His aim: to reach the launching platform and escape to the outer colonies, crossing a city in ruins plagued with dismal survivors. Radiation becomes unbearable and time is running out. You are surrounded by rubble and derelict buildings. Oh my god! Where on earth is the platform!?","n/a","n/a","n/a","Dinamic Software","1989 ","http://www.gamefaqs.com/ast/949414-after-the-war"
"Air Bucks","Strategy,Tycoon","Air Bucks is your chance to build an airline - it won't be easy, but if you make it the rewards are huge! You start off with $100,000 and a Dakota (DC3) plane - in 1946, at the start of the air travel boom. You must decide which places to fly to, where to use as a hub, when to buy new planes - and which ones to buy, with what quantity of first class, economy or cargo. New planes become available over time, from a DC9 to the Jumbo - and even the Concorde! But beware - just because a plane is new does not mean it is the best for you - you must decide. You must also find the cash to pay for it; and planes don't come cheap! You are sure to need the help of your friendly bank sooner or later, or even to sell shares!","n/a","n/a","n/a","Impressions Games","1992 ","http://www.gamefaqs.com/ast/949415-air-bucks"
"Air Support","Strategy,Turn-Based,Modern","Air Support is a Strategy game, developed and published by Psygnosis,which was released in Europe in 1992.","n/a","n/a","n/a","Psygnosis","1992 ","http://www.gamefaqs.com/ast/974839-air-support"
"Airball","Action,General","You have no time to lose! An evil wizard has transformed you into a fragile ball with a tiny hole that is gradually leaking precious air. Trapped in a huge mansion of over 150 rooms, you must watch out for hidden dangers that threaten to puncture your delicate skin while you desperately seek rooms which contain airpumps to replenish your dwindling supply. But pay close attention to your pressure gauge - as long as you remain on the pump your internal pressure will continue to rise and will cause you to explode if you don't break away in time! It's a race against time and your only hope is to find the evil wizard's spellbook which contains the secret to regaining your human form. Can you outwit the wizard before he deflates your existence?","n/a","n/a","n/a","MicroDeal","1987 ","http://www.gamefaqs.com/ast/936795-airball"
"Airborne Ranger","Action,General","You are a member of the elite corps selected for your courage, ingenuity and special skills to go on the most dangerous missions. Parachute behind enemy lines armed only with a machine gun and hand grenades. This fast-paced action simulation challenges your strategic skills and reflexes. Control one soldier's battle against overwhelming odds. You can run, walk or crawl across full-scrolling 3D terrain using trees, bushes and ravines to avoid the enemy or set up an ambush. Whether rescuing hostages from a terrorist prison or infiltrating the headquarters of an enemy unit, every mission takes careful planning and pinpoint execution. Drop caches of weapons and first aid supplies, outmaneuver the enemy, then locate the pick-up zone in order to reach safety!","n/a","n/a","n/a","MicroProse","1989 ","http://www.gamefaqs.com/ast/946957-airborne-ranger"
"Alcantor","Role-Playing,General","So you've taken on a magician! And now you find yourself changed into a horrible monster trapped in the torturous corridors of an enchanted castle. The only way to escape is to buy magic spells that will let you recover your human form. But in order to do so, you must successfully overcome numerous obstacles. Be courageous! If you are between 7 and 13 years old, do not hesitate to rise to the challenge. While you play this educational game, you will be called upon to display logic, powers of deduction, observation or memory (visual or auditive). Your skills in English and Maths will be a big help. So, come and help Alcantor escape from this dreadful castle!","n/a","n/a","n/a","Lankhor","1991 ","http://www.gamefaqs.com/ast/949416-alcantor"
"Alcatraz","Action,General","Alcatraz has already sheltered the biggest mafia gangsters, but not one as ruthless as the boss of the drug cartel, Miguel Tardiez, who took refuge with his men in the former prison. Your mission consists of capturing the dealers, burning all the stocks and destroying the secret laboratories. There, where all the others have failed, you must be successful. In case of problems, do not count on anybody to help you!","n/a","n/a","n/a","221B Software","1991 ","http://www.gamefaqs.com/ast/949417-alcatraz"
"Alien Storm","Action,General","Following the ruination of their own planet, the most evil, vile and slimiest aliens known to man have waged war on Planet Earth. Using your arsenal of plasma obliteration weapons, your mission of mercy will involve mass beast-busting and alien annihilation as the battle rages through city streets. Featuring 6 massive brain-busting levels, a ferociously addictive mixture of fast-scrolling fight scenes, and a huge army of gruesome, multiple character, metamorphic, man-eating monsters!","n/a","n/a","n/a","Tiertex Design Studios","1991 ","http://www.gamefaqs.com/ast/948651-alien-storm"
"Alien Syndrome","Action,Shooter,Scrolling","The extra-terrestrials in this game are anything but friendly. They're slimy monsters that are holding space colonists captive aboard seven alien starships. This super action game challenges you to free the helpless hostages. Search each ship's deadly levels, using flamethrowers and laser cannons to vaporize alien scum. Look for maps to help you find your way. After you've saved all the captives from one ship, you must destroy its powerful leader before you can move on to the next ship. Remember, to the aliens, you're slime. And they want you good... and dead!","n/a","8.0","n/a","Softek","1988 ","http://www.gamefaqs.com/ast/948652-alien-syndrome"
"Alien World","Action,Shooter,Scrolling","In the time of legends the world was gripped in darkness. The wizard of evil rules and imprisons your mind in the body of a ferocious alien. That was his first mistake, for you have the soul of a warrior. And so begins your action-packed quest to defeat the wizard and regain your humanity.","n/a","n/a","n/a","Hi-Tec Software","1991 ","http://www.gamefaqs.com/ast/949418-alien-world"
"Altered Beast","Action,Beat-'Em-Up","Zeus has called upon you! Only a brave and fearless warrior can save his beloved daughter, Athena, from the cunning clutches of Nelf, evil Lord of the Underworld. Risen from the grave, you are presented with supernatural powers beyond this world. Collect the mystical spirit balls and transform into an awesome array of creatures - as Strongman, punch and kick harder than ever before, as WereWolf and WereTiger, rip the flesh of the demons of hell, and as Bear, knock out your enemies with one bad breath! You hear the distant cries of the beautiful Athena and as the terrors of the Underworld tighten their grasp, the beast within you rises to face the final battle!","n/a","6.0","n/a","Software Studio","1989 ","http://www.gamefaqs.com/ast/948162-altered-beast"
"The Amazing Spider-Man (1990)","Action,Platformer,2D","Spider-Man is fighting on Mysterio's turf - six movie sets packed with robots, electrified floors, doors that aren't really there and walls coated with a chemical that keeps Spidey's webs from sticking! Mysterio has even turned gravity upside-down and sideways in some of his scenes!Spider-Man needs your help to stay alive and figure out the series of switches that turn Mysterio's tricks on and off. Your goal is to guide Spider-Man to the studio's executive suite where Mysterio is holding Mary Jane.","n/a","n/a","n/a","Oxford Digital Enterprises","1990 ","http://www.gamefaqs.com/ast/948716-the-amazing-spider-man-1990"
"The Amazing Spider-Man (1990)","Action,Platformer,2D","Spider-Man is fighting on Mysterio's turf - six movie sets packed with robots, electrified floors, doors that aren't really there and walls coated with a chemical that keeps Spidey's webs from sticking! Mysterio has even turned gravity upside-down and sideways in some of his scenes!Spider-Man needs your help to stay alive and figure out the series of switches that turn Mysterio's tricks on and off. Your goal is to guide Spider-Man to the studio's executive suite where Mysterio is holding Mary Jane.","n/a","n/a","n/a","Oxford Digital Enterprises","1990 ","http://www.gamefaqs.com/ast/948716-the-amazing-spider-man-1990"
"Amazon","Adventure,Text","Amazon is an Adventure game, developed and published by Trillium,which was released in 1985.","n/a","n/a","n/a","Trillium","1985 ","http://www.gamefaqs.com/ast/948874-amazon"
"Amberstar","Role-Playing,PC-style RPG","Amberstar is a Role-Playing game, developed and published by Thalion,which was released in Europe in 1992.","n/a","n/a","n/a","Thalion","1992 ","http://www.gamefaqs.com/ast/948875-amberstar"
"Anarchy","Action,Shooter,Scrolling","Whether you liked or loathed Defender, you'll love Anarchy! The speed at which the screen scrolls is frightening, the number of aliens, bullets and other miscellaneous objects that are animated simultaneously is absolutely remarkable. Anarchy is the best version of Defender ever! Featuring full-screen horizontal, 4-level parallax scrolling, and over 450 screens.","n/a","n/a","n/a","WJS Design","1990 ","http://www.gamefaqs.com/ast/948163-anarchy"
"The Ancient Art of War in the Skies","Strategy,Real-Time,Historic","Taking full control of all World War I air forces, you'll fight thrilling historical and fictional battles. All based on the time-tested strategies of The Art of War, the authoritative war strategy book written by the ancient warlord Sun Tzu 2,500 years ago. Dispatch fighters and bombers on strategic missions from your airfields. Bomb crucial targets to move the battle front into enemy territory. Jump into wild dogfights and thrilling bombing runs at any point in the battle. And even more fun, create an infinite number of action-packed campaigns with an incredible campaign editor. World War I has never been more fun!","n/a","n/a","n/a","Evryware","1993 ","http://www.gamefaqs.com/ast/949442-the-ancient-art-of-war-in-the-skies"
"Another World","Action Adventure,Fantasy","Young scientist Lester Chaykin never in his wildest dreams imagined that it could happen... but it did! While experimenting with sub-atomic particles, his laboratory was struck by lightning - teleporting him into another dimension. A strange world nothing like Earth, where he must call upon all of his intelligence, training and resources to survive.","n/a","6.3","n/a","Delphine Software International","1991 ","http://www.gamefaqs.com/ast/949419-another-world"
"Antago","Miscellaneous,Puzzle,General","Antago is a Miscellaneous game, developed and published by Art of Dreams,which was released in Europe in 1990.","n/a","n/a","n/a","Art of Dreams","1990 ","http://www.gamefaqs.com/ast/946828-antago"
"Apache Flight","Action,Shooter,Scrolling","Apache Flight is an Action game, developed and published by Atlantis Software,which was released in Europe in 1989.","n/a","n/a","n/a","Atlantis Software","1989 ","http://www.gamefaqs.com/ast/949421-apache-flight"
"Archer Maclean's Pool","Miscellaneous,Parlor,Pinball","Archer Maclean's done for pool what he did for snooker. Brought it balls, rules, baize and all to the home computer. Pool features 3 sets of rules: 8-Ball UK Coin-Op, and 8-Ball and 9-Ball US Pro. you can practice or play a single match against a friend or one of 20 computer-controlled opponents. Or why not involve yourself in a tournament as one of eight players? You can leave the cue and small change at home. Archer Maclean's Pool is all you need!","n/a","n/a","n/a","Virgin Games","1992 ","http://www.gamefaqs.com/ast/949420-archer-macleans-pool"
"Archipelagos","Miscellaneous,Puzzle,General","Imagine a game without violence, yet as chilling as abandoned places where people have died and never returned. Imagine a 3D world, yet the only forces are those that come from the ground. Imagine the danger of a tormented soul, carried aloft by nothing greater than the wind. Archipelagos is a complletely new sort of game. It offers 9,999 living landscapes, in 3D, with continuous smooth movement and scanning. It is so extraordinary it defies classification. It is the experience of the metaphysical.","n/a","n/a","n/a","Logotron","1989 ","http://www.gamefaqs.com/ast/939880-archipelagos"
"Arcticfox","Simulation,Tank","Arcticfox is a Simulation game, developed by Dynamix and published by Electronic Arts,which was released in 1986.","n/a","n/a","n/a","Dynamix","1986 ","http://www.gamefaqs.com/ast/996346-arcticfox"
"Arena","Sports,Olympic Sports","Arena: The classic sports simulation. Humor, competition and multi-player rivalry enhance what can only be described as graphics of unsurpassed realism. Become an athlete and compete with your friends. Only the most skilled will ultimately win. There are 6 fiercely competitive events: the 100 meters, pole vault, high jump, long jump, shot put and javelin. Points are awarded as in a decathalon event. The images portrayed on the cover of this package are true screen images taken from a standard monitor. No other product has ever managed to capture the power of the 68000 to achieve this quality of real-time animation.","n/a","n/a","n/a","Psygnosis","1986 ","http://www.gamefaqs.com/ast/949422-arena"
"Arkanoid","Action,General","&quot;The time and era of this story is unknown. After the mothership &quot;ARKANOID&quot; was destroyed, a spacecraft &quot;Vaus&quot; scrambled away from it. But only to be trapped in space warped by someone...&quot;Shatter the walls of the space system in 33 amazing rounds of a fight for survival! Control the &quot;Vaus&quot;, a space vessel that acts as your paddle, in an attempt to break all the colored bricks without the ball falling off the playing field. Break all the bricks to advance to the next challenging level, collecting power-ups along the way!","n/a","8.0","n/a","Imagine","1986 ","http://www.gamefaqs.com/ast/948876-arkanoid"
"Arkanoid: Revenge of Doh","Action,General","Eons have passed... yet despite apparent annihilation in the original ARKANOID game, Dimension-controlling force DOH has come back to life, and occupying the huge spacecraft ZARG, has entered our universe. ARKANOID-type spacefighter MIXTEC runs through long forgotten computer data until it finds the answer to this threat... VAUS 2 is launched and speeds towards the threatening alien presence, before it can extract its revenge... &quot;The Revenge of Doh&quot;!","n/a","8.0","n/a","Imagine","1988 ","http://www.gamefaqs.com/ast/948877-arkanoid-revenge-of-doh"
"The Armageddon Man","Strategy,General","Armageddon Man casts you as the Supreme Commander of a future barely balanced Earth. The Earth has been split into 16 separate nuclear capable countries, such as the Black African Republic, Japan and European Unite, and it's your job to make sure it doesn't become lifeless.The game is controlled by a point and click interface where you can check messages, deploy satellites and troops, send food to the regions which need it, and spy on nations. You will regularly get messages that a country is deploying forces or increasing its diplomatic presence in another nation, and can show support or criticism for these. Be aware that these decisions have consequences - the 16 nations all have feelings of importance and would not want to be sidelined.","n/a","n/a","n/a","Martech","1988 ","http://www.gamefaqs.com/ast/948208-the-armageddon-man"
"Armour-Geddon","Action,Shooter,Scrolling","Post-Holocaust: A power-crazed entity desires control of Earth. They develop an energy beam and intend to bounce it off a custom-built satellite back to Earth. All unprotected life will be wiped out. You select and control up to 6 diverse hi-tech vehicles at once in a race against time to seek and destroy enemy power lines and eventually knock out their beam generator. Build up your arsenal by collecting enemy resources to help develop and create your own new weapon systems.","n/a","10.0","n/a","Psygnosis","1991 ","http://www.gamefaqs.com/ast/949423-armour-geddon"
"Army Moves","Action,Shooter,Scrolling","Army Moves is an Action game, developed by Dinamic Software and published by Imagine Studios,which was released in Europe in 1987.","n/a","n/a","n/a","Dinamic Software","1987 ","http://www.gamefaqs.com/ast/651880-army-moves"
"Artura","Action,Platformer,2D","Stand proud, Artura, son of Pendragon, as you use the mystical wheel of Cerriddwen to travel to the stronghold of your evil half-sister, Morgause, to rescue Nimue. Overcome ghouls, spiders, soldiers and giant rats whilst finding the mystical rune stones which will help your quest. An arcade adventure set in the 5th Century when bloody wars and mysterious magic made every day a tireless adventure.","n/a","n/a","n/a","Sentient Software","1988 ","http://www.gamefaqs.com/ast/948164-artura"
"Astaroth: The Angel of Death","Action,Platformer,2D","Astaroth: The Angel of Death is an Action game, developed by Eldritch The Cat and published by Hewson,which was released in Europe in 1989.","n/a","n/a","n/a","Eldritch The Cat","1989 ","http://www.gamefaqs.com/ast/949424-astaroth-the-angel-of-death"
"Astate: La Malediction des Templiers","Adventure,General","A complete new concept, concise - without useless text - this great computer game with stunning graphics and sound will amaze you! Venture forth into a world of more than 50 different places such as traps, labyrinths, dungeons, chapels and more. And it will tug at your heartstrings, tantalizing your emotions. This top adventure game will also allow novices to participate to the fullest extent in this exciting archeological enigma!","n/a","n/a","n/a","Calypso","1990 ","http://www.gamefaqs.com/ast/949590-astate-la-malediction-des-templiers"
"Asterix: Operation Getafix","Adventure,General","Poor old Getafix, the old druid, has been hit on the head by an enchanted stone and can now no longer remember the formula for the magic potion which will give the Gauls back their superhuman strength. You, Asterix, have to find the magic formula by looking for the ingredients, which are hidden in a forest infested with wild boar and in a fearful Roman encampment. Throughout the game you have to try all the different possible combinations of ingredients until you find the magic potion. The results are often quite unexpected. Action and strategy combine to form an explosive cocktail in this great game, which is inspired by the film &quot;The Enchanted Stone&quot;.","n/a","n/a","n/a","Coktel Vision","1989 ","http://www.gamefaqs.com/ast/948653-asterix-operation-getafix"
"Atari ST","Hardware,Console","Atari ST is a Hardware game, developed and published by Atari,which was released in 1985.","n/a","n/a","n/a","Atari","1985 ","http://www.gamefaqs.com/ast/934100-atari-st"
"Atari ST","Hardware,Console","Atari ST is a Hardware game, developed and published by Atari,which was released in 1985.","n/a","n/a","n/a","Atari","1985 ","http://www.gamefaqs.com/ast/934100-atari-st"
"Atomic Robo-Kid","Action,Shooter,Scrolling","The Atomic Robokid has just graduated from the Universal University of Space Combat and is on his first mission to travel deep into enemy territory and destroy everything that gets in his way. Trundle through subterranean passageways sprinkled with metal and bones, black and rubbery blobs, floating space mines and fighter satellites. Jet through mazes of terrifying terrain and get caught in a cube with a horrific hybrid! This kid will go where no man dares to go. Are you brave enough to go with him?","n/a","n/a","n/a","UPL","1990 ","http://www.gamefaqs.com/ast/944479-atomic-robo-kid"
"Atomino","Miscellaneous,Puzzle,General","Against the clock, you use your chemical tendencies to build molecules out of atoms provided. And don't be surprised if the very atom you don't need will be the one you're given to use next! Pray for a Joker Atom! If you don't look like a mad scientist now, you will by the time you've tackled ATOMINO! Up and Atom!","n/a","6.0","n/a","Play Byte","1991 ","http://www.gamefaqs.com/ast/944480-atomino"
"Atomix","Miscellaneous,Puzzle,General","Atomix is a Miscellaneous game, developed by Soft Touch and published by Thalion,which was released in Europe in 1990.","n/a","n/a","n/a","Soft Touch","1990 ","http://www.gamefaqs.com/ast/946830-atomix"
"Austerlitz","Strategy,Turn-Based,Historic","Austerlitz is a Strategy game, developed by Turcan Research and published by PSS,which was released in Europe in 1989.","n/a","n/a","n/a","Turcan Research","1989 ","http://www.gamefaqs.com/ast/949425-austerlitz"
"Autoduel (1985)","Role-Playing,General","Autoduel (1985) is a Role-Playing game, developed by International Technology Development Corporation and published by Origin,which was released in 1987.","n/a","n/a","n/a","International Technology Development Corporation","1987 ","http://www.gamefaqs.com/ast/936664-autoduel-1985"
"Awesome","Simulation,Sci-Fi,Small Spaceship","The future of the world lies in the hands of an elite squadron of men. YOU are the leader of the Time Warriors. Can you save the earth from the evil BAAL? His army of undead have stolen an awesome weapon of destruction, a War Machine. As leader of the ultimate battle fighters, your quest is to invade BAAL's domain, fighting off his monstrous demonic beasts to retrieve the War Machine... but... you must kill BAAL in the process! Can you succeed? There is no option... the alternative is literally &quot;Hell on Earth&quot;!","n/a","10.0","n/a","Reflections Interactive","1990 ","http://www.gamefaqs.com/ast/948654-awesome"
"Axel's Magic Hammer","Action,Platformer,2D","Axel's Magic Hammer is an Action game, developed by Core Design Ltd. and published by Gremlin Graphics,which was released in Europe in 1990.","n/a","n/a","n/a","Core Design Ltd.","1990 ","http://www.gamefaqs.com/ast/944481-axels-magic-hammer"
"B.A.T.","Adventure,General","B.A.T. is an Adventure game, developed by Computer's Dream and published by Ubisoft,which was released in Europe in 1990.","n/a","n/a","n/a","Computer's Dream","1990 ","http://www.gamefaqs.com/ast/949884-bat"
"Baal","Action,Shooter,Scrolling","The future of the world lies in the hands of an elite squadron of men. YOU are the leader of the Time Warriors. Can you save the earth from the evil BAAL? His army of undead have stolen an awesome weapon of destruction, a War Machine. As leader of the ultimate battle fighters, your quest is to invade BAAL's domain, fighting off his monstrous demonic beasts to retrieve the War Machine... but... you must kill BAAL in the process! Can you succeed? There is no option... the alternative is literally &quot;Hell on Earth&quot;!","n/a","n/a","n/a","WJS Design","1988 ","http://www.gamefaqs.com/ast/949885-baal"
"Back to the Future Part II","Action,General","It's time to go back... Great Scott! Returning from the year 2015, Doc Emmet Brown has some bad news for Marty McFly... His future's in danger unless he can put things right! Guide Marty through five levels in this exciting interpretation of the smash-hit film. Can you assure a safe future for Marty? Or will Biff ensure there's no future at all?","n/a","n/a","n/a","Images Software","1990 ","http://www.gamefaqs.com/ast/948655-back-to-the-future-part-ii"
"Back to the Future Part III","Action,General","1885 was never like this! The time-travelling adventures of Marty McFly and Doc Brown step up the pace for this, the final and most exciting installment in the Back to the Future trilogy! Stranded in Hill Valley back in the Wild West days of 1885, you play both Marty AND Doc in a frantic race against time to return to 1985 - not easy with Buford &quot;Mad Dog&quot; Tannen and his gang of gunslingers standing in your way! Re-live the excitement of the movie with 4 thrill-packed action sequences taken directly from the film, complete with digitized scenes from the movie and the original music score.","n/a","n/a","n/a","Probe Entertainment Limited","1991 ","http://www.gamefaqs.com/ast/948656-back-to-the-future-part-iii"
"Backgammon","Miscellaneous,Board Games","Backgammon is the precursor of practically every modern board - and - pieces game. It is probably the oldest of all games combining skill and chance. The Atari Mindgames series is establishing itself as the archetypal label for users who love stretching their mental muscles. Combine the two and you get simply the most challenging and comprehensive computer Backgammon available!","n/a","6.5","n/a","Bray Research","1988 ","http://www.gamefaqs.com/ast/949920-backgammon"
"Backgammon Royale","Miscellaneous,Board Games","Backgammon Royale is a Miscellaneous game, developed and published by Oxford Softworks,which was released in Europe in 1988.","n/a","n/a","n/a","Oxford Softworks","1988 ","http://www.gamefaqs.com/ast/949886-backgammon-royale"
"Backlash","Action,General","Backlash is an Action game, developed and published by Novagen,which was released in Europe in 1987.","n/a","n/a","n/a","Novagen","1987 ","http://www.gamefaqs.com/ast/949895-backlash"
"Bad Cat","Action,Platformer,2D","Bad Cat is an Action game, developed and published by Rainbow Arts,which was released in Europe in 1988.","n/a","n/a","n/a","Rainbow Arts","1988 ","http://www.gamefaqs.com/ast/949267-bad-cat"
"Bad Company","Action,Shooter,Third-Person,Sci-Fi","Bad Company is an Action game, developed and published by Logotron,which was released in Europe in 1989.","n/a","n/a","n/a","Logotron","1989 ","http://www.gamefaqs.com/ast/944482-bad-company"
"Bad Dudes vs. Dragon Ninja","Action,Beat-'Em-Up","The opponents in your battle for supremacy are four types of Evil Ninja star-throwing Assassins whose skills are many and dangerous! Also out to spoil your day are Acrobatic Women Warriors and vicious Guard Dogs. At the end of each level you must overcome the Ninja Master in order to progress. Some examples of these superhuman villains are: A fire-breathing Fat Man, an Armor Clad Giant and the Green and Gruesome Giant Ninja - who has a disconcerting habit of suddenly multiplying into an army!","n/a","8.0","n/a","Data East","1988 ","http://www.gamefaqs.com/ast/948657-bad-dudes-vs-dragon-ninja"
"Badlands Pete","Action,Platformer,2D","Get the hell outta town! Badlands Pete Coyote is the meanest leanest six gun machine. His quick-fire two-handed gun style and steely glare are recognized and feared by desperados everywhere. Take on the role of Badlands Pete and rescue the governor's daughters. Battle mountain men, renegade indians, Mexican banditos, rustlers and all sorts of crazy characters. Take nothing for granted, the old ladies, squaws and saloon gals may not be the sweet little things you think!","n/a","n/a","n/a","ARC Software","1990 ","http://www.gamefaqs.com/ast/949921-badlands-pete"
"Balance of Power","Strategy,General","It has been more than 40 years since the first nuclear bomb exploded. In that time, the shape of the world has changed dramatically. The power to destroy civilization rests in the hands of the superpowers and now, as either the President of the U.S. or as the General Secretary of the U.S.S.R., you have total responsibility for your nation's course. To succeed, you must enhance your country's prestige without infringing too much on your adversary's interests. If you play the isolationist, you will find yourself alone in a world dominated by your opponent. If you are too aggressive, you could unleash the war that annihilates humankind - and both sides lose. Balance of Power uses a huge statistical database, a meticulously detailed display of the world, and advanced artificial intelligence techniques to put you in command of one of the world's superpowers. You have vast amounts of information available as you press your country's interest and resist the pressure of the other side. Noted game designer Chris Crawford has created a model of the world which will entertain, educate, challenge and perhaps frighten you in ways no computer game has done before.","n/a","n/a","n/a","Mindscape Inc.","1987 ","http://www.gamefaqs.com/ast/948658-balance-of-power"
"Balance of Power: The 1990 Edition","Strategy,General","It has been several years since the release of the original Balance of Power. In that time the political voices in the world have changed dramatically. Now, in response to popular demand, master game designer Chris Crawford gives us Balance of Power: The 1990 Edition - a new and enhanced game of global politics and power struggles. Featuring a new multipolar level, this game allows 80 countries to ship weapons and troops and fight wars. Your challenge as a superpower is to monitor their policies and use your influence - at times to the point of diplomatic crisis - to protect your interests.","n/a","n/a","n/a","Mindscape Inc.","1989 ","http://www.gamefaqs.com/ast/948878-balance-of-power-the-1990-edition"
