"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Alan Hansen's Sports Challenge","Miscellaneous,Trivia / Game Show","Hansen, with his considerable expertise and experience, is the natural choice to chair this sports-oriented quiz. Brave Hansen's dry wit as you put your sporting knowledge to the ultimate test in Alan Hansen's Sports Challenge - Serious Sport. Serious Challenge. Serious Fun!","n/a","n/a","","","","http://www.gamefaqs.com/wii/942082-alan-hansens-sports-challenge"
"Imagine Champion Rider","Sports,Alternative,Horse Racing","Imagine Champion Rider is a Sports game, developed and published by Ubisoft,which was released in Europe in 2008.","n/a","3.7","n/a","Ubisoft","Oct 30, 2008 ","http://www.gamefaqs.com/wii/954419-imagine-champion-rider"
"Petz: Horsez 2","Miscellaneous,Virtual Life","This is the second game in the Petz Horsez series. Choose from five different horse breeds. As you raise your foal you learn to groom, play and feed him. Your horse develops and so will you allowing you both to complete at the highest level.","n/a","5.6","n/a","Phoenix Games Studio","Nov 14, 2007 ","http://www.gamefaqs.com/wii/939659-petz-horsez-2"
"Alice in Wonderland","Action,General","The Wii and PC versions follow the film's epic storyline and introduce new fiction and locations. With an upgradeable combat system, players collect &quot;impossible ideas&quot; to replay levels and unlock Underland's secrets. Players must carefully select the supporting characters and their abilities to defeat the numerous enemies set forth by the Red Queen and her army of cards, destroy the Jabberwocky and restore Underland back into Wonderland.","6.0","7.2","69","Etranges Libellules","Mar2, 2010 ","http://www.gamefaqs.com/wii/961686-alice-in-wonderland"
"Alien Blobs","Action,General","Alien Blobs is an Action game, developed and published by Enjoy Gaming,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/wii/655651-alien-blobs"
"Alien Crush Returns","Miscellaneous,Parlor,Pinball","ALIEN CRUSH RETURNS is the ultimate incarnation of the popular TurboGrafx pinball classic, Alien Crush. Boasting innovative game and control features, this is one Wii experience that you don&rsquo;t want to miss. With all the ball-blazing simplicity and flipper action thrills of standard pinball, ALIEN CRUSH RETURNS has all the visual and digital elements that you&rsquo;ve come to expect in a video game, including grotesque, eye-stunning playfields as well as unique Action Ball gimmicks that redefine the fun and excitement of pinball. You can even nudge the machine with your Wii Remote controller. What&rsquo;s more, you can connect via Nintendo Wi-Fi Connection to enjoy a variety of features such as four-player head-to-head action, high score competitions and Extra Stage downloads.","n/a","7.7","64","Tamsoft","Nov3, 2008 ","http://www.gamefaqs.com/wii/946469-alien-crush-returns"
"Alien Monster Bowling League","Sports,Alternative,Bowling","Aliens! Monsters! Bowlers! You might be the best bowler in the world, but are you the best bowler in the Galaxy? Compete against humans, aliens and monsters in this interstellar twist on league bowling. It takes more than a good hook shot to compete in the Alien Monster Bowling League. Power moves, special balls and Whammies bring a whole new dimension to the lanes for a bowling experience that is out of this world!","n/a","5.0","55","Destineer","Oct 20, 2009 ","http://www.gamefaqs.com/wii/976277-alien-monster-bowling-league"
"Alien Syndrome","Role-Playing,Action RPG","In Alien Syndrome, players take control of the game's strong and enigmatic heroine - Earth Command Trooper Aileen Harding - and battle a variety of fearsome aliens and colossal bosses. Gamers choose from a wide selection of character specialties and skills as they progress through an engrossing campaign, protected by many different types of armor and using a variety of melee and ranged weaponry. Players can improve their heroine's statistics and discover a huge number of powerful new abilities as they fight through infested spaceships and bizarre alien planets.","6.0","6.1","48","Totally Games","Jul 24, 2007 ","http://www.gamefaqs.com/wii/937288-alien-syndrome"
"Aliens in the Attic","Action Adventure,Horror","Aliens in the Attics for the Wii, PlayStation 2 and PC versions give players a whole new way to experience the story by assuming the identity of different alien explorers whose motives are to rid of the house guests so they can take over the mansion and possibly the world. Players will experience 15 exciting levels, four locations, and switch between players for fast paced action.","n/a","2.0","26","Revistronic","Aug4, 2009 ","http://www.gamefaqs.com/wii/959304-aliens-in-the-attic"
"All Round Hunter","Sports,Nature,Hunting","All Round Hunter is a Sports game, developed by Sims and published by 505 Games,which was released in Australia in 2010.","n/a","n/a","n/a","Sims","Canceled ","http://www.gamefaqs.com/wii/995204-all-round-hunter"
"All Star Cheer Squad","Sports,Alternative,Other","In All Star Cheer Squad, players will follow a year in the life of a cheerleader as they learn new cheers, participate in practices and create their own routines to make the squad and eventually become captain.High-energy gameplay includes squad competitions and one-on-one cheer-offs, where players will use the Wii Remote and Nunchuk to perform dozens of real-world cheer and dance moves.","n/a","7.0","61","Gorilla Games","Oct 27, 2008 ","http://www.gamefaqs.com/wii/945218-all-star-cheer-squad"
"All Star Cheer Squad 2","Sports,Alternative,Other","In All Star Cheer Squad 2, 14 exotic locations from around the world will serve as the backdrop for global cheer competitions. No longer a newbie, you will start out as the captain of the Tiger Squad, leading the team to victory by utilizing an all-new diverse move set that includes real-world aerial stunts, tumbling, formation changes and advanced moves on the Wii Balance Board accessory. Moves can be executed by using two Wii Remotes, allowing for greater mobility. You will select your squad members and then choose from more customization options including new makeup, hairstyle and uniforms. Because every routine needs a good beat first, All Star Cheer Squad 2 will feature even more original cheer music. Combined with an upgraded routine editor featuring a music mixer, a choreography editor and the ability to challenge friends via WiiConnect24, All Star Cheer Squad 2 will allow you to live the ultimate cheer experience. Tony G, world renowned cheer choreographer best known for his work on the Bring it On movies, will once again serve as chief consultant for the title.","n/a","10.0","68","Gorilla Games","Oct 27, 2009 ","http://www.gamefaqs.com/wii/959902-all-star-cheer-squad-2"
"All Star Cheer Squad","Sports,Alternative,Other","In All Star Cheer Squad, players will follow a year in the life of a cheerleader as they learn new cheers, participate in practices and create their own routines to make the squad and eventually become captain.High-energy gameplay includes squad competitions and one-on-one cheer-offs, where players will use the Wii Remote and Nunchuk to perform dozens of real-world cheer and dance moves.","n/a","7.0","61","Gorilla Games","Oct 27, 2008 ","http://www.gamefaqs.com/wii/945218-all-star-cheer-squad"
"All Star Cheer Squad 2","Sports,Alternative,Other","In All Star Cheer Squad 2, 14 exotic locations from around the world will serve as the backdrop for global cheer competitions. No longer a newbie, you will start out as the captain of the Tiger Squad, leading the team to victory by utilizing an all-new diverse move set that includes real-world aerial stunts, tumbling, formation changes and advanced moves on the Wii Balance Board accessory. Moves can be executed by using two Wii Remotes, allowing for greater mobility. You will select your squad members and then choose from more customization options including new makeup, hairstyle and uniforms. Because every routine needs a good beat first, All Star Cheer Squad 2 will feature even more original cheer music. Combined with an upgraded routine editor featuring a music mixer, a choreography editor and the ability to challenge friends via WiiConnect24, All Star Cheer Squad 2 will allow you to live the ultimate cheer experience. Tony G, world renowned cheer choreographer best known for his work on the Bring it On movies, will once again serve as chief consultant for the title.","n/a","10.0","68","Gorilla Games","Oct 27, 2009 ","http://www.gamefaqs.com/wii/959902-all-star-cheer-squad-2"
"All Star Karate","Sports,Alternative,Other","In All Star Karate, players will follow the life of a young, martial arts novice whose noble attempt to save an elderly man from a pack of ninjas brings him face-to-face with a true karate master. The sensei, a cantankerous old-timer, offers his services and teaches his new protege the proper techniques and disciplines of karate and guides him toward achieving the black belt. In single-player, Career mode, players will execute and master various karate moves utilizing the Wii Remote and Nunchuk, or two Wii Remotes, in order to attain the seven different colored belts or achievement levels in karate, including the black belt. Additionally, players can show off their hand, kicking and blocking techniques by sparring with a friend in Challenge mode or by creating their own move sequences to perform with the Kata Editor.","n/a","4.3","46","THQ","Apr 20, 2010 ","http://www.gamefaqs.com/wii/988758-all-star-karate"
"Alone in the Dark","Action Adventure,Horror","Taking inspiration from the presentation style and structure of a number of acclaimed and globally popular TV action dramas, Alone in the Dark is split into a number of distinct episodes in a season-style format. With approximately 30-40 minutes of gameplay comprising each episode, the structure of Alone in the Dark is adapted for an audience familiar with the hard-hitting bite-size delivery of contemporary TV dramas, offering easy accessibility whether the player has hours to devote or only wants a quick TV-style fix.","3.3","4.9","39","Hydravision","Jun 23, 2008 ","http://www.gamefaqs.com/wii/943985-alone-in-the-dark"
"Alter Ego","Action Adventure,Horror","Alter Ego takes virtual gamers to the town of Plymouth in the South of England as the 19th century draws to a close. A series of gruesome murders shakes both the town and the entire region after a strange aristocrat dies who was the subject of many horrifying myths in his lifetime. Players can discover and investigate the various scenes as they alternate between two totally different heroes, the thief Timothy Moor and Police Detective Bristol, to slowly reveal a dark secret.","","","","","","http://www.gamefaqs.com/wii/980157-alter-ego"
"Alvin and the Chipmunks","Miscellaneous,Rhythm,Music","Inspired by the #1 kids musical group of all time! Players will play as the Chipmunks as they rock their way to the top of the charts by winning the ultimate battle of the bands contest, Rockathonapalooza. Alvin and The Chipmunks will feature fun music gameplay, popular licensed songs spanning many different eras, and a variety of play modes including multiplayer, mini-games and more.","n/a","2.4","30","Sensory Sweep","Dec4, 2007 ","http://www.gamefaqs.com/wii/942807-alvin-and-the-chipmunks"
"Alvin and the Chipmunks: Chipwrecked","Miscellaneous,Rhythm,Music","Sing and dance as any of The Chipmunks and The Chipettes--Alvin, Simon, Theodore, Brittany, Jeanette and Eleanor. Perform more than 50 different dance moves to electrify the crowd with your on screen performance.Customize your Chipmunk before you hit the stage by choosing from a huge range of styles and accessories. Experience the movie in Story Mode with environments inspired by the film.Hear your voice “Alvin-ized” during your on-stage performance using the Kinect for Xbox 360.","n/a","5.5","","","","http://www.gamefaqs.com/wii/636038-alvin-and-the-chipmunks-chipwrecked"
"Alvin and the Chipmunks: The Squeakquel","Miscellaneous,Rhythm,Music","In Alvin and The Chipmunks: The Squeakquel, players can play as Alvin and The Chipmunks (Alvin, Simon, Theodore) or The Chipettes (Brittany, Jeanette, Eleanor). Musical sparks ignite as they jet around the world, rock the house in 25 concert locations on Wii and 11 in the Nintendo DS version, and perform together in the ultimate concert finale. Featuring songs from the Grammy and American Music Award-winning Alvin and The Chipmunks library, the game lets players use the Wii Remote and Nunchuk or Nintendo DS stylus to keep the rhythm in the main game and in three mini-games. Players will gain thousands of fans by keeping the band on tempo through songs that grow more challenging and complex.","n/a","1.0","n/a","ImaginEngine","Dec1, 2009 ","http://www.gamefaqs.com/wii/969251-alvin-and-the-chipmunks-the-squeakquel"
"The Amazing Brain Train!","Miscellaneous,Edutainment","All aboard! Power up your intellect and embark on an epic quest aboard The Amazing Brain Train! Fueled by your mental energy, Professor Fizzwizzle's Brain Train will take you on a brain-boosting adventure. Put your mighty mind to the test and see how far you can go.","n/a","7.0","66","Wahoo Studios","Jan 18, 2010 ","http://www.gamefaqs.com/wii/986137-the-amazing-brain-train"
"The Amazing Race","Adventure,General","Get ready for around-the-world competition with the video game based on the eight-time Emmy award-winning television series The Amazing Race where team players split up in pairs for a remarkable journey across exotic locations in a race against time. Players will face frantic challenges and tasks as they navigate through detours, roadblocks and other unpredictable game elements from the show. Working together strategically throughout the game is essential as each team tries to discover hidden clues that are crucial to getting them to the Pit Stop first -- and one step closer to ultimate victory at the check-in mat. This video game will be launched throughout North America across multiple platforms in tandem with the show's 16th season.","n/a","5.5","n/a","Ludia Inc.","Nov2, 2010 ","http://www.gamefaqs.com/wii/978603-the-amazing-race"
"The Amazing Spider-Man","Action,General","Go beyond the movie to experience what it's like to BE Spider-Man like never before. Set shortly after the events of Columbia Pictures' new film, The Amazing Spider-Man throws New York City's brand new hero back into free-roaming, web-slinging action, as he protects the Big Apple from a deluge of unimaginable threats. Experience the new Web Rush mechanic as Spidey twists his way through the NYC skyline with unprecedented speed and grace. The game's original story also explores beautiful indoor environments, as you'll encounter everything from skirmishes with everyday street thugs to pulse-pounding confrontations with Spider-Man's most lethal foes.","n/a","6.8","58","Beenox","Jun 26, 2012 ","http://www.gamefaqs.com/wii/647138-the-amazing-spider-man"
"America's Next Top Model","Action,General","You take control of one of 10 aspiring models that compete in a variety of different categories including: 'Make Up', 'Fashion', 'Catwalk' and 'Photoshoot'. Following the same successful formula as the TV series, one model is dismissed each week following a special challenge; just make sure it's not you! Choose your outfits in a variety of ways to live out the model lifestyle; be it striking a pose for a photographer, keeping your walk timed perfectly on the catwalk, or making sure your make-up is a match for the occasion. Talk to the other models in the apartment and get tips from your coach to help your performance during the week, then test your knowledge of the fashion industry in front of the panel each week to secure your place in the next round.","n/a","4.0","n/a","Neopica","Jun1, 2010 ","http://www.gamefaqs.com/wii/996124-americas-next-top-model"
"American Mensa Academy","Miscellaneous,Puzzle,Logic","American Mensa Academy is a brain training game that will give player's minds the ultimate cerebral workout. Created in direct collaboration with Mensa, American Mensa Academy is packed with 100+ replayable levels of fun and stimulating mini-games and challenges for everyone, plus for those really looking to test their grey matter, there is a rigorous test designed to calculate your Mensa score, directly inspired by questions faced by those attempting to join the renowned global high IQ society.","n/a","7.0","n/a","Silverball Studios","Nov 16, 2012 ","http://www.gamefaqs.com/wii/689058-american-mensa-academy"
"American Pool Deluxe","Miscellaneous,Parlor,Billiards","Variety of game modes including 8 Ball, 9 Ball, Rotation, 3 Ball, Billiards and even Bar Billiards. Polish your skills and impress your opponents with the Trickshot Challenge mode. Use the precise motion controls to line up the perfect shot every time. Tap in a bank shot with a gentle push or scatter the break with a powerful move. Create your own pro and work your way up from humble beginnings in local pool halls and become a global billiards icon. Experience a life-like pool tournament setting, including professional commentators and audience interaction.","","","","","","http://www.gamefaqs.com/wii/953517-american-pool-deluxe"
"American Tail","Adventure,General","American Tail is an Adventure game, developed and published by Koch Media,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/wii/946557-american-tail"
"AMF Bowling Pinbusters!","Sports,Alternative,Bowling","Experience the excitement of the lanes with AMF Bowling: Pinbusters!. Take on the challenge alone in single-player mode or strike up competition with up to three of your friends in multiplayer mode. Pinbusters! caters to any gamer looking for pick up and play action in a party atmosphere!","n/a","5.1","33","Atomic Planet Entertainment","Nov 20, 2007 ","http://www.gamefaqs.com/wii/942640-amf-bowling-pinbusters"
"AMF Bowling World Lanes","Sports,Alternative,Bowling","AMF Bowling World Lanes takes you on an exciting trip around the globe and beyond, as you bowl your way through eight fantastic locations. Strike up competition with up to three of your friends in Bowl Now mode or jump into Tournament Mode to challenge twelve unique characters. From the highlands of Scotland to outer space, this is your chance to become the world's greatest bowler.","n/a","3.9","25","Vir2L Studios","Nov 25, 2008 ","http://www.gamefaqs.com/wii/954044-amf-bowling-world-lanes"
