"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Computer Vision Kousokusen","JP","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Cosmic Chasm","US","Action,General","Can you save the galaxy by blowing up the alien-inhabited planet...and get off the planet before you explode too? You must burrow deep inside finding yours way through the underground maze while battling the Planet Protectors. If you can get to the center, plant your one bomb and try to find your way out. It's only a matter of seconds before the planet goes BOOM!","n/a","7.5","n/a","Western Technologies, Inc.","1982 ","http://www.gamefaqs.com/vectrex/562925-cosmic-chasm"
"Dark Tower","US","Adventure,General","Dark Tower is an Adventure game, developed by GCE and published by Bootleg,which was cancelled before it was released.","","","","GCE","Canceled ","http://www.gamefaqs.com/vectrex/580017-dark-tower"
"Spinball","US","Miscellaneous,Parlor,Pinball","Spinball is a Miscellaneous game, developed by GCE and published by Milton Bradley,which was released in 1983.","n/a","8.0","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/937686-spinball"
"Flipper Pinball","EU","Miscellaneous,Parlor,Pinball","Spinball is a Miscellaneous game, developed by GCE and published by Milton Bradley,which was released in 1983.","n/a","8.0","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/937686-spinball"
"Fortress of Narzod","US","Action,General","A long time ago, before our history began, wizards-both good and evil-battled for supremacy for the earth.It was a time of magic and adventure when all men possessed special powers.The most evil wizard, Narzod, gained the power to enslave all mankind.You are the only remaining honorable wizard with the knowledge to harness all the forces of good to defeat Narzod and destroy his sinister fortress.But Narzod has prepared for your approach and guards his realm with deadly creatures of darkness, including the Mystic Hurler.Beware, and approach the Fortress of Narzod with great caution!","n/a","8.0","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/576748-fortress-of-narzod"
"Heads-Up","US","Sports,Traditional,Soccer,Sim","Challenge another player or take on the computer itself in an action-packed soccer game that demands all the concentration, strategy and split second reactions of the real thing. Realistic, dimensional players move the ball down a scrolling field by passing and kicking the ball to each other--just like the actual game.Head Up--all the excitement and challenge at a real soccer tournament complete with the roar of the crowd!","n/a","n/a","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/582062-heads-up"
"Soccer Football","EU","Sports,Traditional,Soccer,Sim","Challenge another player or take on the computer itself in an action-packed soccer game that demands all the concentration, strategy and split second reactions of the real thing. Realistic, dimensional players move the ball down a scrolling field by passing and kicking the ball to each other--just like the actual game.Head Up--all the excitement and challenge at a real soccer tournament complete with the roar of the crowd!","n/a","n/a","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/582062-heads-up"
"Hyperchase","US","Action,General","Watch out for the guardrail! You're behind the wheel of your formula one racer about to start the world's toughest grand prix. Shift through all four gears as you try to stay alive through city streets and country roads. Fire up your engine--the start lights are counting down!","n/a","7.7","n/a","Western Technologies, Inc.","1982 ","http://www.gamefaqs.com/vectrex/925075-hyperchase"
"Melody Master","US","Miscellaneous,Music Maker","Enter a remarkable new world of musical entertainment and learning Melody Master&trade;--a unique approach to music composition and education.","n/a","n/a","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/937687-melody-master"
"MineStorm","US","Action,General","MineStorm is an Action game, developed and published by GCE,which was released in 1982.","n/a","6.8","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/576749-minestorm"
"Pitchers Duel","US","Sports,Traditional,Baseball,Arcade","Pitchers Duel is a Sports game, developed by GCE and published by CGE Services,which was released in 2007.","n/a","n/a","n/a","GCE","Jul 28, 2007 ","http://www.gamefaqs.com/vectrex/942663-pitchers-duel"
"Polar Rescue","US","Action,Shooter,First-Person,Modern","Polar Rescue is an Action game, developed and published by GCE,which was released in 1983.","n/a","n/a","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/924625-polar-rescue"
"Pole Position","US","Driving,Racing,Formula One","Qualify for the Grand Prix and win the Pole Position, the number one starting spot. Then go flat out to beat the track record and finish a winner. Features treacherous curves, hair-raising near misses, and all the thrills of the popular video arcade game.","n/a","7.0","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/937688-pole-position"
"Rip Off","US","Action,Shooter,Static","Beware of scavenging pirates trying to steal your precious fuel cells! The more pirates you destroy, the faster their successors become. Guard your tanks carefully...you are always outnumbered!","n/a","5.7","n/a","Western Technologies, Inc.","1982 ","http://www.gamefaqs.com/vectrex/562926-rip-off"
"Scramble","US","Action,General","Scramble your fighter and take on the enemy! The base is heavily guarded and you must guide your ship through five levels of enemy defenses before you can destroy your objective.","n/a","8.0","n/a","Western Technologies, Inc.","1982 ","http://www.gamefaqs.com/vectrex/562927-scramble"
"Heads-Up","US","Sports,Traditional,Soccer,Sim","Challenge another player or take on the computer itself in an action-packed soccer game that demands all the concentration, strategy and split second reactions of the real thing. Realistic, dimensional players move the ball down a scrolling field by passing and kicking the ball to each other--just like the actual game.Head Up--all the excitement and challenge at a real soccer tournament complete with the roar of the crowd!","n/a","n/a","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/582062-heads-up"
"Soccer Football","EU","Sports,Traditional,Soccer,Sim","Challenge another player or take on the computer itself in an action-packed soccer game that demands all the concentration, strategy and split second reactions of the real thing. Realistic, dimensional players move the ball down a scrolling field by passing and kicking the ball to each other--just like the actual game.Head Up--all the excitement and challenge at a real soccer tournament complete with the roar of the crowd!","n/a","n/a","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/582062-heads-up"
"Solar Quest","US","Action,Shooter,Scrolling","How many types of alien vessels will you be able to destroy? Seven different types are after you. You must first destroy them and then attempt to rescure the survivors before they float into the sun. Don't get your ship too close to the sun...it's high temperatures can destroy you.","n/a","7.0","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/570145-solar-quest"
"Space Wars","US","Action,General","Who says there are no rule in intergalactic warfare. Pick your own--bounce, expanded universe, black hole--as you embark on a deadly dogfight.","n/a","6.7","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/576751-space-wars"
"Spike","US","Action,General","The dastardly villain Spud has kidnapped our heroine, the lovely and oh so innocent Molly, and taken her far away to his secret hideout. 'Eek! Help, Spike!'Spike, our courageous hero and Molly's true love, races to her rescure. He'll be relying on your skills and split-second timing to help him in his quest to save poor Molly. Maneuver Spike through treacherous obstacles and avoid the dangerous creatures along the way to Spud's hideout. If you're successful, Spike can rescure Molly and the two will live happily ever after--that is until Spud strikes again. 'Oh, No!'","n/a","7.6","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/576752-spike"
"Spinball","US","Miscellaneous,Parlor,Pinball","Spinball is a Miscellaneous game, developed by GCE and published by Milton Bradley,which was released in 1983.","n/a","8.0","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/937686-spinball"
"Flipper Pinball","EU","Miscellaneous,Parlor,Pinball","Spinball is a Miscellaneous game, developed by GCE and published by Milton Bradley,which was released in 1983.","n/a","8.0","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/937686-spinball"
"Star Castle","US","Action,General","The legend of the Start Castle is indeed famous--a mysterious fortress in a far away galaxy filled with incredible riches and surrounded by revolving wats of shimmering solid gold. Yet no one, until now, has ever actually seen the Castle--or lived to tell about it!As you approach, you are overwhelmed with the beauty of the Castle but you suddenly realize that the golden wats hide a deadly arsenal. To survive you must destroy the wats and the powerful Energy Cannon they shield. Perhaps you will be the first to survive the Star Castle's arsenal and prove the legend true. Perhaps Not!","n/a","5.5","n/a","Cinematronics","1983 ","http://www.gamefaqs.com/vectrex/562928-star-castle"
"Star Trek: The Motion Picture","US","Action,General","Welcome, Captain Kirk, to your command on the Starship Enterprise. Your mission is to seek out and destroy the enemy Klingon Mothership. Travel through nine sectors of space, each more difficult or take a shortcut through the Black Hole. Be careful...the Klingons and Romulans are hiding in space, waiting to destroy you at every turn!","n/a","7.2","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/929712-star-trek-the-motion-picture"
"Star Ship","EU","Action,General","Welcome, Captain Kirk, to your command on the Starship Enterprise. Your mission is to seek out and destroy the enemy Klingon Mothership. Travel through nine sectors of space, each more difficult or take a shortcut through the Black Hole. Be careful...the Klingons and Romulans are hiding in space, waiting to destroy you at every turn!","n/a","7.2","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/929712-star-trek-the-motion-picture"
"Star Trek: The Motion Picture","US","Action,General","Welcome, Captain Kirk, to your command on the Starship Enterprise. Your mission is to seek out and destroy the enemy Klingon Mothership. Travel through nine sectors of space, each more difficult or take a shortcut through the Black Hole. Be careful...the Klingons and Romulans are hiding in space, waiting to destroy you at every turn!","n/a","7.2","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/929712-star-trek-the-motion-picture"
"Star Ship","EU","Action,General","Welcome, Captain Kirk, to your command on the Starship Enterprise. Your mission is to seek out and destroy the enemy Klingon Mothership. Travel through nine sectors of space, each more difficult or take a shortcut through the Black Hole. Be careful...the Klingons and Romulans are hiding in space, waiting to destroy you at every turn!","n/a","7.2","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/929712-star-trek-the-motion-picture"
"Starhawk","US","Action,Shooter,Static","Fasten your seatbelt...you're the pilot defending the sovereignty of your planet. Don't blink--you might miss one of the alien vessels.","n/a","6.3","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/937689-starhawk"
"Vectrex","US","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Vectrex Hardware ","US","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Vectrex Hardware ","EU","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Computer Vision Kousokusen","JP","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Vectrex","US","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Vectrex Hardware ","US","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Vectrex Hardware ","EU","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Computer Vision Kousokusen","JP","Hardware,Console","Vectrex is a Hardware game, developed by GCE and published by Milton Bradley,which was released in 1982.","6.7","7.5","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/916399-vectrex"
"Web Wars","US","Action,General","Enter a galaxy of the future filled with adventure and danger--a galaxy unlike any you have imagined before.You became the Hawk King--a crature capable of incredible speed and power--as you attempt to capture the amazing creatures that inhabit the speeding Web of Fantasy. All 20 creatures are protected by guardians and the dreaded Cosmic Dragon and each will become progressively more difficult to capture. No one has ever captured the elusive twentieth creature. Will you?","n/a","8.0","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/562929-web-wars"
"Web Warp","EU","Action,General","Enter a galaxy of the future filled with adventure and danger--a galaxy unlike any you have imagined before.You became the Hawk King--a crature capable of incredible speed and power--as you attempt to capture the amazing creatures that inhabit the speeding Web of Fantasy. All 20 creatures are protected by guardians and the dreaded Cosmic Dragon and each will become progressively more difficult to capture. No one has ever captured the elusive twentieth creature. Will you?","n/a","8.0","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/562929-web-wars"
"Web Wars","US","Action,General","Enter a galaxy of the future filled with adventure and danger--a galaxy unlike any you have imagined before.You became the Hawk King--a crature capable of incredible speed and power--as you attempt to capture the amazing creatures that inhabit the speeding Web of Fantasy. All 20 creatures are protected by guardians and the dreaded Cosmic Dragon and each will become progressively more difficult to capture. No one has ever captured the elusive twentieth creature. Will you?","n/a","8.0","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/562929-web-wars"
"Web Warp","EU","Action,General","Enter a galaxy of the future filled with adventure and danger--a galaxy unlike any you have imagined before.You became the Hawk King--a crature capable of incredible speed and power--as you attempt to capture the amazing creatures that inhabit the speeding Web of Fantasy. All 20 creatures are protected by guardians and the dreaded Cosmic Dragon and each will become progressively more difficult to capture. No one has ever captured the elusive twentieth creature. Will you?","n/a","8.0","n/a","GCE","1982 ","http://www.gamefaqs.com/vectrex/562929-web-wars"
"3D Crazy Coaster","US","Action,Platformer,3D","3D Crazy Coaster is an Action game, developed and published by GCE,which was released in 1983.","n/a","n/a","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/927511-3d-crazy-coaster"
"3D Mine Storm","US","Action,Shooter,First-Person,Sci-Fi","3D Mine Storm is an Action game, developed and published by GCE,which was released in 1983.","n/a","8.0","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/927512-3d-mine-storm"
"3D Narrow Escape","US","Action,General","3D Narrow Escape is an Action game, developed and published by GCE,which was released in 1983.","n/a","n/a","n/a","GCE","1983 ","http://www.gamefaqs.com/vectrex/927513-3d-narrow-escape"
