"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"ActRaiser","UN","Action Adventure,Fantasy","Long ago, you and your people built a peaceful land. Since then, your world has been taken over and inhabited by the evil Tanzra and his Guardians. Your once-tranquil land has become a breeding ground for monsters, Injured, you have retreated to your Sky Palace and have fallen into a deep sleep. Now, many years have passed and you have recovered from your injuries and slumber. You must punish Tanzra and restore the world to your people or lose their faith forever.","8.1","8.1","","Quintet","November 1991 ","http://www.gamefaqs.com/snes/563502-actraiser"
"ActRaiser 2","UN","Action,Platformer,2D","The Destroyer is back... Amazing graphics, spellbinding music, 100% action adventure, all taking place in a universe of ghouls and furies! Dive into the dream... or the nightmare!","5.0","6.3","","Quintet","November 1993 ","http://www.gamefaqs.com/snes/563503-actraiser-2"
"ActRaiser 2: Chinmoku e no Seisen","JP","Action,Platformer,2D","The Destroyer is back... Amazing graphics, spellbinding music, 100% action adventure, all taking place in a universe of ghouls and furies! Dive into the dream... or the nightmare!","5.0","6.3","","Quintet","November 1993 ","http://www.gamefaqs.com/snes/563503-actraiser-2"
"ActRaiser 2","UN","Action,Platformer,2D","The Destroyer is back... Amazing graphics, spellbinding music, 100% action adventure, all taking place in a universe of ghouls and furies! Dive into the dream... or the nightmare!","5.0","6.3","","Quintet","November 1993 ","http://www.gamefaqs.com/snes/563503-actraiser-2"
"ActRaiser 2: Chinmoku e no Seisen","JP","Action,Platformer,2D","The Destroyer is back... Amazing graphics, spellbinding music, 100% action adventure, all taking place in a universe of ghouls and furies! Dive into the dream... or the nightmare!","5.0","6.3","","Quintet","November 1993 ","http://www.gamefaqs.com/snes/563503-actraiser-2"
"Addams Family Values","UN","Role-Playing,General","Become Uncle Fester in this adventure of gargantuan proportions.","8.4","5.9","","Ocean","February 1995 ","http://www.gamefaqs.com/snes/588183-addams-family-values"
"The Addams Family","UN","Action,Platformer,2D","Uncle Fester has lost his memory and has fallen under the spell of Abigail Craven, a conniving character who is anxious to lay her greedy hands on the Addams' hidden fortune. Having recruited a misled Uncle Fester, and assisted by her cohorts Tully and The Judge, she manages to capture and imprison the other members of the Addams family within the huge Addams mansion! Only Gomez can save the day by freeing his son Pugsley, his daughter Wednesday, and Granny - and by restoring Uncle Fester's memory. Accomplishing these tasks is daunting enough, but then Gomez must seek out Morticia in the underground vaults of the Addams mansion and confront the evil Judge in a kooky and spooky climax!","7.7","6.4","","Ocean","March 1992 ","http://www.gamefaqs.com/snes/563504-the-addams-family"
"The Addams Family: Pugsley's Scavenger Hunt","UN","Action,Platformer,2D","Darling little Pugsley has lost his family to kidnappers who have hidden them as prisoners in their own spooky home. Only lovable little Pugsley can rescue them by hunting for delightfully strange items located in secret spots in their weird mansion. What oddities and atrocities await him! There are twisted creatures and complex features at every turn of the task.If precious little Pugsley is able, he'll find and rescue Gomez, Granny, Wednesday and Uncle Fester and see them to the music room. Each one holds a piece of the unnaturally lovely music which Lurch must play to unlock the secret passage leading to Morticia.Pugsley's only helper is the charmingly bizarre Thing, who brings him startling messages to help him along.So get ready to get spooky and get set to get kooky... it's Pugsley's Scavenger Hunt!","4.0","5.3","","Ocean","February 1993 ","http://www.gamefaqs.com/snes/563505-the-addams-family-pugsleys-scavenger-hunt"
"Advanced Dungeons & Dragons: Eye of the Beholder","UN","Role-Playing,First-Person","Darkness has engulfed the town of Waterdeep and legend has it that the criminal conspiracy behind it is hiding in the sewers. The locks and the traps in the twisting labyrinth beneath Waterdeep are too good and Skeletons and Kolbolds lurk around every corner. Who could be at the heart of this evil? And can anyone survive to find out?In Eye of the Beholder, you take control of a band of four adventurers as they seek to unravel the mysteries beneath Waterdeep. Using an easy to use 'Point and Click' interface and 3-D point of view, you become part of the action as you do battle with Mind Flayers and Mantis Warriors who seek to put an end to your mission to purge Waterdeep of the evil.","5.3","5.8","","Capcom","April 1994 ","http://www.gamefaqs.com/snes/588315-advanced-dungeons-and-dragons-eye-of-the-beholder"
"The Adventures of Batman & Robin","UN","Action,General","The Adventures of Batman & Robin is an Action game, developed and published by Konami,which was released in Europe in 1994.","9.3","7.7","","Konami","December 1994 ","http://www.gamefaqs.com/snes/588185-the-adventures-of-batman-and-robin"
"The Adventures of Dr. Franken","UN","Action,Platformer,2D","The Adventures of Dr. Franken is an Action game, developed by MotiveTime, Ltd. and published by DTMC,which was released in 1993.","4.5","4.5","","MotiveTime, Ltd.","December 1993 ","http://www.gamefaqs.com/snes/588186-the-adventures-of-dr-franken"
"The Adventures of Kid Kleets","UN","Action,Platformer,2D","The Adventures of Kid Kleets is an Action game, developed by Krisalis Software and published by Yanoman,which was released in Japan in 1993.","n/a","5.5","","Krisalis Software","August 1994 ","http://www.gamefaqs.com/snes/588184-the-adventures-of-kid-kleets"
"Soccer Kid ","JP","Action,Platformer,2D","The Adventures of Kid Kleets is an Action game, developed by Krisalis Software and published by Yanoman,which was released in Japan in 1993.","n/a","5.5","","Krisalis Software","August 1994 ","http://www.gamefaqs.com/snes/588184-the-adventures-of-kid-kleets"
"Soccer Kid ","EU","Action,Platformer,2D","The Adventures of Kid Kleets is an Action game, developed by Krisalis Software and published by Yanoman,which was released in Japan in 1993.","n/a","5.5","","Krisalis Software","August 1994 ","http://www.gamefaqs.com/snes/588184-the-adventures-of-kid-kleets"
"Mighty Max","UN","Action,Platformer,2D","Mighty Max is an Action game, developed by WJS Design and published by Ocean,which was released in Europe in 1994.","n/a","4.9","","WJS Design","February 1995 ","http://www.gamefaqs.com/snes/588492-mighty-max"
"The Adventures of Mighty Max","EU","Action,Platformer,2D","Mighty Max is an Action game, developed by WJS Design and published by Ocean,which was released in Europe in 1994.","n/a","4.9","","WJS Design","February 1995 ","http://www.gamefaqs.com/snes/588492-mighty-max"
"The Adventures of Rocky and Bullwinkle and Friends","UN","Action,Platformer,2D","Moose on the Loose or Squirrely Heroes! An all-new episode in Bullwinkle's life when he finds out he's the Lost Earl of Moosechester!He and his pal, Rocket J. Squirrel must get from Frostbite Falls, Minnesota to the Abombinable Manor in England in order for him to collect his inheritence. Problem is, those two no-Goodniks, Boris Badenov and Natasha Fatale are after the same fortune.As Bullwinkle, you'll lock antlers with all sorts of dastardly enemies while avoiding Boris and Natasha's bombastic attacks. Or, as Rocky the Flying Squirrel, you'll soar into action against villains armed with goof-gas. Are you Moose enough for this challenge? Stay tuned!Do powerful headbutts as a rampaging moose! Dive-bomb the bad guys in classic squirrel fashion! Switch from Bullwinkle to Rocky instantly - whatever the situation needs!","n/a","3.4","","Imagineering Inc","June 1993 ","http://www.gamefaqs.com/snes/588187-the-adventures-of-rocky-and-bullwinkle-and-friends"
"Tintin: Prisoners of the Sun","UN","Action,Platformer,2D","Tintin: Prisoners of the Sun is an Action game, developed and published by Infogrames,which was released in Europe in 1997.","7.0","5.3","n/a","Infogrames","1997 ","http://www.gamefaqs.com/snes/921828-tintin-prisoners-of-the-sun"
"The Adventures of Tintin: Prisoners of the Sun","EU","Action,Platformer,2D","Tintin: Prisoners of the Sun is an Action game, developed and published by Infogrames,which was released in Europe in 1997.","7.0","5.3","n/a","Infogrames","1997 ","http://www.gamefaqs.com/snes/921828-tintin-prisoners-of-the-sun"
"Adventures of Yogi Bear","UN","Action,Platformer,2D","Adventures of Yogi Bear is an Action game, developed by Blue Turtle and published by Cybersoft,which was released in 1994.","5.5","4.0","","Blue Turtle","October 1994 ","http://www.gamefaqs.com/snes/563506-adventures-of-yogi-bear"
"Yogi Bear","JP","Action,Platformer,2D","Adventures of Yogi Bear is an Action game, developed by Blue Turtle and published by Cybersoft,which was released in 1994.","5.5","4.0","","Blue Turtle","October 1994 ","http://www.gamefaqs.com/snes/563506-adventures-of-yogi-bear"
"Yogi Bear's Cartoon Capers","EU","Action,Platformer,2D","Adventures of Yogi Bear is an Action game, developed by Blue Turtle and published by Cybersoft,which was released in 1994.","5.5","4.0","","Blue Turtle","October 1994 ","http://www.gamefaqs.com/snes/563506-adventures-of-yogi-bear"
"Aero Fighters","UN","Action,Shooter,Scrolling","Aero Fighters is an Action game, developed and published by Video System,which was released in Japan in 1993.","6.7","7.2","","Video System","November 1994 ","http://www.gamefaqs.com/snes/588188-aero-fighters"
"Sonic Wings","JP","Action,Shooter,Scrolling","Aero Fighters is an Action game, developed and published by Video System,which was released in Japan in 1993.","6.7","7.2","","Video System","November 1994 ","http://www.gamefaqs.com/snes/588188-aero-fighters"
"Aero The Acro-Bat","UN","Action,Platformer,2D","Step right up to the acro-batiest show on earth! The madman industrialist Edgar Ektor has siezed control of the World of Amusement. He and a deranged cast of fairground freaks threaten the circus. The only hope for survival is the high-flying, death-defying Aero the Acro-Bat! Spine-tingling terror unfolds as Aero tackles Ektor's wicked henchmen. Bungee jump into a battle with evil! Skydive in mode 7 toward the danger below. Hang on for the ride of your life as you rise and plunge on a roaring roller coaster! Tiptoe across a terrifying tightrope! Then power drill and twist Aero right through every sinister circus enemy imaginable. And all the while, the show must go on!","7.3","6.4","","Iguana Entertainment","October 1993 ","http://www.gamefaqs.com/snes/588189-aero-the-acro-bat"
"Aero the Acro-Bat 2","UN","Action,Platformer,2D","The aerialist extreme, Aero the Acro-Bat bounds back into the spotlight once again to stop the wicked industrialist, Edgar Ektor! Aero has entered a new realm of enchantment and must now use all his acrobatic prowess to foil a criminal plot known only as 'Plan B!' Join Aero as he discovers new friends (and enemies) in a world custom built for his high-flying adventures.","8.0","6.8","","Iguana Entertainment","November 1994 ","http://www.gamefaqs.com/snes/563507-aero-the-acro-bat-2"
"Aerobiz","UN","Strategy,General","Aerobiz is a Strategy game, developed and published by Koei,which was released in Japan in 1992.","4.5","6.7","","Koei","February 1993 ","http://www.gamefaqs.com/snes/563508-aerobiz"
"Air Management: Oozora ni Kakeru","JP","Strategy,General","Aerobiz is a Strategy game, developed and published by Koei,which was released in Japan in 1992.","4.5","6.7","","Koei","February 1993 ","http://www.gamefaqs.com/snes/563508-aerobiz"
"Aerobiz Supersonic","UN","Strategy,General","It's the beginning of the 21st century and competition in the airline industry is heating up. As a young, ambitious CEO, it's up to you to make sure your airline is a survivor and not just another casualty. To succeed, you will have to make some tough decisions including where to fly, which planes to purchase and how to attract visitors to the cities you service. Your goal: to differentiate your airline from the rest while still turning a profit. Get ready to make some tough decisions! If you make the right ones, your planes will dominate the skies of the 21st century!","7.8","7.3","","Koei","August 1994 ","http://www.gamefaqs.com/snes/588190-aerobiz-supersonic"
"Air Management II","JP","Strategy,General","It's the beginning of the 21st century and competition in the airline industry is heating up. As a young, ambitious CEO, it's up to you to make sure your airline is a survivor and not just another casualty. To succeed, you will have to make some tough decisions including where to fly, which planes to purchase and how to attract visitors to the cities you service. Your goal: to differentiate your airline from the rest while still turning a profit. Get ready to make some tough decisions! If you make the right ones, your planes will dominate the skies of the 21st century!","7.8","7.3","","Koei","August 1994 ","http://www.gamefaqs.com/snes/588190-aerobiz-supersonic"
"Redline F-1 Racer","UN","Driving,Racing,Formula One","Redline F-1 Racer is a Driving game, developed by Genki and published by LOZC G. Amusements,which was released in Japan in 1992.","5.0","4.9","","Genki","September 1993 ","http://www.gamefaqs.com/snes/588605-redline-f-1-racer"
"Suzuki Aguri no F-1 Super Driving","JP","Driving,Racing,Formula One","Redline F-1 Racer is a Driving game, developed by Genki and published by LOZC G. Amusements,which was released in Japan in 1992.","5.0","4.9","","Genki","September 1993 ","http://www.gamefaqs.com/snes/588605-redline-f-1-racer"
"Aguri Suzuki F-1 Super Driving","EU","Driving,Racing,Formula One","Redline F-1 Racer is a Driving game, developed by Genki and published by LOZC G. Amusements,which was released in Japan in 1992.","5.0","4.9","","Genki","September 1993 ","http://www.gamefaqs.com/snes/588605-redline-f-1-racer"
"AIII S.V.: A-Ressha de Ikou 3 Super Version","UN","Strategy,Breeding/Constructing","AIII S.V.: A-Ressha de Ikou 3 Super Version is a Strategy game, developed by Artdink and published by Pack-In-Video,which was released in Japan in 1995.","n/a","n/a","n/a","Artdink","Sep 29, 1995 ","http://www.gamefaqs.com/snes/581912-aiii-sv-a-ressha-de-ikou-3-super-version"
"Air Cavalry","UN","Action,General","Air Cavalry is a one or two-player, dual mode-7 game in which each player controls a high-tech helicopter gunship. Flying above the desert, ocean or jungle, the players will accomplish a series of missions from recon to full assault. Recon missions will use the OH-6 Defender. Transport and rescue missions will use the UH-60 Black Hawk. Attack missions will use either the AH-64H Apache or the futuristic AH-94. Air Cavalry. Choose from three theatres ofof operations with six to eight missions of increasing danger and complexity. Practice in the training mission, climb into your automated cockpit and prepare for air war.","5.0","6.0","","Synergistic Software","June 1995 ","http://www.gamefaqs.com/snes/588191-air-cavalry"
"Aerobiz Supersonic","UN","Strategy,General","It's the beginning of the 21st century and competition in the airline industry is heating up. As a young, ambitious CEO, it's up to you to make sure your airline is a survivor and not just another casualty. To succeed, you will have to make some tough decisions including where to fly, which planes to purchase and how to attract visitors to the cities you service. Your goal: to differentiate your airline from the rest while still turning a profit. Get ready to make some tough decisions! If you make the right ones, your planes will dominate the skies of the 21st century!","7.8","7.3","","Koei","August 1994 ","http://www.gamefaqs.com/snes/588190-aerobiz-supersonic"
"Air Management II","JP","Strategy,General","It's the beginning of the 21st century and competition in the airline industry is heating up. As a young, ambitious CEO, it's up to you to make sure your airline is a survivor and not just another casualty. To succeed, you will have to make some tough decisions including where to fly, which planes to purchase and how to attract visitors to the cities you service. Your goal: to differentiate your airline from the rest while still turning a profit. Get ready to make some tough decisions! If you make the right ones, your planes will dominate the skies of the 21st century!","7.8","7.3","","Koei","August 1994 ","http://www.gamefaqs.com/snes/588190-aerobiz-supersonic"
"Aerobiz","UN","Strategy,General","Aerobiz is a Strategy game, developed and published by Koei,which was released in Japan in 1992.","4.5","6.7","","Koei","February 1993 ","http://www.gamefaqs.com/snes/563508-aerobiz"
"Air Management: Oozora ni Kakeru","JP","Strategy,General","Aerobiz is a Strategy game, developed and published by Koei,which was released in Japan in 1992.","4.5","6.7","","Koei","February 1993 ","http://www.gamefaqs.com/snes/563508-aerobiz"
"Airborne Ranger","UN","Action,General","You are a member of the elite corps selected for your courage, ingenuity and special skills to go on the most dangerous missions. Parachute behind enemy lines armed only with a machine gun and hand grenades. This fast-paced action simulation challenges your strategic skills and reflexes. Control one soldier's battle against overwhelming odds. You can run, walk or crawl across full-scrolling 3D terrain using trees, bushes and ravines to avoid the enemy or set up an ambush. Whether rescuing hostages from a terrorist prison or infiltrating the headquarters of an enemy unit, every mission takes careful planning and pinpoint execution. Drop caches of weapons and first aid supplies, outmaneuver the enemy, then locate the pick-up zone in order to reach safety!","","","","MicroProse","Canceled ","http://www.gamefaqs.com/snes/915898-airborne-ranger"
"Majo Tachi no Nemuri","UN","Adventure,General","Majo Tachi no Nemuri is an Adventure game, developed by Minato Giken and published by Pack-In-Video,which was released in Japan in 1995.","n/a","n/a","n/a","Minato Giken","Nov 24, 1995 ","http://www.gamefaqs.com/snes/581922-majo-tachi-no-nemuri"
"Akagawa Jirou: Majotachi no Nemuri","JP","Adventure,General","Majo Tachi no Nemuri is an Adventure game, developed by Minato Giken and published by Pack-In-Video,which was released in Japan in 1995.","n/a","n/a","n/a","Minato Giken","Nov 24, 1995 ","http://www.gamefaqs.com/snes/581922-majo-tachi-no-nemuri"
"Akazukin ChaCha","UN","Role-Playing,General","Akazukin ChaCha is a Role-Playing game, developed by Landwarf and published by Tomy Corporation,which was released in Japan in 1996.","n/a","6.0","n/a","Landwarf","Aug9, 1996 ","http://www.gamefaqs.com/snes/571475-akazukin-chacha"
"Super Castlevania IV","UN","Action,Platformer,2D","A century of Transylvanian tranquility is about to come to a shocking end. Once again the mortifying screams of helpless villagers shake the ground as they huddle against new nightmarish horrors unleashed by the Duke of Darkness, Count Dracula. And this time he has a tombstone with your name on it, Simon Belmont.You must descend into Castle of the Undead and its gruesome ground, accompanied by the most chilling sound effects to ever tingle your spine. Inside, a freshly dug 11 levels maze features the treacherous Terrace of Terror, the dangerous Rotating Dungeon, the Sunken Ruins of Lost Spirits, torture chambers and creature filled caves. Use your whip like a grappling hook and swing past hundreds of traps and a host of ghost freaks, living corpses and hidden goblins. All while dodging or destroying the unpredictable spitting lizards, carnivorous coffins, and more.Find the concealed weapons needed to defeat everything from eerie phantoms to haunted furniture. Then prepare to find yourself face-to-thing with hideous torments like the Tongue Lasher, the Darkest Knight, the Bone-Afide Horseman and the Granite Crusher. When your nerves get shot, use your password and take a breather. But forge on, Simon Belmont, because if you though Dracula was down for the count, he's only just begun to fright!","8.1","8.3","","Konami","December 1991 ","http://www.gamefaqs.com/snes/588726-super-castlevania-iv"
"Akumajou Dracula","JP","Action,Platformer,2D","A century of Transylvanian tranquility is about to come to a shocking end. Once again the mortifying screams of helpless villagers shake the ground as they huddle against new nightmarish horrors unleashed by the Duke of Darkness, Count Dracula. And this time he has a tombstone with your name on it, Simon Belmont.You must descend into Castle of the Undead and its gruesome ground, accompanied by the most chilling sound effects to ever tingle your spine. Inside, a freshly dug 11 levels maze features the treacherous Terrace of Terror, the dangerous Rotating Dungeon, the Sunken Ruins of Lost Spirits, torture chambers and creature filled caves. Use your whip like a grappling hook and swing past hundreds of traps and a host of ghost freaks, living corpses and hidden goblins. All while dodging or destroying the unpredictable spitting lizards, carnivorous coffins, and more.Find the concealed weapons needed to defeat everything from eerie phantoms to haunted furniture. Then prepare to find yourself face-to-thing with hideous torments like the Tongue Lasher, the Darkest Knight, the Bone-Afide Horseman and the Granite Crusher. When your nerves get shot, use your password and take a breather. But forge on, Simon Belmont, because if you though Dracula was down for the count, he's only just begun to fright!","8.1","8.3","","Konami","December 1991 ","http://www.gamefaqs.com/snes/588726-super-castlevania-iv"
"Castlevania: Dracula X","UN","Action,Platformer,2D","Rising up from his eternal sleep, Count Dracula is back again to battle the descendants of the great vampire-stalking Belmont family of the Castlevania series. He has summoned his dark minions-Cerberus, Minaurus, and the Salamander-to bring a reign of terror on the land.Grab your whip and try to defeat these dark forces in this new conversion of the hit Japanese game: DRACULA X&trade;. The 7+ stages unfold with myriad possibilities depending on the choices you make during the game. This multi-ending, multi-story feature takes you through many levels of adventure. You must stategically use magical tomes, mystical power-ups and titanic weapons to defeat the horrifying bosses and discover secret bonus levels.","7.2","7.2","","Konami","September 1995 ","http://www.gamefaqs.com/snes/563534-castlevania-dracula-x"
"Akumajou Dracula XX","JP","Action,Platformer,2D","Rising up from his eternal sleep, Count Dracula is back again to battle the descendants of the great vampire-stalking Belmont family of the Castlevania series. He has summoned his dark minions-Cerberus, Minaurus, and the Salamander-to bring a reign of terror on the land.Grab your whip and try to defeat these dark forces in this new conversion of the hit Japanese game: DRACULA X&trade;. The 7+ stages unfold with myriad possibilities depending on the choices you make during the game. This multi-ending, multi-story feature takes you through many levels of adventure. You must stategically use magical tomes, mystical power-ups and titanic weapons to defeat the horrifying bosses and discover secret bonus levels.","7.2","7.2","","Konami","September 1995 ","http://www.gamefaqs.com/snes/563534-castlevania-dracula-x"
"Castlevania: Vampire's Kiss","EU","Action,Platformer,2D","Rising up from his eternal sleep, Count Dracula is back again to battle the descendants of the great vampire-stalking Belmont family of the Castlevania series. He has summoned his dark minions-Cerberus, Minaurus, and the Salamander-to bring a reign of terror on the land.Grab your whip and try to defeat these dark forces in this new conversion of the hit Japanese game: DRACULA X&trade;. The 7+ stages unfold with myriad possibilities depending on the choices you make during the game. This multi-ending, multi-story feature takes you through many levels of adventure. You must stategically use magical tomes, mystical power-ups and titanic weapons to defeat the horrifying bosses and discover secret bonus levels.","7.2","7.2","","Konami","September 1995 ","http://www.gamefaqs.com/snes/563534-castlevania-dracula-x"
"Al Unser Jr.'s Road to the Top","UN","Driving,General","Al Unser Jr.'s Road to the Top is a Driving game, developed by Radical Entertainment and published by Software Toolworks,which was released in 1994.","n/a","5.5","","Radical Entertainment","November 1994 ","http://www.gamefaqs.com/snes/588193-al-unser-jrs-road-to-the-top"
"Disney's Aladdin","UN","Action,Platformer,2D","For years, Jafar, the Sultan's evil advisor has sought a magic treasure - a single lamp that holds the key to the greatest power in the world. With this goal in sight, Jafar learns that only one person in the world can claim the magic lamp from the dreaded Cave of Wonders - one whose rags hide a heart that is pure - a diamond in the rough!Join Aladdin and his pet monkey Abu, as they race through the marketplace toward their date with destiny. Watch as Jafar tricks our hero and his friend into retrieving the lamp from the dangerous Cave of Wonders. But Aladding and Abu outwit Jafar, releading the power of a wacky blue Genie! Aladding will have the chance to spoil Jafar's devious plans and win the hand of the beautiful princess Jasmine. But it will take more than magic to make his wishes come true...","7.2","7.4","","Capcom","November 1993 ","http://www.gamefaqs.com/snes/563509-disneys-aladdin"
"Aladdin","JP","Action,Platformer,2D","For years, Jafar, the Sultan's evil advisor has sought a magic treasure - a single lamp that holds the key to the greatest power in the world. With this goal in sight, Jafar learns that only one person in the world can claim the magic lamp from the dreaded Cave of Wonders - one whose rags hide a heart that is pure - a diamond in the rough!Join Aladdin and his pet monkey Abu, as they race through the marketplace toward their date with destiny. Watch as Jafar tricks our hero and his friend into retrieving the lamp from the dangerous Cave of Wonders. But Aladding and Abu outwit Jafar, releading the power of a wacky blue Genie! Aladding will have the chance to spoil Jafar's devious plans and win the hand of the beautiful princess Jasmine. But it will take more than magic to make his wishes come true...","7.2","7.4","","Capcom","November 1993 ","http://www.gamefaqs.com/snes/563509-disneys-aladdin"
"Albert Odyssey","UN","Role-Playing,Console-style RPG","Albert Odyssey is a Role-Playing game, developed and published by SunSoft,which was released in Japan in 1993.","7.0","7.7","n/a","SunSoft","Mar5, 1993 ","http://www.gamefaqs.com/snes/588194-albert-odyssey"
"Albert Odyssey 2","UN","Role-Playing,Console-style RPG","Albert Odyssey 2 is a Role-Playing game, developed and published by SunSoft,which was released in Japan in 1994.","2.0","8.4","","SunSoft","Dec 22, 1994 ","http://www.gamefaqs.com/snes/575561-albert-odyssey-2"
"Albert Odyssey 2: Jashin no Taidou","JP","Role-Playing,Console-style RPG","Albert Odyssey 2 is a Role-Playing game, developed and published by SunSoft,which was released in Japan in 1994.","2.0","8.4","","SunSoft","Dec 22, 1994 ","http://www.gamefaqs.com/snes/575561-albert-odyssey-2"
"Albert Odyssey 2","UN","Role-Playing,Console-style RPG","Albert Odyssey 2 is a Role-Playing game, developed and published by SunSoft,which was released in Japan in 1994.","2.0","8.4","","SunSoft","Dec 22, 1994 ","http://www.gamefaqs.com/snes/575561-albert-odyssey-2"
"Albert Odyssey 2: Jashin no Taidou","JP","Role-Playing,Console-style RPG","Albert Odyssey 2 is a Role-Playing game, developed and published by SunSoft,which was released in Japan in 1994.","2.0","8.4","","SunSoft","Dec 22, 1994 ","http://www.gamefaqs.com/snes/575561-albert-odyssey-2"
"Alcahest","UN","Role-Playing,Action RPG","Alcahest is a Role-Playing game, developed by HAL Labs and published by SquareSoft,which was released in Japan in 1993.","6.6","7.1","n/a","HAL Labs","Dec 17, 1993 ","http://www.gamefaqs.com/snes/566298-alcahest"
"Super Alfred Chicken","UN","Action,Platformer,2D","Oh no! The evil Meka-Chickens have eggnapped Billy Egg and his brothers for their terrible cloning experiment! And they've taken Floella, too! As the world's only chicken with a bionic beak, Alfred is whisked off to a multitude of bizarre lands to pluck his friends from the clutches of their foul captors. Scramble through 21 huge transdimensional levels facing the likes of Byron Snail, Mag-Mite, Grim Blocker and the Terrasawus. Beat the Meka-Chickens, snatch back the eggs, and lay their plans for world domination to rest!","4.3","5.4","","Twilight Games","February 1994 ","http://www.gamefaqs.com/snes/588195-super-alfred-chicken"
"Alfred Chicken","EU","Action,Platformer,2D","Oh no! The evil Meka-Chickens have eggnapped Billy Egg and his brothers for their terrible cloning experiment! And they've taken Floella, too! As the world's only chicken with a bionic beak, Alfred is whisked off to a multitude of bizarre lands to pluck his friends from the clutches of their foul captors. Scramble through 21 huge transdimensional levels facing the likes of Byron Snail, Mag-Mite, Grim Blocker and the Terrasawus. Beat the Meka-Chickens, snatch back the eggs, and lay their plans for world domination to rest!","4.3","5.4","","Twilight Games","February 1994 ","http://www.gamefaqs.com/snes/588195-super-alfred-chicken"
"Alice no Paint Adventure","UN","Adventure,General","Alice no Paint Adventure is an Adventure game, developed by SAS Sakata and published by Epoch,which was released in Japan in 1995.","6.0","7.0","n/a","SAS Sakata","Sep 15, 1995 ","http://www.gamefaqs.com/snes/571344-alice-no-paint-adventure"
