"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Nester's Funky Bowling","US","Sports,Alternative,Bowling","Nester, the one-time bad boy of comic fame, brings you the funkiest game of bowling you'll ever experience in 3-D. Finally fans can throw a strike without putting on ill-fitting shoes!Hester, the unknown twin sister, makes her debut appearance. Watch out as the action picks up and the tensions build for these hot-headed bowlers. Their egos clash with outlandish gestures and funky expressions.","6.6","6.1","","Nintendo","February 1996 ","http://www.gamefaqs.com/virtualboy/563920-nesters-funky-bowling"
"Panic Bomber","US","Miscellaneous,Puzzle,Stacking","Bomberman Blasts the Island of Ever Mist!Get ready for explosive puzzler action with Bomberman! Detonate the worlds of Scary Ruins, Sinister Forest, and Desert Desolation. Conquer the Island of Ever Mist and capture the three celestial models of power.Don't panic! Or you might get scorched by greedy Ms. Flashy or the deadly Count Dracu-Doom. Ignite the dreaded Doom Castle with bombastic moves and combustive strategy. Only then can you open the gates to the legendary Golden Statue of Bomberman. It's a puzzling blast!","8.3","6.8","","Raizing","December 1995 ","http://www.gamefaqs.com/virtualboy/563921-panic-bomber"
"Tobidase! Panibomb","JP","Miscellaneous,Puzzle,Stacking","Bomberman Blasts the Island of Ever Mist!Get ready for explosive puzzler action with Bomberman! Detonate the worlds of Scary Ruins, Sinister Forest, and Desert Desolation. Conquer the Island of Ever Mist and capture the three celestial models of power.Don't panic! Or you might get scorched by greedy Ms. Flashy or the deadly Count Dracu-Doom. Ignite the dreaded Doom Castle with bombastic moves and combustive strategy. Only then can you open the gates to the legendary Golden Statue of Bomberman. It's a puzzling blast!","8.3","6.8","","Raizing","December 1995 ","http://www.gamefaqs.com/virtualboy/563921-panic-bomber"
"Red Alarm","US","Action,Shooter,Scrolling","Bursting through incredible dimensions of Virtual space the final mission is clear. Obliterate all enemies and obstacles created by KAOS and terminate this menacing battle system from within.Employing an impressive arsenal of high-tech weapons and evasive maneuvers the Tech-Wing Fighter speeds on. Spinning deaths, spy pods and mosquito mechs appear from everywhere! The fate of humanity will soon be defined. Red Alarm! Red Alarm! Alarm Condition Red!!","6.2","7.0","","T&E Soft","August 1995 ","http://www.gamefaqs.com/virtualboy/563922-red-alarm"
"SD Gundam Dimension War","US","Strategy,Turn-Based,Sci-Fi","SD Gundam Dimension War is a Strategy game, developed by Locomotive Corporation and published by Bandai,which was released in Japan in 1995.","3.0","5.5","","Locomotive Corporation","Dec 22, 1995 ","http://www.gamefaqs.com/virtualboy/571616-sd-gundam-dimension-war"
"Space Invaders: Virtual Collection","US","Action,Shooter,Static","Attention all Earthlings! Relentless alien hordes have been identified near you. Prevent the dangerous Space Invaders from landing on your territory. Use your cannon to defend against waves of descending alien invaders. Don't let them hit the ground or it's all over for you and the Earth! Destroy them and score points!","8.0","7.5","","Taito Corporation","Dec1, 1995 ","http://www.gamefaqs.com/virtualboy/571619-space-invaders-virtual-collection"
"Space Squash","US","Sports,Alternative,Futuristic","Space Squash is a Sports game, developed by Tomcat System and published by Coconuts Japan,which was released in Japan in 1995.","8.5","8.0","","Tomcat System","Sep 29, 1995 ","http://www.gamefaqs.com/virtualboy/571620-space-squash"
"Golf","US","Sports,Traditional,Golf,Sim","Tee off for 18 holes of realistic 3-D links! Virtual Boy Golf elevates the game to an incredible new level!Determine your strategy as you ponder the conditions. Check your position and the distance to the pin. Select a club and adjust your swing. Consider the wind factor carefully or you could end up out of bounds! Each dimensional fairway provides harrowing hazards to challenge players of all handicaps. Swing into action and go for a hole in one!","6.0","6.1","","T&E Soft","November 1995 ","http://www.gamefaqs.com/virtualboy/563916-golf"
"T&E Virtual Golf","JP","Sports,Traditional,Golf,Sim","Tee off for 18 holes of realistic 3-D links! Virtual Boy Golf elevates the game to an incredible new level!Determine your strategy as you ponder the conditions. Check your position and the distance to the pin. Select a club and adjust your swing. Consider the wind factor carefully or you could end up out of bounds! Each dimensional fairway provides harrowing hazards to challenge players of all handicaps. Swing into action and go for a hole in one!","6.0","6.1","","T&E Soft","November 1995 ","http://www.gamefaqs.com/virtualboy/563916-golf"
"Teleroboxer","US","Sports,Traditional,Boxing","In a savage display of pounding moves and lightning action, robotic boxers from around the globe step into a futuristic ring. Mirroring the movements of the humans in control, each Teleroboxer is capable of surviving defense matches unbearable to mankind.Slug it out to the staggering end to determine the true world champion. Created with specialized Techtronic powers and unique personalities, these responsive machines show no mercy on their way to the brutal top.","6.0","6.8","","Nintendo","August 1995 ","http://www.gamefaqs.com/virtualboy/562620-teleroboxer"
"Panic Bomber","US","Miscellaneous,Puzzle,Stacking","Bomberman Blasts the Island of Ever Mist!Get ready for explosive puzzler action with Bomberman! Detonate the worlds of Scary Ruins, Sinister Forest, and Desert Desolation. Conquer the Island of Ever Mist and capture the three celestial models of power.Don't panic! Or you might get scorched by greedy Ms. Flashy or the deadly Count Dracu-Doom. Ignite the dreaded Doom Castle with bombastic moves and combustive strategy. Only then can you open the gates to the legendary Golden Statue of Bomberman. It's a puzzling blast!","8.3","6.8","","Raizing","December 1995 ","http://www.gamefaqs.com/virtualboy/563921-panic-bomber"
"Tobidase! Panibomb","JP","Miscellaneous,Puzzle,Stacking","Bomberman Blasts the Island of Ever Mist!Get ready for explosive puzzler action with Bomberman! Detonate the worlds of Scary Ruins, Sinister Forest, and Desert Desolation. Conquer the Island of Ever Mist and capture the three celestial models of power.Don't panic! Or you might get scorched by greedy Ms. Flashy or the deadly Count Dracu-Doom. Ignite the dreaded Doom Castle with bombastic moves and combustive strategy. Only then can you open the gates to the legendary Golden Statue of Bomberman. It's a puzzling blast!","8.3","6.8","","Raizing","December 1995 ","http://www.gamefaqs.com/virtualboy/563921-panic-bomber"
"V-Tetris","US","Miscellaneous,Puzzle,Stacking","V-Tetris is a Miscellaneous game, developed by Locomotive Corporation and published by Bullet Proof Software,which was released in Japan in 1995.","7.5","7.8","","Locomotive Corporation","Aug 25, 1995 ","http://www.gamefaqs.com/virtualboy/563923-v-tetris"
"Vertical Force","US","Action,Shooter,Scrolling","Pilot a Futuristic Star Fighter in a Battle for Mankind!GALACTIC YEAR 210. The earth and its colonies face annihilation in a futuristic war against the human race. YOU have been chosen to pilot RAGNAROK, a star fighter from an advanced alien civilization.Reinforced by fearless AI CHARACTERS, you must locate and destroy menacing fighters and enemy droids. With sheer VERTICAL FORCE blast your way into another dimension to the final Virtual frontier. This mission for mankind is brutal. Be prepared, for it has only just begun!","7.0","7.0","","Hudson","December 1995 ","http://www.gamefaqs.com/virtualboy/563924-vertical-force"
"Virtual Bowling","US","Sports,Alternative,Bowling","Virtual Bowling is a Sports game, developed and published by Athena,which was released in Japan in 1995.","8.0","7.2","","Athena","Dec 22, 1995 ","http://www.gamefaqs.com/virtualboy/571621-virtual-bowling"
"Virtual Boy Wario Land","US","Action,Platformer,2D","Yikes!!!Get ready for a devious treasure hunt with the infamous scheming Wario.Capture the shining gold and vast treasures locked deep inside a hidden cave.But, beware of poison ponds, perilous prisons, endless walls and creepy woods!Make a quick change into Sea Dragon Wario, Eagle Wario or Bull Wario and utilize their mighty strengths.Blow away enemy cave defenders with body attacks and power actions.Succeed in this greedy plot to seize the riches of this underground world and find this key to freedom!","9.3","7.8","","Nintendo","November 1995 ","http://www.gamefaqs.com/virtualboy/563927-virtual-boy-wario-land"
"Virtual Boy Wario Land: Awazon no Hihou","JP","Action,Platformer,2D","Yikes!!!Get ready for a devious treasure hunt with the infamous scheming Wario.Capture the shining gold and vast treasures locked deep inside a hidden cave.But, beware of poison ponds, perilous prisons, endless walls and creepy woods!Make a quick change into Sea Dragon Wario, Eagle Wario or Bull Wario and utilize their mighty strengths.Blow away enemy cave defenders with body attacks and power actions.Succeed in this greedy plot to seize the riches of this underground world and find this key to freedom!","9.3","7.8","","Nintendo","November 1995 ","http://www.gamefaqs.com/virtualboy/563927-virtual-boy-wario-land"
"Virtual Boy Wario Land","US","Action,Platformer,2D","Yikes!!!Get ready for a devious treasure hunt with the infamous scheming Wario.Capture the shining gold and vast treasures locked deep inside a hidden cave.But, beware of poison ponds, perilous prisons, endless walls and creepy woods!Make a quick change into Sea Dragon Wario, Eagle Wario or Bull Wario and utilize their mighty strengths.Blow away enemy cave defenders with body attacks and power actions.Succeed in this greedy plot to seize the riches of this underground world and find this key to freedom!","9.3","7.8","","Nintendo","November 1995 ","http://www.gamefaqs.com/virtualboy/563927-virtual-boy-wario-land"
"Virtual Boy Wario Land: Awazon no Hihou","JP","Action,Platformer,2D","Yikes!!!Get ready for a devious treasure hunt with the infamous scheming Wario.Capture the shining gold and vast treasures locked deep inside a hidden cave.But, beware of poison ponds, perilous prisons, endless walls and creepy woods!Make a quick change into Sea Dragon Wario, Eagle Wario or Bull Wario and utilize their mighty strengths.Blow away enemy cave defenders with body attacks and power actions.Succeed in this greedy plot to seize the riches of this underground world and find this key to freedom!","9.3","7.8","","Nintendo","November 1995 ","http://www.gamefaqs.com/virtualboy/563927-virtual-boy-wario-land"
"Virtual Fishing","US","Sports,Nature,Fishing","Virtual Fishing is a Sports game, developed by Locomotive Corporation and published by Pack-In-Video,which was released in Japan in 1995.","7.0","6.6","","Locomotive Corporation","Oct6, 1995 ","http://www.gamefaqs.com/virtualboy/571618-virtual-fishing"
"Virtual Lab","US","Miscellaneous,Puzzle,General","Virtual Lab is a Miscellaneous game, developed and published by J-Wing,which was released in Japan in 1995.","1.0","5.3","","J-Wing","Dec8, 1995 ","http://www.gamefaqs.com/virtualboy/571617-virtual-lab"
"Virtual League Baseball","US","Sports,Traditional,Baseball,Sim","Hey batta batta swing! You're in the virtual big leagues now. Playing 18 teams from around the world. Throwing fast balls, forkballs, sinkers, sliders and changeups. Swinging for the fence, and laying down bunts. Shagging flies. Snagging drives. And tagging out runners. All in bigger-than-life 3D. With single game, all star and pennant race modes. And catch this: it's the only baseball game good enough to play in the virtual boy ball park. So don't drop the ball. Pick up a starting pitcher. Set your DH. And step up to the plate.","6.5","5.8","","Kemco","September 1995 ","http://www.gamefaqs.com/virtualboy/563926-virtual-league-baseball"
"Virtual Pro Yakyuu '95","JP","Sports,Traditional,Baseball,Sim","Hey batta batta swing! You're in the virtual big leagues now. Playing 18 teams from around the world. Throwing fast balls, forkballs, sinkers, sliders and changeups. Swinging for the fence, and laying down bunts. Shagging flies. Snagging drives. And tagging out runners. All in bigger-than-life 3D. With single game, all star and pennant race modes. And catch this: it's the only baseball game good enough to play in the virtual boy ball park. So don't drop the ball. Pick up a starting pitcher. Set your DH. And step up to the plate.","6.5","5.8","","Kemco","September 1995 ","http://www.gamefaqs.com/virtualboy/563926-virtual-league-baseball"
"Virtual League Baseball","US","Sports,Traditional,Baseball,Sim","Hey batta batta swing! You're in the virtual big leagues now. Playing 18 teams from around the world. Throwing fast balls, forkballs, sinkers, sliders and changeups. Swinging for the fence, and laying down bunts. Shagging flies. Snagging drives. And tagging out runners. All in bigger-than-life 3D. With single game, all star and pennant race modes. And catch this: it's the only baseball game good enough to play in the virtual boy ball park. So don't drop the ball. Pick up a starting pitcher. Set your DH. And step up to the plate.","6.5","5.8","","Kemco","September 1995 ","http://www.gamefaqs.com/virtualboy/563926-virtual-league-baseball"
"Virtual Pro Yakyuu '95","JP","Sports,Traditional,Baseball,Sim","Hey batta batta swing! You're in the virtual big leagues now. Playing 18 teams from around the world. Throwing fast balls, forkballs, sinkers, sliders and changeups. Swinging for the fence, and laying down bunts. Shagging flies. Snagging drives. And tagging out runners. All in bigger-than-life 3D. With single game, all star and pennant race modes. And catch this: it's the only baseball game good enough to play in the virtual boy ball park. So don't drop the ball. Pick up a starting pitcher. Set your DH. And step up to the plate.","6.5","5.8","","Kemco","September 1995 ","http://www.gamefaqs.com/virtualboy/563926-virtual-league-baseball"
"VirtualBoy","US","Hardware,Console","VirtualBoy is a Hardware game, developed and published by Nintendo,which was released in Japan in 1995.","5.1","6.0","n/a","Nintendo","Aug 14, 1995 ","http://www.gamefaqs.com/virtualboy/918745-virtualboy"
"VirtualBoy Hardware","JP","Hardware,Console","VirtualBoy is a Hardware game, developed and published by Nintendo,which was released in Japan in 1995.","5.1","6.0","n/a","Nintendo","Aug 14, 1995 ","http://www.gamefaqs.com/virtualboy/918745-virtualboy"
"VirtualBoy Har","US","Hardware,Console","VirtualBoy is a Hardware game, developed and published by Nintendo,which was released in Japan in 1995.","5.1","6.0","n/a","Nintendo","Aug 14, 1995 ","http://www.gamefaqs.com/virtualboy/918745-virtualboy"
"VirtualBoy","US","Hardware,Console","VirtualBoy is a Hardware game, developed and published by Nintendo,which was released in Japan in 1995.","5.1","6.0","n/a","Nintendo","Aug 14, 1995 ","http://www.gamefaqs.com/virtualboy/918745-virtualboy"
"VirtualBoy Hardware","JP","Hardware,Console","VirtualBoy is a Hardware game, developed and published by Nintendo,which was released in Japan in 1995.","5.1","6.0","n/a","Nintendo","Aug 14, 1995 ","http://www.gamefaqs.com/virtualboy/918745-virtualboy"
"VirtualBoy Har","US","Hardware,Console","VirtualBoy is a Hardware game, developed and published by Nintendo,which was released in Japan in 1995.","5.1","6.0","n/a","Nintendo","Aug 14, 1995 ","http://www.gamefaqs.com/virtualboy/918745-virtualboy"
"Waterworld","US","Action,General","THE DEACON AWAITS!The Deacon will stop at nothing to control the world's most precious resource...And he's turned his blood-thirsty Smokers loose on the Atoller civilization in a frantic search for Enola- the tattooed girl who holds the secret to Dryland. Only you can smoke the Smokers and deck the Deacon!Waterworld brings your Virtual Boy screaming to life with incredibly smooth and realistic 3D animations, particle effects and texture mapped rendered graphics. So step into this action packed arcade experience today and learn what 3D gaming is all about.","3.8","4.3","","Ocean","December 1995 ","http://www.gamefaqs.com/virtualboy/563928-waterworld"
"3-D Tetris","US","Miscellaneous,Puzzle,Stacking","The mesmerizing force of Tetris returns with virtual style! This thrilling animated puzzler takes dexterity and split-second timing to the extreme with dimensional blocks and challenging planes. 3-D Tetris propels players at a demanding pace where quick response and strategy rule. Tetris devotees of all levels will crave this latest sensation of brain-teasing fun!","8.0","6.0","","T&E Soft","Mar 22, 1996 ","http://www.gamefaqs.com/virtualboy/582498-3-d-tetris"
