"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"All-Star Baseball 2000","US","Sports,Traditional,Baseball,Sim","You can learn the basics of baseball in an afternoon, then spend a lifetime mastering its intricacies. All-Star Baseball 2000 isn't quite so daunting, but expect to log lots of time on the Pause screens while you figure it out. Created by Iguana, ASB 2000 has the glossy graphics and excellent sound engineering you'd expect from the team that brought you All-Star Baseball '99, NFL Quarterback Club 99 and Turok 2. ASB 2000 supports hi-res graphics without the Expansion Pak. If you pop in an Expansion Pak, though, you'll witness extra-long replays.","7.0","3.0","","Realtime Associates","May 1999 ","http://www.gamefaqs.com/gbc/575688-all-star-baseball-2000"
"All-Star Baseball 2001","US","Sports,Traditional,Baseball,Sim","Over 700 Major League Baseball players and 30 stadiums including 5 new ballparks. Faster gameplay with Easy Batting / Pitching options. Hook slides, swipe tags, and home plate collisions. All-new Batting Practice mode lets you hone your skills. First ever Hall of Fame team including Nolan Ryan and Reggie Jackson. Full roster management includes: multi-player trades; create, sign and release players.Team stats in over 300 categories by STATS Inc.","n/a","4.3","","KnowWonder","June 2000 ","http://www.gamefaqs.com/gbc/258821-all-star-baseball-2001"
"Alone in the Dark: The New Nightmare","US","Action Adventure,Horror","From the moment Edward Carnby and Aline Cedrac set foot on Shadow Island, they are confronted by mysterious, evil creatures intent on thwarting their progress to recover 3 ancient tablets believed to hold the secret key to some incredible menacing phenomenon. Fears threaten from every corner. The slightest shadow could be hiding deep secrets, or concealing worse nightmares...","5.8","5.8","","Pocket Studios","Jun 27, 2001 ","http://www.gamefaqs.com/gbc/375070-alone-in-the-dark-the-new-nightmare"
"AMF Bowling","US","Sports,Alternative,Bowling","Experience the excitement of a night at the lanes with AMF Xtreme Bowling 2006. With six different gameplay modes, nine different enviornments and customizable character creation, the competition is always fresh and fun. Great to play alone or with a group of friends.","","","","Vatical Entertainment","Canceled ","http://www.gamefaqs.com/gbc/576209-amf-bowling"
"Animal Breeder 3","US","Role-Playing,General","Animal Breeder 3 is a Role-Playing game, published by J-Wing,which was released in Japan in 1999.","n/a","n/a","n/a","J-Wing","Jun 24, 1999 ","http://www.gamefaqs.com/gbc/571653-animal-breeder-3"
"Animal Breeder 4","US","Role-Playing,General","Animal Breeder 4 is a Role-Playing game, published by J-Wing,which was released in Japan in 2001.","n/a","n/a","n/a","J-Wing","Jan1, 2001 ","http://www.gamefaqs.com/gbc/580326-animal-breeder-4"
"Animastar GB","US","Role-Playing,General","Animastar GB is a Role-Playing game, developed by Aki Corp. and published by Media Factory,which was released in Japan in 2001.","n/a","n/a","n/a","Aki Corp.","Mar 30, 2001 ","http://www.gamefaqs.com/gbc/580371-animastar-gb"
"Animorphs","US","Adventure,General","Animorphs is an Adventure game, developed and published by Ubisoft,which was released in 2000.","6.0","4.5","","Ubisoft","Nov7, 2000 ","http://www.gamefaqs.com/gbc/914363-animorphs"
"Anpfiff: Der RTL Fussball-Manager","US","Sports,Traditional,Football,Sim","Anpfiff: Der RTL Fussball-Manager is a Sports game, developed by G3 Interactive and published by THQ,which was released in Europe in 2000.","n/a","n/a","n/a","G3 Interactive","Oct 21, 2000 ","http://www.gamefaqs.com/gbc/638391-anpfiff-der-rtl-fussball-manager"
"Antz","US","Action,General","Antz is an Action game, developed by CLCE & Planet and published by Infogrames,which was released in Europe in 1999.","8.0","6.7","","CLCE & Planet","October 1999 ","http://www.gamefaqs.com/gbc/196610-antz"
"Antz Racing","US","Driving,Racing,Kart","Antz Racing is a Driving game, developed by RFX Interactive and published by Acclaim,which was released in Europe in 2001.","5.0","7.0","","RFX Interactive","Jun1, 2001 ","http://www.gamefaqs.com/gbc/580033-antz-racing"
"Antz World Sportz","US","Driving,Racing,Arcade","Antz World Sportz is a Driving game, developed by M4 Limited and published by LSP,which was released in Europe in 2001.","n/a","2.0","n/a","M4 Limited","Nov 30, 2001 ","http://www.gamefaqs.com/gbc/945362-antz-world-sportz"
"AquaLife","US","Strategy,Breeding/Constructing","AquaLife is a Strategy game, developed and published by Tamsoft,which was released in Japan in 1999.","n/a","n/a","n/a","Tamsoft","Oct 22, 1999 ","http://www.gamefaqs.com/gbc/571682-aqualife"
"Arle no Bouken: Mahou no Jewel","US","Role-Playing,General","Arle no Bouken: Mahou no Jewel is a Role-Playing game, developed and published by Compile,which was released in Japan in 2000.","8.0","7.0","n/a","Compile","Mar 31, 2000 ","http://www.gamefaqs.com/gbc/577044-arle-no-bouken-mahou-no-jewel"
"Armada F/X Racers","US","Driving,Racing,Arcade","Armada F/X Racers is a Driving game, developed and published by Metro3D,which was released in 2000.","n/a","4.0","","Metro3D","Aug 25, 2000 ","http://www.gamefaqs.com/gbc/196629-armada-f-x-racers"
"Armorines: Project S.W.A.R.M.","US","Action,General","Human domination or bug infestation? The choice is yours. You're an Armorine. You're equipped with the latest in futuristic battle-armor and packing a devastating arsenal. Your mission is to stop an all-out bug invasion of Earth. Blast armies of alien bugs with hi-tech weapons, including the Laser, Plasma Rifle, and Flamethrower. Know your enemy - they attack from behind, attack in teams and retreat to call reinforcements.","5.0","6.0","","Neon","December 1999 ","http://www.gamefaqs.com/gbc/576193-armorines-project-swarm"
"Army Men","US","Action,General","Whether your game is strategy, sport, sim, or shoot 'em up, Sold Out bring you the biggest games at the lowest price around.It couldn't be simpler to get to the action straight away! Ever new Sold Out product includes our unique. Now technology™ which installs relevant game files, displays your player guide, and provides comprehensive off-line support. In addition, it is your gateway to a whole host of on-line services such as technical support, hints, and tips.","4.8","6.6","","Digital Eclipse","February 2000 ","http://www.gamefaqs.com/gbc/250566-army-men"
"Army Men 2","US","Action,General","Army Men 2 is an Action game, developed by Digital Eclipse and published by 3DO,which was released in 2000.","8.0","8.0","n/a","Digital Eclipse","February 2000 ","http://www.gamefaqs.com/gbc/577954-army-men-2"
"Army Men: Air Combat","US","Action,General","Pilot one of four toy helicopters through the treacherous terrain of your backyard, the local playground, picnic areas and nearby beaches. Engage in both air-to-air and air-to-ground combat with enemies ranging from battleships to butterflies. Utilize the unique abilities of each 'copter to battle armies of mutant insects; destroy rampaging remote control cars; blow up sand castles; and save Sarge from being melted by kids with magnifying glasses. Real combat. Plastic men.","8.0","8.3","","Fluid Studios","November 2000 ","http://www.gamefaqs.com/gbc/340115-army-men-air-combat"
"Army Men: Arcade Blast","US","Action,General","Army Men: Arcade Blast is an Action game, published by 3DO,which was cancelled before it was released.","","","","3DO","Canceled ","http://www.gamefaqs.com/gbc/578930-army-men-arcade-blast"
"Army Men: Sarge's Heroes 2","US","Action,General","Sarge and the Bravo Company Commandos managed to foil the Tan Army's first assault, but do they have what it takes this time?General Plasto has teamed up with Brigitte Bleu, a diabolically treacherous Blue Spy, the destroy the Green Nation once and for all.The adventure continues as Sarge and Vikki fight their way over pool tables, around a bedroom and across desktops to the final showdown against Plastro and his troops. Prepare for another gigantic battle!","1.0","5.8","","Game Brains","November 2000 ","http://www.gamefaqs.com/gbc/365083-army-men-sarges-heroes-2"
"Arthur's Absolutely Fun Day!","US","Action,General","Arthur's Absolutely Fun Day! is an Action game, developed by Ed Magnin and Associates and published by The Learning Company,which was released in 2000.","n/a","6.0","n/a","Ed Magnin and Associates","Sep7, 2000 ","http://www.gamefaqs.com/gbc/577953-arthurs-absolutely-fun-day"
"Asterix & Obelix","US","Action,Platformer,2D","Asterix & Obelix is an Action game, developed by Bit Managers and published by Infogrames,which was released in Europe in 1999.","n/a","6.5","n/a","Bit Managers","1999 ","http://www.gamefaqs.com/gbc/632388-asterix-and-obelix"
"Asterix & Obelix Contre Cesar","US","Action,General","Relive the adventures of Asterix and Obelix. Take control of your favourite cartoon heroes of totally addictive action. Take on the ranks of leggionnaires, the formidable Roman catapults and the unforgettable finishing levels of ever increasing difficulty. Some magic potion will make you fly.","n/a","3.0","n/a","Cryo Interactive","August 2000 ","http://www.gamefaqs.com/gbc/618808-asterix-and-obelix-contre-cesar"
"Asterix: Auf Der Suche Nach Idefix","US","Action,Platformer,2D","Asterix: Auf Der Suche Nach Idefix is an Action game, developed by Rebellion and published by Infogrames,which was released in Europe in 2000.","n/a","6.4","","Rebellion","May 31, 2000 ","http://www.gamefaqs.com/gbc/258281-asterix-auf-der-suche-nach-idefix"
"Asterix sur la Trace D'Idefix","EU","Action,Platformer,2D","Asterix: Auf Der Suche Nach Idefix is an Action game, developed by Rebellion and published by Infogrames,which was released in Europe in 2000.","n/a","6.4","","Rebellion","May 31, 2000 ","http://www.gamefaqs.com/gbc/258281-asterix-auf-der-suche-nach-idefix"
"Asterix: Auf Der Suche Nach Idefix","US","Action,Platformer,2D","Asterix: Auf Der Suche Nach Idefix is an Action game, developed by Rebellion and published by Infogrames,which was released in Europe in 2000.","n/a","6.4","","Rebellion","May 31, 2000 ","http://www.gamefaqs.com/gbc/258281-asterix-auf-der-suche-nach-idefix"
"Asterix sur la Trace D'Idefix","EU","Action,Platformer,2D","Asterix: Auf Der Suche Nach Idefix is an Action game, developed by Rebellion and published by Infogrames,which was released in Europe in 2000.","n/a","6.4","","Rebellion","May 31, 2000 ","http://www.gamefaqs.com/gbc/258281-asterix-auf-der-suche-nach-idefix"
"Asteroids","US","Action,Shooter,Static","Your spaceship is trapped in a deadly asteroid belt. You will have to destroy the drifting asteroid boulders before they destroy your spaceship. But, watch out for enemy spacecraft. Fire your missiles to destroy the boulders and the enemy.","8.0","6.5","","Syrox Developments","September 1999 ","http://www.gamefaqs.com/gbc/575871-asteroids"
"ATV Racing","US","Driving,Racing,Arcade","ATV Racing is a Driving game, published by Datel,which was released in Europe in 2001.","n/a","n/a","n/a","Datel","Feb 23, 2001 ","http://www.gamefaqs.com/gbc/581114-atv-racing"
"Austin Powers: Oh, Behave!","US","Action,General","Austin Powers: Oh, Behave! is an Action game, developed by Tarantula Studios and published by Rockstar Games,which was released in 2000.","n/a","3.6","","Tarantula Studios","September 2000 ","http://www.gamefaqs.com/gbc/578047-austin-powers-oh-behave"
"Austin Powers: Welcome to my Underground Lair!","US","Action,General","Austin Powers: Welcome to my Underground Lair! is an Action game, developed by Tarantula Studios and published by Rockstar Games,which was released in 2000.","8.0","5.3","","Tarantula Studios","Sep 18, 2000 ","http://www.gamefaqs.com/gbc/577186-austin-powers-welcome-to-my-underground-lair"
"Inazuma","US","Action,General","Inazuma is an Action game, developed by Omega Products and published by Omega Micott,which was released in Japan in 2002.","n/a","4.0","n/a","Omega Products","Mar 29, 2002 ","http://www.gamefaqs.com/gbc/916244-inazuma"
"Azarashi Sentai Inazuma: Doki Doki Daisakusen","JP","Action,General","Inazuma is an Action game, developed by Omega Products and published by Omega Micott,which was released in Japan in 2002.","n/a","4.0","n/a","Omega Products","Mar 29, 2002 ","http://www.gamefaqs.com/gbc/916244-inazuma"
"Azure Dreams","US","Role-Playing,Action RPG","Take the role of apprentice monster tamer in Azure Dreams, a role playing game like no other. Includes a flexible story system, random tower map generator, exploration, nurturing and management features that enable you to decide the outcome. Enter the Dream now.","7.0","7.9","","Konami Computer Entertainment Nagoya","February 2000 ","http://www.gamefaqs.com/gbc/576066-azure-dreams"
"Other Life: Azure Dreams GB","JP","Role-Playing,Action RPG","Take the role of apprentice monster tamer in Azure Dreams, a role playing game like no other. Includes a flexible story system, random tower map generator, exploration, nurturing and management features that enable you to decide the outcome. Enter the Dream now.","7.0","7.9","","Konami Computer Entertainment Nagoya","February 2000 ","http://www.gamefaqs.com/gbc/576066-azure-dreams"
"B-Daman Baku Gaiden V: Final Mega Tune","US","Role-Playing,Action RPG","B-Daman Baku Gaiden V: Final Mega Tune is a Role-Playing game, published by Media Factory,which was released in Japan in 2000.","n/a","n/a","n/a","Media Factory","Feb4, 2000 ","http://www.gamefaqs.com/gbc/576878-b-daman-baku-gaiden-v-final-mega-tune"
"B-Daman Baku Gaiden: Victory e no Michi","US","Role-Playing,General","B-Daman Baku Gaiden: Victory e no Michi is a Role-Playing game, developed by C.P. Brain and published by Media Factory,which was released in Japan in 1999.","n/a","6.0","n/a","C.P. Brain","Jan 29, 1999 ","http://www.gamefaqs.com/gbc/571668-b-daman-baku-gaiden-victory-e-no-michi"
"Babe and Friends","US","Action,General","Babe stars in his first adventure for PlayStation 2, based on the classic family movies from Universal Pictures! It's a very special day for Babe! The brave little sheep-pig has been invited to take part in a grand tournament, where the best sheep-herders from around the world will compete for ultimate glory. But there's one problem: the tournament is many miles away in the big city! Can you guide Babe and his sheep safely to the big city and win the competition?","5.0","6.4","","Aqua Pacific","November 1999 ","http://www.gamefaqs.com/gbc/196676-babe-and-friends"
"Baby Felix Halloween","US","Action,Platformer,2D","Baby Felix Halloween is an Action game, developed by Bit Managers and published by LSP,which was released in Europe in 2001.","n/a","10.0","n/a","Bit Managers","Dec 19, 2001 ","http://www.gamefaqs.com/gbc/565879-baby-felix-halloween"
"Backgammon","US","Miscellaneous,Board Games","Backgammon is a Miscellaneous game, developed and published by Altron,which was released in Japan in 1999.","n/a","7.0","n/a","Altron","Dec1, 2000 ","http://www.gamefaqs.com/gbc/579233-backgammon"
"Bad Batsumaru","US","Action,General","Bad Batsumaru is an Action game, developed by TOSE and published by Imagineer,which was released in Japan in 2001.","n/a","n/a","n/a","TOSE","Aug 10, 2001 ","http://www.gamefaqs.com/gbc/582118-bad-batsumaru"
"Bad Batsumaru: Robo Battle","JP","Action,General","Bad Batsumaru is an Action game, developed by TOSE and published by Imagineer,which was released in Japan in 2001.","n/a","n/a","n/a","TOSE","Aug 10, 2001 ","http://www.gamefaqs.com/gbc/582118-bad-batsumaru"
"Bad Batsumaru","US","Action,General","Bad Batsumaru is an Action game, developed by TOSE and published by Imagineer,which was released in Japan in 2001.","n/a","n/a","n/a","TOSE","Aug 10, 2001 ","http://www.gamefaqs.com/gbc/582118-bad-batsumaru"
"Bad Batsumaru: Robo Battle","JP","Action,General","Bad Batsumaru is an Action game, developed by TOSE and published by Imagineer,which was released in Japan in 2001.","n/a","n/a","n/a","TOSE","Aug 10, 2001 ","http://www.gamefaqs.com/gbc/582118-bad-batsumaru"
"Bakukyuu Renpatsu!! Super B-Daman Gekitan! Rising Valkyrie!","US","Role-Playing,General","Bakukyuu Renpatsu!! Super B-Daman Gekitan! Rising Valkyrie! is a Role-Playing game, developed by Alpha Unit and published by Takara,which was released in Japan in 2000.","n/a","n/a","n/a","Alpha Unit","Mar 24, 2000 ","http://www.gamefaqs.com/gbc/577039-bakukyuu-renpatsu-super-b-daman-gekitan-rising"
"Bakusou Dekotora Densetsu GB","US","Driving,Racing,Arcade","Bakusou Dekotora Densetsu GB is a Driving game, published by Kid,which was released in Japan in 2000.","n/a","n/a","n/a","Kid","Jul 21, 2000 ","http://www.gamefaqs.com/gbc/578107-bakusou-dekotora-densetsu-gb"
"Bakusou Dekotora Densetsu GB Special: Otoko Dokyou no Tenka Touitsu","JP","Driving,Racing,Arcade","Bakusou Dekotora Densetsu GB is a Driving game, published by Kid,which was released in Japan in 2000.","n/a","n/a","n/a","Kid","Jul 21, 2000 ","http://www.gamefaqs.com/gbc/578107-bakusou-dekotora-densetsu-gb"
"Bakusou Dekotora Densetsu GB","US","Driving,Racing,Arcade","Bakusou Dekotora Densetsu GB is a Driving game, published by Kid,which was released in Japan in 2000.","n/a","n/a","n/a","Kid","Jul 21, 2000 ","http://www.gamefaqs.com/gbc/578107-bakusou-dekotora-densetsu-gb"
"Bakusou Dekotora Densetsu GB Special: Otoko Dokyou no Tenka Touitsu","JP","Driving,Racing,Arcade","Bakusou Dekotora Densetsu GB is a Driving game, published by Kid,which was released in Japan in 2000.","n/a","n/a","n/a","Kid","Jul 21, 2000 ","http://www.gamefaqs.com/gbc/578107-bakusou-dekotora-densetsu-gb"
"Metal Walker","US","Role-Playing,Console-style RPG","Metal Walker is a Role-Playing game, developed by TOSE and published by Capcom,which was released in Japan in 1999.","7.5","7.2","","TOSE","February 2001 ","http://www.gamefaqs.com/gbc/375609-metal-walker"
"Bakusou Senki Metal Walker GB: Kotetsu no Yuujou","JP","Role-Playing,Console-style RPG","Metal Walker is a Role-Playing game, developed by TOSE and published by Capcom,which was released in Japan in 1999.","7.5","7.2","","TOSE","February 2001 ","http://www.gamefaqs.com/gbc/375609-metal-walker"
"Bakuten Shoot Beyblade","US","Action,General","Bakuten Shoot Beyblade is an Action game, developed by Rokumendo and published by Broccoli,which was released in Japan in 2001.","n/a","4.0","n/a","Rokumendo","Jul 27, 2001 ","http://www.gamefaqs.com/gbc/582120-bakuten-shoot-beyblade"
"Ballistic","US","Miscellaneous,Puzzle,General","Puzzle Players Unite! Ballistic is the exciting new action puzzle game everyone's been talking about! It's simple to play and offers endless hours of fun. Your goal is to keep the balls from reaching the center gate. rotate the launcher and shoot the balls into a constantly growing sting of balls. Matching three-of-a-kind creates a 'chain reaction' and makes them disappear. Combine multiple chains for even more points!","n/a","10.0","","Mitchell","November 1999 ","http://www.gamefaqs.com/gbc/196690-ballistic"
"Puzz Loop","JP","Miscellaneous,Puzzle,General","Puzzle Players Unite! Ballistic is the exciting new action puzzle game everyone's been talking about! It's simple to play and offers endless hours of fun. Your goal is to keep the balls from reaching the center gate. rotate the launcher and shoot the balls into a constantly growing sting of balls. Matching three-of-a-kind creates a 'chain reaction' and makes them disappear. Combine multiple chains for even more points!","n/a","10.0","","Mitchell","November 1999 ","http://www.gamefaqs.com/gbc/196690-ballistic"
"Balloon Fight GB","US","Action,General","Balloon Fight GB is an Action game, developed by Pax Softonica and published by Nintendo,which was released in Japan in 2000.","n/a","7.2","n/a","Pax Softonica","Jul 31, 2000 ","http://www.gamefaqs.com/gbc/578113-balloon-fight-gb"
"Barbie: Fashion Pack Games","US","Action,General","Barbie: Fashion Pack Games is an Action game, developed by Hyperspace Cowgirls and published by Mattel,which was released in 2000.","1.0","1.0","","Hyperspace Cowgirls","September 2000 ","http://www.gamefaqs.com/gbc/576958-barbie-fashion-pack-games"
"Barbie: Magic Genie Adventure","US","Action,General","Barbie: Magic Genie Adventure is an Action game, developed by Vicarious Visions and published by Mattel,which was released in 2000.","n/a","5.2","","Vicarious Visions","Nov 11, 2000 ","http://www.gamefaqs.com/gbc/576968-barbie-magic-genie-adventure"
"Barbie: Ocean Discovery","US","Action,General","Barbie: Ocean Discovery is an Action game, developed by Realtime Associates and published by Mattel,which was released in 1999.","2.5","3.4","n/a","Realtime Associates","May 1999 ","http://www.gamefaqs.com/gbc/576360-barbie-ocean-discovery"
"Barbie: Pet Rescue","US","Action,General","Barbie: Pet Rescue is an Action game, developed by HotGen and published by Mattel,which was released in 2001.","1.0","4.0","","HotGen","Aug 15, 2001 ","http://www.gamefaqs.com/gbc/576965-barbie-pet-rescue"
"Barbie: Pet Patrol","EU","Action,General","Barbie: Pet Rescue is an Action game, developed by HotGen and published by Mattel,which was released in 2001.","1.0","4.0","","HotGen","Aug 15, 2001 ","http://www.gamefaqs.com/gbc/576965-barbie-pet-rescue"
"Barbie: Pet Rescue","US","Action,General","Barbie: Pet Rescue is an Action game, developed by HotGen and published by Mattel,which was released in 2001.","1.0","4.0","","HotGen","Aug 15, 2001 ","http://www.gamefaqs.com/gbc/576965-barbie-pet-rescue"
"Barbie: Pet Patrol","EU","Action,General","Barbie: Pet Rescue is an Action game, developed by HotGen and published by Mattel,which was released in 2001.","1.0","4.0","","HotGen","Aug 15, 2001 ","http://www.gamefaqs.com/gbc/576965-barbie-pet-rescue"
"O'Leary Manager 2000","US","Sports,Traditional,Soccer,Management","O'Leary Manager 2000 is a Sports game, developed by Live Media and published by Ubisoft,which was released in Europe in 2000.","n/a","n/a","n/a","Live Media","Sep 15, 2000 ","http://www.gamefaqs.com/gbc/579035-oleary-manager-2000"
"Guy Roux Manager 2000","EU","Sports,Traditional,Soccer,Management","O'Leary Manager 2000 is a Sports game, developed by Live Media and published by Ubisoft,which was released in Europe in 2000.","n/a","n/a","n/a","Live Media","Sep 15, 2000 ","http://www.gamefaqs.com/gbc/579035-oleary-manager-2000"
"Barca Total 2000","EU","Sports,Traditional,Soccer,Management","O'Leary Manager 2000 is a Sports game, developed by Live Media and published by Ubisoft,which was released in Europe in 2000.","n/a","n/a","n/a","Live Media","Sep 15, 2000 ","http://www.gamefaqs.com/gbc/579035-oleary-manager-2000"
"Co Adriaanse Football Manager","EU","Sports,Traditional,Soccer,Management","O'Leary Manager 2000 is a Sports game, developed by Live Media and published by Ubisoft,which was released in Europe in 2000.","n/a","n/a","n/a","Live Media","Sep 15, 2000 ","http://www.gamefaqs.com/gbc/579035-oleary-manager-2000"
"DSF Fussball Manager","EU","Sports,Traditional,Soccer,Management","O'Leary Manager 2000 is a Sports game, developed by Live Media and published by Ubisoft,which was released in Europe in 2000.","n/a","n/a","n/a","Live Media","Sep 15, 2000 ","http://www.gamefaqs.com/gbc/579035-oleary-manager-2000"
"Barcode Taisen Bardigun","US","Role-Playing,General","Barcode Taisen Bardigun is a Role-Playing game, developed by Graphic Research and published by Tamsoft,which was released in Japan in 1998.","n/a","6.0","n/a","Graphic Research","Dec 11, 1998 ","http://www.gamefaqs.com/gbc/571632-barcode-taisen-bardigun"
"Bass Masters Classic","US","Sports,Nature,Fishing","Bass Masters Classic is a Sports game, developed by Natsume and published by THQ,which was released in 1999.","n/a","7.0","","Natsume","Nov4, 1999 ","http://www.gamefaqs.com/gbc/576070-bass-masters-classic"
"Batman Beyond: Return of the Joker","US","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","3.3","5.0","","Kemco","Nov 20, 2000 ","http://www.gamefaqs.com/gbc/256401-batman-beyond-return-of-the-joker"
"Batman of the Future: Return of the Joker","EU","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","3.3","5.0","","Kemco","Nov 20, 2000 ","http://www.gamefaqs.com/gbc/256401-batman-beyond-return-of-the-joker"
"Batman Beyond","JP","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","3.3","5.0","","Kemco","Nov 20, 2000 ","http://www.gamefaqs.com/gbc/256401-batman-beyond-return-of-the-joker"
"Batman Beyond: Return of the Joker","US","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","3.3","5.0","","Kemco","Nov 20, 2000 ","http://www.gamefaqs.com/gbc/256401-batman-beyond-return-of-the-joker"
"Batman of the Future: Return of the Joker","EU","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","3.3","5.0","","Kemco","Nov 20, 2000 ","http://www.gamefaqs.com/gbc/256401-batman-beyond-return-of-the-joker"
"Batman Beyond","JP","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","3.3","5.0","","Kemco","Nov 20, 2000 ","http://www.gamefaqs.com/gbc/256401-batman-beyond-return-of-the-joker"
"Batman Beyond: Return of the Joker","US","Adventure,General","Will The Joker have the last laugh? A sleeker, deadlier Clown Prince of Crime is back from the past to terrorize Gotham City in Batman Beyond: Return of the Joker. When The Joker's recent attacks nearly bring about the demise of the aging Bruce Wayne, it's up to you to help Batman avenge his mentor and send The Joker back to the bottom of the deck... forever!","3.3","5.0","","Kemco","Nov 20, 2000 ","http://www.gamefaqs.com/gbc/256401-batman-beyond-return-of-the-joker"
