"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Air Raiders","UN","Action,General","Start with lots of ammo and your fuel tank full! Shoot down enemy planes. Dodge enemy ground shells. Get hit and you lose altitude! Watch your gauges. Don't crash! Land to refuel after you make ten hits! Take off again... Game ends when you run out of ammo or crash!","7.5","6.1","n/a","Mattel","1982 ","http://www.gamefaqs.com/atari2600/584546-air-raiders"
"Air-Sea Battle","UN","Action,Shooter,Scrolling","Air-Sea Battle is an Action game, developed by Atari and published by Sears,which was released in 1977.","3.0","6.4","n/a","Atari","1977 ","http://www.gamefaqs.com/atari2600/584548-air-sea-battle"
"Target Fun","US","Action,Shooter,Scrolling","Air-Sea Battle is an Action game, developed by Atari and published by Sears,which was released in 1977.","3.0","6.4","n/a","Atari","1977 ","http://www.gamefaqs.com/atari2600/584548-air-sea-battle"
"Airlock","UN","Action,General","You are captain of a disabled nuclear submarine that has come to rest on a ledge perilously close to a gaping hole in the ocean's floor. Rocked by currents welling up from deep inside the earth, your vessel has begun to take on water in its lower levels. Can you escape each level in time? Will you be able to dodge the torpedos careening across your path? You'll need all your skill with a joystick controller to rise to this challenge!","4.0","4.2","","Data Age","1982 ","http://www.gamefaqs.com/atari2600/584547-airlock"
"Alien","UN","Action,General","Ever since you left that last planet, you've been bothered by eerie sounds coming from somewhere in the hull of Nostromo, your giant transport cruiser. After setting the ship's controls on autopilot, you descend to have a look. Yow! Every hallway in the entire maze-like hull has been lined with the grotesque eggs of some gruesome space creature. Quickly you sprint down the corridor crushing the eggs as you go. Then you see it! A hideous being with jaws like a beartrap. You run away from this brutal beast, not wishing to end up as an intergalactic snack. You turn a corner and stare unbelievingly. Another Alien is just ahead. Don't bother calling for help. Remember, in space, no one can hear you scream!","6.5","4.5","n/a","20th Century Fox Video Games","1982 ","http://www.gamefaqs.com/atari2600/584549-alien"
"Alpha Beam With Ernie","UN","Miscellaneous,Edutainment","It's fun! Twelve different game levels challenge, entertain and reward children! Game levels progress from simple, noncompetitive games for younger children to dynamic and cooperative games for older children. It's educational! ALPHA BEAM helps children practice prereading skills and encourages learning through play.","n/a","6.7","n/a","Atari","1983 ","http://www.gamefaqs.com/atari2600/584550-alpha-beam-with-ernie"
"Amidar","UN","Action,General","Welcome to a wacky, weird, wonderful world - the AMIDAR video game - where a crazy cast of characters go ape in a mad maze chase. Can you be quick enough to stay ahead of the pack and make your way through the maze? Enter the world of the AMIDAR video game and find out!","7.0","6.8","n/a","Parker Bros.","1982 ","http://www.gamefaqs.com/atari2600/584551-amidar"
"Androman","UN","Action,General","Androman is an Action game, developed by Western Technologies, Inc. and published by Atari,which was cancelled before it was released.","","","","Western Technologies, Inc.","Canceled ","http://www.gamefaqs.com/atari2600/584552-androman"
"Aquaventure","UN","Action,General","Aquaventure is an Action game, developed and published by Atari,which was cancelled before it was released.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari2600/924474-aquaventure"
"Armor Ambush","UN","Action,General","Each player has two tanks per battle. You'll fight one at a time, but you can switch command from tank to tank. Battlefields keep changing. Tanks move fast on roads, slower through trees, slowest through water. Simulated battle sounds and visuals - 'cannon' fire, tanks 'explode' after three direct hits, and more!","8.0","6.3","n/a","Mattel","1982 ","http://www.gamefaqs.com/atari2600/584553-armor-ambush"
"Artillery Duel","UN","Action,General","A two player game of skill and strategy as you try to knock out your enemy's gun emplacement. New random terrains in each battle!","3.7","5.3","n/a","Action Graphics","1983 ","http://www.gamefaqs.com/atari2600/584554-artillery-duel"
"Assault","UN","Action,Shooter,Static","Assault is an Action game, developed and published by Bomb,which was released in 1983.","8.0","4.4","n/a","Bomb","1983 ","http://www.gamefaqs.com/atari2600/584555-assault"
"Taz","UN","Action,General","Join your two favorite Gauls-Asterix and Obelix-on a fast-paced treasure hunt for Roman bounty. You'll need quick reflexes to grab the treasure while avoiding the deadly lyres of Cacofonix, the village bard. And watch out! The longer you play, the faster the lyres speed toward you!","4.5","6.7","n/a","Atari","1983 ","http://www.gamefaqs.com/atari2600/585207-taz"
"Asterix","EU","Action,General","Join your two favorite Gauls-Asterix and Obelix-on a fast-paced treasure hunt for Roman bounty. You'll need quick reflexes to grab the treasure while avoiding the deadly lyres of Cacofonix, the village bard. And watch out! The longer you play, the faster the lyres speed toward you!","4.5","6.7","n/a","Atari","1983 ","http://www.gamefaqs.com/atari2600/585207-taz"
"Asteroid Fire","UN","Action,General","Asteroid Fire is an Action game, developed and published by Homevision,which was released in 1983.","n/a","5.3","n/a","Homevision","1983 ","http://www.gamefaqs.com/atari2600/584556-asteroid-fire"
"Asteroids","UN","Action,Shooter,Static","Your spaceship is trapped in a deadly asteroid belt. You will have to destroy the drifting asteroid boulders before they destroy your spaceship. But, watch out for enemy spacecraft. Fire your missiles to destroy the boulders and the enemy.","7.1","7.1","n/a","Atari","1981 ","http://www.gamefaqs.com/atari2600/563236-asteroids"
"Astroblast","UN","Action,Shooter,Static","Shoot down a variety of fast-moving targets: falling meteors, spinning bombs, guided missiles - even a bomb-dropping UFO! The computer keeps score, and gives you more challenging game action the higher you go!","7.0","7.4","n/a","Mattel","1982 ","http://www.gamefaqs.com/atari2600/584557-astroblast"
"Astrochase","UN","Action,General","Astrochase is an Action game, developed and published by Parker Bros.,which was cancelled before it was released.","","","","Parker Bros.","Canceled ","http://www.gamefaqs.com/atari2600/584558-astrochase"
"Astrowar","UN","Action,Shooter,Scrolling","Astrowar is an Action game, developed by Starsoft and published by Artic,which was cancelled before it was released.","","","","Starsoft","Canceled ","http://www.gamefaqs.com/atari2600/584559-astrowar"
"Atari 2600","UN","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Hardware ","US","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Hardware ","EU","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2800 Hardware","JP","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Jr. Hardware","US","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600","UN","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Hardware ","US","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Hardware ","EU","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2800 Hardware","JP","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Jr. Hardware","US","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600","UN","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Hardware ","US","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Hardware ","EU","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2800 Hardware","JP","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Jr. Hardware","US","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600","UN","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Hardware ","US","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Hardware ","EU","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2800 Hardware","JP","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari 2600 Jr. Hardware","US","Hardware,Console","Atari 2600 is a Hardware game, developed and published by Atari,which was released in 1977.","9.0","7.9","n/a","Atari","October 1977 ","http://www.gamefaqs.com/atari2600/916365-atari-2600"
"Atari Video Cube","UN","Action,General","Help Hubie the Cube Master solve the magical Atari Video Cube. He picks up and drops colors at your command - and you have billions of possible combinations! Atari Video Cube is fast-paced fun for the whole family!","1.0","7.8","n/a","Atari","1982 ","http://www.gamefaqs.com/atari2600/585245-atari-video-cube"
"Atlantis","UN","Action,Shooter,Static","Only you can save the lost city of Atlantis, one of the greatest civilizations man has ever known. You command the three defense posts that guard the skies. As the dreaded Gorgon Fleet descends on Atlantis, you must destroy them, or perish! One or two players can help defend the submerged city of Atlantis. The longer you last, the faster they come. Some enemy ships fly slowly but steadily over Atlantis. Others streak across the sky. Knock out a Bandit Bomber and annihilate its entire Gorgon squad! Blitz them!","7.5","7.0","n/a","Imagic","July 1982 ","http://www.gamefaqs.com/atari2600/584560-atlantis"
"Atom Smasher","UN","Action,Shooter,Static","Atom Smasher is an Action game, developed and published by Amsoft,which was released in Europe in 1984.","n/a","4.0","n/a","Amsoft","1984 ","http://www.gamefaqs.com/atari2600/584561-atom-smasher"
"Bachelor Party","UN","Action,General","Hi there, handsome. It seems a dream, but it's all too true; it's a swingin' bachelor blowout - all for you! So come on in, now don't be shy and get warmed up with Senor Spanish Fly. We're ready, willin', and if you're able, you can make a score to inspire song and fable. The strategy against defeat, is to start off slow and sweet; and do remember, if you can, it's not the clothes that make the man. You'll soon be needing all your strength and speed to prove your worth and do the deed!","1.0","5.0","n/a","Mystique","1982 ","http://www.gamefaqs.com/atari2600/584562-bachelor-party"
"Bachelor Party/Gigolo","UN","Action,General","Bachelor Party/Gigolo is an Action game, published by Playaround,which was released in 1982.","5.0","4.5","n/a","Playaround","1982 ","http://www.gamefaqs.com/atari2600/584772-bachelor-party-gigolo"
"Bachelorette Party/Burning Desire","UN","Action,General","Bachelorette Party/Burning Desire is an Action game, developed and published by Playaround,which was released in 1982.","1.5","6.0","n/a","Playaround","1982 ","http://www.gamefaqs.com/atari2600/584563-bachelorette-party-burning-desire"
"Backgammon","UN","Miscellaneous,Board Games","While the BACKGAMMON Game Program contains instructional features for the beginner, it can also provide challenging gameplay for the most advanced player. It follows the full rules of the game and also contains Acey-Deucey, a variation of Backgammon.","n/a","5.7","n/a","Atari","1978 ","http://www.gamefaqs.com/atari2600/584564-backgammon"
"Bank Heist","UN","Action,General","All right you guys, listen up. This is the plan: Lefty, you'll drive, Mugsy, ride shotgun, Fingers, I want you in back with the dynamite. Any coppers get wise, you let 'em have it! OK now, here's the map of the banks in this town. They're all cherries, just ripe for the pickin'. All you gotta do is stay a step ahead of the heat. Now, you got any questions? What's that? What am I going to do? Boys, boys, you know I'd love to go with you, but I've got important business to attend to. I gotta stay here and play Bank Heist so I'll know what our next heist will be!","8.0","8.1","n/a","20th Century Fox Video Games","1983 ","http://www.gamefaqs.com/atari2600/584565-bank-heist"
"Barnstorming","UN","Action,General","Ladies and Gentlemen! Presenting one of the most hair-raising, heart-stopping and breathtaking video games ever to fly across a TV screen: Barnstorming by Activision! You'll be amazed as your small but sturdy biplane, flying inches off the ground, actually zooms through barns, soars over windmills and dodges flocks of pesky geese, and you're at the controls! Don't be afraid. Climb into the cockpit and take off with Barnstorming by Activision. Happy landings!","7.7","6.6","n/a","Activision","1982 ","http://www.gamefaqs.com/atari2600/584566-barnstorming"
"Base Attack","UN","Action,Shooter,Static","Base Attack is an Action game, developed by Quelle and published by Homevision,which was released in 1983.","5.0","4.0","n/a","Quelle","1983 ","http://www.gamefaqs.com/atari2600/584567-base-attack"
"Basic Math","UN","Miscellaneous,Edutainment","Basic Math is a Miscellaneous game, developed and published by Atari,which was released in 1977.","2.5","4.2","n/a","Atari","1977 ","http://www.gamefaqs.com/atari2600/563930-basic-math"
"BASIC Programming","UN","Miscellaneous,Edutainment","BASIC Programming is a Miscellaneous game, developed and published by Atari,which was released in 1978.","n/a","2.0","n/a","Atari","1978 ","http://www.gamefaqs.com/atari2600/584569-basic-programming"
"Basketball","UN","Sports,Traditional,Basketball,Arcade","Basketball is a Sports game, developed and published by Atari,which was released in 1978.","7.0","5.7","n/a","Atari","1978 ","http://www.gamefaqs.com/atari2600/584570-basketball"
"Battle of The Sexes","UN","Action,General","Battle of The Sexes is an Action game, published by Multivision,which was cancelled before it was released.","","","","Multivision","Canceled ","http://www.gamefaqs.com/atari2600/584571-battle-of-the-sexes"
"Battlezone","UN","Action,General","From the control panel of the last combat tank on Earth, it's up to you to stop the fleet of automated weapons that is ravaging the countryside. Armed with a radar screen and turret gun, you must search out and destroy these relentless automatons before they destroy your tank.","7.8","6.9","n/a","Atari","1983 ","http://www.gamefaqs.com/atari2600/584572-battlezone"
"Beamrider","UN","Action,Shooter,Scrolling","A web of iridescent blue beams engulfs Earth-Space. You stand watching. Mesmerized at first, you now realize the beams support weapons, frightening creations in different forms. Will you just watch or will you take action? Action??!! Then roll up your sleeves, mount these beams and... ride! Animated graphics create a 3D perspective that virtually pulls you into the screen. Pulsating sound effects intensify the action as a dizzying array of objects zips from beam to beam.","8.5","6.0","n/a","Activision","Jan 24, 1984 ","http://www.gamefaqs.com/atari2600/584573-beamrider"
"Beany Bopper","UN","Action,Shooter,Scrolling","Better keep an eye out! Those meany Beanies are buzzing the city again. There's just one way to stop them - bring out the amazing one-eyed Beany Bopper! Go ahead, take control of the Beany Bopper's rapid-fire stun gun and bop those Beanies before they put your eye out. Be ready for plenty of action! Beany Boppin' will keep you hoppin'!","7.0","5.5","n/a","20th Century Fox Video Games","1982 ","http://www.gamefaqs.com/atari2600/584574-beany-bopper"
"Bear Jam","UN","Action,General","Bear Jam is an Action game, published by Sirius Software,which was cancelled before it was released.","","","","Sirius Software","Canceled ","http://www.gamefaqs.com/atari2600/584575-bear-jam"
"Beat 'Em & Eat 'Em","UN","Action,Shooter,Static","You are a local leading-lady and all the uptown boys are standing in line for a date, but a savvy soda-slinger just around the corner is more down your alley and you just can't seem to get enough of his famous fountain treats. Most evenings the joint's a jumpin', the city's clamoring for that counter-Casanova's premium hand-packed ice cream, and to prove you are the only girl in town who can make his soda pop, you will have to apply yourself to matters at hand and stay one jump ahead of the crowd. Demonstrate your heart is in the right place (at the right time) and you will be certain to get all that's comin' to you.","2.2","1.9","","Mystique","1982 ","http://www.gamefaqs.com/atari2600/584576-beat-em-and-eat-em"
"Beat 'Em & Eat 'Em/Lady in Wading","UN","Action,General","Beat 'Em & Eat 'Em/Lady in Wading is an Action game, published by Playaround,which was released in 1982.","n/a","2.4","n/a","Playaround","1982 ","http://www.gamefaqs.com/atari2600/584843-beat-em-and-eat-em-lady-in-wading"
"Beginning Algebra","UN","Miscellaneous,Edutainment","Beginning Algebra is a Miscellaneous game, developed and published by Entex,which was cancelled before it was released.","","","","Entex","Canceled ","http://www.gamefaqs.com/atari2600/584577-beginning-algebra"
"Beginning Math","UN","Miscellaneous,Edutainment","Beginning Math is a Miscellaneous game, developed and published by Entex,which was cancelled before it was released.","","","","Entex","Canceled ","http://www.gamefaqs.com/atari2600/584578-beginning-math"
"Berenstain Bears","UN","Miscellaneous,Compilation","Berenstain Bears is a Miscellaneous game, developed and published by Coleco,which was released in 1983.","n/a","5.0","n/a","Coleco","1983 ","http://www.gamefaqs.com/atari2600/584579-berenstain-bears"
"Berenstain Bears: Big Number Hunt","UN","Action,General","Berenstain Bears: Big Number Hunt is an Action game, published by Coleco,which was released in 1983.","n/a","6.0","n/a","Coleco","1983 ","http://www.gamefaqs.com/atari2600/584580-berenstain-bears-big-number-hunt"
"Berenstain Bears: Great Letter Roundup","UN","Action,General","Berenstain Bears: Great Letter Roundup is an Action game, published by Coleco,which was released in 1983.","n/a","4.0","n/a","Coleco","1983 ","http://www.gamefaqs.com/atari2600/584581-berenstain-bears-great-letter-roundup"
"Berenstain Bears: Spooky Spelling Bee","UN","Action,General","Berenstain Bears: Spooky Spelling Bee is an Action game, published by Coleco,which was released in 1983.","n/a","2.0","n/a","Coleco","1983 ","http://www.gamefaqs.com/atari2600/584582-berenstain-bears-spooky-spelling-bee"
"Bermuda Triangle","UN","Action,Shooter,Scrolling","In your mini-sub you venture into the perilous waters of the Bermuda Triangle, a mysterious region in the Atlantic where more than 100 ships and planes have vanished without a trace of wreckage or survivors. Can you recover the strange artifacts that lure you to a bizarre underwater city? Can you survive the legendary sea monsters, powerful laser beams, explosive mines and other dangers of the deep? Relax for a moment and you will become the latest victim of this Atlantic Graveyard.","7.0","4.5","n/a","Data Age","1982 ","http://www.gamefaqs.com/atari2600/584583-bermuda-triangle"
"Berzerk","UN","Action,General","You are a prisoner on an alien planet that is made up of mazes. Robot gangs hunt you and you must shoot them before they hit you. Evil Otto, a grinning sinister face who is invincible, pursues you. If you can keep cool and not go bonkers, you'll eliminate robots, escape Evil Otto, and score big points!","8.3","7.5","n/a","Atari","1982 ","http://www.gamefaqs.com/atari2600/584584-berzerk"
"Big Bird's Egg Catch","UN","Action,General","It's fun! Ten different game levels challenge, entertain and reward children. Game levels progress from simple noncompetitive games for younger children to fast and competitive games for older children. It's educational! BIG BIRD'S EGG CATCH helps children practice visual and problem solving skills and encourages learning through play!","8.0","6.0","n/a","Atari","1983 ","http://www.gamefaqs.com/atari2600/584585-big-birds-egg-catch"
"Billard","UN","Miscellaneous,Parlor,Billiards","Billard is a Miscellaneous game, developed and published by Quelle,which was released in Europe in 1988.","n/a","4.0","n/a","Quelle","1988 ","http://www.gamefaqs.com/atari2600/997993-billard"
"Bionic Breakthrough","UN","Action,General","Bionic Breakthrough is an Action game, developed and published by Atari,which was cancelled before it was released.","","","","Atari","Canceled ","http://www.gamefaqs.com/atari2600/584586-bionic-breakthrough"
"Blackjack","UN","Miscellaneous,Parlor,Gambling","Blackjack is a Miscellaneous game, developed and published by Atari,which was released in 1977.","4.0","5.6","n/a","Atari","1977 ","http://www.gamefaqs.com/atari2600/584587-blackjack"
"Blockade Runner","UN","Action,General","Blockade Runner is a great visual concept in video games - play by yourself or team with a friend to bring home to earth four ships loaded with vital supplies. Enemy aliens have blockaded your route, so you must flash through a mine-filled asteroid belt to avoid destruction. You steer and shoot from your ship's nose-cone command post as the universe rushes past your eyes!","","","","Interphase","Canceled ","http://www.gamefaqs.com/atari2600/584588-blockade-runner"
"Blue Print","UN","Action,General","Chivalry is not dead! Fair Daisy Damsel is being pursued by mean Ollie Ogre! Only you have the blueprint for the machine that can stop him, but - Oh no! Where did the parts go? In and out of houses you go, searching for the pieces that will fit the blueprint. But beware! A bomb may be waiting for you as soon as you enter. Quick - get it to the pit before it blows! It's a non-stop cliffhanger that really tests your memory! Go to it, hero - Do it for Daisy!","n/a","5.3","n/a","CBS Electronics","1983 ","http://www.gamefaqs.com/atari2600/584589-blue-print"
"BMX Airmaster","UN","Sports,Alternative,Biking","This isn't kid stuff! It's the fastest, flyingest, most unforgiving trio of events any biker could ask for. Start with a Half Pipe that takes you so high you won't know whether you're coming or going. Then do a Quarter Pipe that makes doing dozens of tricks easy and crashing even easier. Then try the Ramp Jump. It's the jump that's just a bit wider than the Grand Canyon. If there's a more dangerous challenge open to daredevil BMX bikers, we have yet to test it. So, if you think you're good - really good - put your freewheeling skills on the line with BMX AirMaster!","8.5","7.8","n/a","Sculptured Software","1989 ","http://www.gamefaqs.com/atari2600/584590-bmx-airmaster"
"Bobby Geht Heim","UN","Action,Platformer,2D","Bobby Geht Heim is an Action game, developed and published by Bit Corp.,which was released in Europe in 1983.","6.0","5.2","n/a","Bit Corp.","1983 ","http://www.gamefaqs.com/atari2600/584591-bobby-geht-heim"
"Bobby is Going Home","EU","Action,Platformer,2D","Bobby Geht Heim is an Action game, developed and published by Bit Corp.,which was released in Europe in 1983.","6.0","5.2","n/a","Bit Corp.","1983 ","http://www.gamefaqs.com/atari2600/584591-bobby-geht-heim"
"Bobby Geht Heim","UN","Action,Platformer,2D","Bobby Geht Heim is an Action game, developed and published by Bit Corp.,which was released in Europe in 1983.","6.0","5.2","n/a","Bit Corp.","1983 ","http://www.gamefaqs.com/atari2600/584591-bobby-geht-heim"
"Bobby is Going Home","EU","Action,Platformer,2D","Bobby Geht Heim is an Action game, developed and published by Bit Corp.,which was released in Europe in 1983.","6.0","5.2","n/a","Bit Corp.","1983 ","http://www.gamefaqs.com/atari2600/584591-bobby-geht-heim"
"Bobby's Cosmic Adventure","UN","Action,General","Bobby's Cosmic Adventure is an Action game, developed and published by Telegames, Inc.,which was cancelled before it was released.","","","","Telegames, Inc.","Canceled ","http://www.gamefaqs.com/atari2600/584592-bobbys-cosmic-adventure"
"Bogey Blaster","UN","Simulation,Flight,Modern Jet","Bogey Blaster is a Simulation game, developed and published by Telegames, Inc.,which was released in Europe in 1988.","n/a","5.0","n/a","Telegames, Inc.","1988 ","http://www.gamefaqs.com/atari2600/959200-bogey-blaster"
"Boing!","UN","Action,General","Boing! is an Action game, developed and published by First Star Software,which was released in 1983.","7.0","8.3","n/a","First Star Software","1983 ","http://www.gamefaqs.com/atari2600/584593-boing"
"Bouncing Baby Monkeys","UN","Action,General","Bouncing Baby Monkeys is an Action game, published by Telesys,which was cancelled before it was released.","","","","Telesys","Canceled ","http://www.gamefaqs.com/atari2600/584594-bouncing-baby-monkeys"
"Bowling","UN","Sports,Alternative,Bowling","Bowling is a Sports game, developed and published by Atari,which was released in 1978.","6.5","6.2","n/a","Atari","1978 ","http://www.gamefaqs.com/atari2600/584595-bowling"
"Boxing","UN","Sports,Traditional,Boxing","Put on your gloves! You're about to mix it up in the most pulse-pounding fight of your life! Listen to the THUD of those jabs and power punches. Watch your opponent reel back when you catch him with a good one. Keep bobbing and weaving - and DON'T GET PINNED AGAINST THE ROPES! It's fast and furious fun! And if you stay in training, you'll soon be a champion at BOXING by Activision!","7.7","6.2","","Activision","1980 ","http://www.gamefaqs.com/atari2600/584596-boxing"
"Brain Games","UN","Miscellaneous,Edutainment","Brain Games is a Miscellaneous game, developed and published by Atari,which was released in 1978.","4.0","3.7","n/a","Atari","1978 ","http://www.gamefaqs.com/atari2600/584597-brain-games"
"Breakaway IV","UN","Action,General","Breakaway IV is an Action game, developed by Atari and published by Sears,which was released in 1978.","n/a","6.5","n/a","Atari","1978 ","http://www.gamefaqs.com/atari2600/933897-breakaway-iv"
"Breakout","UN","Action,General","Breakout is an Action game, developed and published by Atari,which was released in 1978.","7.5","7.1","n/a","Atari","1978 ","http://www.gamefaqs.com/atari2600/584598-breakout"
