"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Advance Guardian Heroes","UN","Role-Playing,Action RPG","Based on the Sega Saturn's Guardian Heroes, Advance Guardian Heroes brings a classic game to life on your Game Boy Advance. Not your ordinary side-scrolling fighter, the game features more than 20 playable characters, 160 powerful moves, and different multiplayer scenarios. Each fighter has unique moves and abilities, which you can upgrade as you progress through the game. Whether you play solo, with friends, or against friends, you can delve into a variety of challenges and battle arenas.","6.3","6.9","65","Treasure","Sep 14, 2004 ","http://www.gamefaqs.com/gba/921170-advance-guardian-heroes"
"GT Advance 2: Rally Racing","UN","Driving,Racing,Rally / Offroad","Get behind the wheel of the world's top rally cars as you span the globe in quest of a championship. Listen to your navigator as you fly over jumps and skid around obstacles on your way to the top of the rally racing circuit!","8.3","7.0","77","MTO","Jun 30, 2002 ","http://www.gamefaqs.com/gba/561490-gt-advance-2-rally-racing"
"Advance Rally","JP","Driving,Racing,Rally / Offroad","Get behind the wheel of the world's top rally cars as you span the globe in quest of a championship. Listen to your navigator as you fly over jumps and skid around obstacles on your way to the top of the rally racing circuit!","8.3","7.0","77","MTO","Jun 30, 2002 ","http://www.gamefaqs.com/gba/561490-gt-advance-2-rally-racing"
"Advance Wars","UN","Strategy,Turn-Based,Modern","The battle lines have been drawn, and an elite group of sly strategists are massing troops at your borders. You'll have to command ground, air and naval forces if you hope to survive the coming wars, and it won't be easy. With 114 maps to battle on and both Single-Pak and Multi-Pak link modes, Advance Wars brings turn-based strategy to a depth never before seen on a handheld!","9.2","8.2","92","Intelligent Systems","Sep9, 2001 ","http://www.gamefaqs.com/gba/471043-advance-wars"
"Advance Wars 2: Black Hole Rising","UN","Strategy,Turn-Based,Sci-Fi","Just when you thought you'd seen the last of them, the Black Hole Army is storming back in this sequel to the award-winning Game Boy Advance strategy game. With new COs under his command, Sturm is leading a new invasion force, and it'll take advance strategy to stop him!","8.8","8.4","89","Intelligent Systems","Jun 24, 2003 ","http://www.gamefaqs.com/gba/589391-advance-wars-2-black-hole-rising"
"Adventure of Tokyo Disney","UN","Action,General","Adventure of Tokyo Disney is an Action game, published by Konami,which was released in Japan in 2001.","n/a","3.0","n/a","Konami","Nov 22, 2001 ","http://www.gamefaqs.com/gba/565804-adventure-of-tokyo-disney"
"Adventure of Tokyo Disney Sea","JP","Action,General","Adventure of Tokyo Disney is an Action game, published by Konami,which was released in Japan in 2001.","n/a","3.0","n/a","Konami","Nov 22, 2001 ","http://www.gamefaqs.com/gba/565804-adventure-of-tokyo-disney"
"Adventure of Tokyo Disney","UN","Action,General","Adventure of Tokyo Disney is an Action game, published by Konami,which was released in Japan in 2001.","n/a","3.0","n/a","Konami","Nov 22, 2001 ","http://www.gamefaqs.com/gba/565804-adventure-of-tokyo-disney"
"Adventure of Tokyo Disney Sea","JP","Action,General","Adventure of Tokyo Disney is an Action game, published by Konami,which was released in Japan in 2001.","n/a","3.0","n/a","Konami","Nov 22, 2001 ","http://www.gamefaqs.com/gba/565804-adventure-of-tokyo-disney"
"The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron","UN","Action,General","The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron is an Action game, developed by Human Soft and published by THQ,which was released in 2002.","4.5","4.1","55","Human Soft","Sep 25, 2002 ","http://www.gamefaqs.com/gba/563081-the-adventures-of-jimmy-neutron-boy-genius-vs"
"The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies","UN","Adventure,General","Jimmy Neutron sets off on another adventure filled with brand-new inventions and gadgets. Aliens from Twonkus-3--the annual comet that passes over Retroville--have overrun the town, threatening everything in their path. When the aliens hear music, they become agitated and grow even larger. As Jimmy, it's up to you to figure out combinations of everyday items and turn them into inventions that will defeat the Twonkus-3 aliens. Secret gizmos hidden throughout each level give you enhanced power-ups.","n/a","3.6","56","Tantalus Interactive","Sep 13, 2004 ","http://www.gamefaqs.com/gba/920625-the-adventures-of-jimmy-neutron-boy-genius-attack"
"The Adventures of Jimmy Neutron Boy Genius: Jet Fusion","UN","Action,General","Jimmy Neutron is back, but now he's undercover as a super spy in Jimmy Neutron: Jet Fusion. The evil Professor Calamitous plots a sinister plan, and you, as Jimmy must explore dangerous and inventive worlds to stop him. To help you survive this expedition, you'll need high- tech gadgets and weapons such as the Pulse Light Ray, the Gut Buster Fan, and the Jimmy Bot. All your favorite characters from the TV show, including Sheen, Cindy, and even Miss Fowl, appear in the game.","10.0","6.2","58","Helixe","Sep 24, 2003 ","http://www.gamefaqs.com/gba/915363-the-adventures-of-jimmy-neutron-boy-genius-jet"
"Aegis: The Awakening","UN","Action,General","Aegis: The Awakening is an Action game, developed and published by Sennari Interactive,which was cancelled before it was released.","","","","Sennari Interactive","Canceled ","http://www.gamefaqs.com/gba/554416-aegis-the-awakening"
"Aerial Aces","UN","Action,General","Aerial Aces is an Action game, developed by Pipe Dream Interactive and published by Majesco Games,which was cancelled before it was released.","","","","Pipe Dream Interactive","Canceled ","http://www.gamefaqs.com/gba/924879-aerial-aces"
"Aero the Acro-bat","UN","Action,Platformer,2D","Aero the Acro-bat is an Action game, developed by Atomic Planet Entertainment and published by Metro3D,which was released in 2002.","6.0","6.0","71","Atomic Planet Entertainment","May 14, 2002 ","http://www.gamefaqs.com/gba/561221-aero-the-acro-bat"
"Acrobat Kid","JP","Action,Platformer,2D","Aero the Acro-bat is an Action game, developed by Atomic Planet Entertainment and published by Metro3D,which was released in 2002.","6.0","6.0","71","Atomic Planet Entertainment","May 14, 2002 ","http://www.gamefaqs.com/gba/561221-aero-the-acro-bat"
"Agassi Tennis Generation 2002","UN","Sports,Traditional,Tennis","Agassi Tennis Generation brings you up close and personal to the biggest stars in tennis.Play as Andre Agassi, or compete against him, as you smash, volley, lob, and serve on courts from all over the world in 16 tournaments.The game features 32 unique players with realistic movements, various court surfaces, and three challenging game modes including Quick Match, Arcade, and Tournament.Can you win your way to the top ranks of tennis stardom?","2.0","4.5","n/a","Aqua Pacific","Sep 30, 2003 ","http://www.gamefaqs.com/gba/571543-agassi-tennis-generation-2002"
"Agent Hugo: Roborumble","UN","Action,General","Agent Hugo: Roborumble is an Action game, developed by Program-Ace and published by ITE Media,which was released in Europe in 2007.","n/a","n/a","n/a","Program-Ace","Apr2, 2007 ","http://www.gamefaqs.com/gba/958300-agent-hugo-roborumble"
"Aggressive Inline","UN","Sports,Alternative,Skating","Aggressive Inline pushes your inline skating skills to the limit with a new Juice Meter, challenging objectives, and expansive levels. You can choose from an array of professional inline skaters--including Jaren Grob, Chris Edwards, and Shane Yost--and showcase your talent in various interactive skate parks. Perform a variety of manuals, grinds, big-air tricks, wall flips, hand plants, and more, to build up your Juice Meter and avoid elimination. Aggressive Inline also includes a Park Editor that lets you design your own skate park, complete with rails, ramps, and pipes.","6.0","5.4","75","Full-Fat","Aug 27, 2002 ","http://www.gamefaqs.com/gba/914495-aggressive-inline"
"AirForce Delta Storm","UN","Action,Shooter,Scrolling","Strap into your cockpit and blast through the gut-wrenching world of flight combat. Your adrenaline pumps as machine gun fire pelts off your tail, you execute back-breaking barrel rolls and experience dog-fighting action. Take your pick of over 70 planes, including military fighters rendered from actual aircraft. With a full range of extreme missions to numb your senses, AirForce Delta Storm pushes your Game Boy Advance to the sky!","7.0","6.2","71","Konami","Sep 16, 2002 ","http://www.gamefaqs.com/gba/561618-airforce-delta-storm"
"Deadly Skies","EU","Action,Shooter,Scrolling","Strap into your cockpit and blast through the gut-wrenching world of flight combat. Your adrenaline pumps as machine gun fire pelts off your tail, you execute back-breaking barrel rolls and experience dog-fighting action. Take your pick of over 70 planes, including military fighters rendered from actual aircraft. With a full range of extreme missions to numb your senses, AirForce Delta Storm pushes your Game Boy Advance to the sky!","7.0","6.2","71","Konami","Sep 16, 2002 ","http://www.gamefaqs.com/gba/561618-airforce-delta-storm"
"AirForce Delta II","JP","Action,Shooter,Scrolling","Strap into your cockpit and blast through the gut-wrenching world of flight combat. Your adrenaline pumps as machine gun fire pelts off your tail, you execute back-breaking barrel rolls and experience dog-fighting action. Take your pick of over 70 planes, including military fighters rendered from actual aircraft. With a full range of extreme missions to numb your senses, AirForce Delta Storm pushes your Game Boy Advance to the sky!","7.0","6.2","71","Konami","Sep 16, 2002 ","http://www.gamefaqs.com/gba/561618-airforce-delta-storm"
"AirForce Delta Storm","UN","Action,Shooter,Scrolling","Strap into your cockpit and blast through the gut-wrenching world of flight combat. Your adrenaline pumps as machine gun fire pelts off your tail, you execute back-breaking barrel rolls and experience dog-fighting action. Take your pick of over 70 planes, including military fighters rendered from actual aircraft. With a full range of extreme missions to numb your senses, AirForce Delta Storm pushes your Game Boy Advance to the sky!","7.0","6.2","71","Konami","Sep 16, 2002 ","http://www.gamefaqs.com/gba/561618-airforce-delta-storm"
"Deadly Skies","EU","Action,Shooter,Scrolling","Strap into your cockpit and blast through the gut-wrenching world of flight combat. Your adrenaline pumps as machine gun fire pelts off your tail, you execute back-breaking barrel rolls and experience dog-fighting action. Take your pick of over 70 planes, including military fighters rendered from actual aircraft. With a full range of extreme missions to numb your senses, AirForce Delta Storm pushes your Game Boy Advance to the sky!","7.0","6.2","71","Konami","Sep 16, 2002 ","http://www.gamefaqs.com/gba/561618-airforce-delta-storm"
"AirForce Delta II","JP","Action,Shooter,Scrolling","Strap into your cockpit and blast through the gut-wrenching world of flight combat. Your adrenaline pumps as machine gun fire pelts off your tail, you execute back-breaking barrel rolls and experience dog-fighting action. Take your pick of over 70 planes, including military fighters rendered from actual aircraft. With a full range of extreme missions to numb your senses, AirForce Delta Storm pushes your Game Boy Advance to the sky!","7.0","6.2","71","Konami","Sep 16, 2002 ","http://www.gamefaqs.com/gba/561618-airforce-delta-storm"
"Aka-Chan Doubutsu Sono","UN","Strategy,General","Aka-Chan Doubutsu Sono is a Strategy game, published by TDK Core,which was released in Japan in 2004.","n/a","n/a","n/a","TDK Core","Mar 26, 2004 ","http://www.gamefaqs.com/gba/920059-aka-chan-doubutsu-sono"
"Castlevania: Circle of the Moon","UN","Action,Platformer,2D","Count Dracula has been resurrected and evil will reign supreme unless he is stopped. As Nathan Graves, you'll hunt down the count and use your whip and a variety of special items to destroy his minions. Battle your way through Dracula's castle and rid the world of evil once and for all!","8.5","8.0","91","KCEK","Jun 10, 2001 ","http://www.gamefaqs.com/gba/449471-castlevania-circle-of-the-moon"
"Akumajou Dracula: Circle of the Moon","JP","Action,Platformer,2D","Count Dracula has been resurrected and evil will reign supreme unless he is stopped. As Nathan Graves, you'll hunt down the count and use your whip and a variety of special items to destroy his minions. Battle your way through Dracula's castle and rid the world of evil once and for all!","8.5","8.0","91","KCEK","Jun 10, 2001 ","http://www.gamefaqs.com/gba/449471-castlevania-circle-of-the-moon"
"Castlevania","EU","Action,Platformer,2D","Count Dracula has been resurrected and evil will reign supreme unless he is stopped. As Nathan Graves, you'll hunt down the count and use your whip and a variety of special items to destroy his minions. Battle your way through Dracula's castle and rid the world of evil once and for all!","8.5","8.0","91","KCEK","Jun 10, 2001 ","http://www.gamefaqs.com/gba/449471-castlevania-circle-of-the-moon"
"Aleck Bordon Adventure: Tower & Shaft Advance","UN","Adventure,General","Aleck Bordon Adventure: Tower & Shaft Advance is an Adventure game, published by Aruze Corp,which was released in Japan in 2004.","n/a","7.0","n/a","Aruze Corp","Nov 26, 2004 ","http://www.gamefaqs.com/gba/924759-aleck-bordon-adventure-tower-and-shaft-advance"
"Alex Ferguson's Player Manager 2002","UN","Sports,Traditional,Soccer,Management","On top of an all-new game engine, groundbreaking changes and revolutionary features have been programmed into Alex Ferguson's Player Manager 2001 to enhance the menu system, speed up the pace and accessibility of in-game options and offer a totally realistic feel to that build up of tension to match day. New player motion captures, new player models and dynamics and stadium environments will deliver true-to-life representations of player tactics as each game is played in real-time, while enhanced post-match statistics will give an at-a-glance guide to how well those tactics worked. All these innovative features have been topped off with unique game content input and an in-game end of season evaluation as a Player Manager from Ferguson himself.","n/a","1.0","n/a","Exient Entertainment","May 24, 2002 ","http://www.gamefaqs.com/gba/570098-alex-fergusons-player-manager-2002"
"Guy Roux Manager 2002","EU","Sports,Traditional,Soccer,Management","On top of an all-new game engine, groundbreaking changes and revolutionary features have been programmed into Alex Ferguson's Player Manager 2001 to enhance the menu system, speed up the pace and accessibility of in-game options and offer a totally realistic feel to that build up of tension to match day. New player motion captures, new player models and dynamics and stadium environments will deliver true-to-life representations of player tactics as each game is played in real-time, while enhanced post-match statistics will give an at-a-glance guide to how well those tactics worked. All these innovative features have been topped off with unique game content input and an in-game end of season evaluation as a Player Manager from Ferguson himself.","n/a","1.0","n/a","Exient Entertainment","May 24, 2002 ","http://www.gamefaqs.com/gba/570098-alex-fergusons-player-manager-2002"
"Alex Rider: Stormbreaker","UN","Action,General","Embrace the role of Alex Rider to out-spy, outwit and out-cool evil. Based on the teen spy movie, Alex Rider: Stormbreaker starring Mickey Rourke, Alicia Silverstone and Ewan McGregor, the video game captures all the excitement and suspense of Anthony Horowitz's best-selling novel about teenage superspy Alex Rider. Game play includes combat, stealth missions, vehicles and the use of gadgets to achieve mission objectives. Explore Ian Rider's house, the breaker's yard, MI6's secret Liverpool Street headquarters, M16's training facilities and Darius Sayle's complex. Players obtain mission briefings from Mrs. Jones and Alan Blunt before they go undercover, improve their problem-solving skills at M16's top training camp and receive spy gadgets from Smithers to aid them in combat, navigation and unlocking special mini games.","3.0","3.8","37","Razorback Developments","Oct2, 2006 ","http://www.gamefaqs.com/gba/932399-alex-rider-stormbreaker"
"Steven Gerrard's Total Soccer 2002","UN","Sports,Traditional,Soccer,Sim","Steven Gerrard's Total Soccer 2002 is a Sports game, developed by Exient Entertainment and published by Ubisoft,which was released in Europe in 2001.","8.0","6.0","n/a","Exient Entertainment","Oct 16, 2001 ","http://www.gamefaqs.com/gba/565869-steven-gerrards-total-soccer-2002"
"Total Soccer Advance","JP","Sports,Traditional,Soccer,Sim","Steven Gerrard's Total Soccer 2002 is a Sports game, developed by Exient Entertainment and published by Ubisoft,which was released in Europe in 2001.","8.0","6.0","n/a","Exient Entertainment","Oct 16, 2001 ","http://www.gamefaqs.com/gba/565869-steven-gerrards-total-soccer-2002"
"Alexander Zickler Total Soccer 2002","EU","Sports,Traditional,Soccer,Sim","Steven Gerrard's Total Soccer 2002 is a Sports game, developed by Exient Entertainment and published by Ubisoft,which was released in Europe in 2001.","8.0","6.0","n/a","Exient Entertainment","Oct 16, 2001 ","http://www.gamefaqs.com/gba/565869-steven-gerrards-total-soccer-2002"
"Pippa Funnell","UN","Sports,Alternative,Horse Racing","Pippa Funnell is a Sports game, developed by Kritzelkratz and published by Ubisoft,which was released in Europe in 2005.","n/a","3.5","","Kritzelkratz","Sep 29, 2005 ","http://www.gamefaqs.com/gba/935727-pippa-funnell"
"Alexandra Ledermann","EU","Sports,Alternative,Horse Racing","Pippa Funnell is a Sports game, developed by Kritzelkratz and published by Ubisoft,which was released in Europe in 2005.","n/a","3.5","","Kritzelkratz","Sep 29, 2005 ","http://www.gamefaqs.com/gba/935727-pippa-funnell"
"Horsez","UN","Miscellaneous,Virtual Life","In Horsez, you join a new academy where you need to train your horse to make him into a champion. You get to take care of an adorable foal.","n/a","1.0","n/a","Independent Arts","Jul2, 2007 ","http://www.gamefaqs.com/gba/939575-horsez"
"Alexandra Ledermann: Aventures au Galop","EU","Miscellaneous,Virtual Life","In Horsez, you join a new academy where you need to train your horse to make him into a champion. You get to take care of an adorable foal.","n/a","1.0","n/a","Independent Arts","Jul2, 2007 ","http://www.gamefaqs.com/gba/939575-horsez"
"Alien Hominid","UN","Action,Shooter,Scrolling","He's been shot at, shot down, stolen from and probed. It's time to get even.","7.0","7.2","","Tuna","Feb3, 2006 ","http://www.gamefaqs.com/gba/929277-alien-hominid"
"Alienators: Evolution Continues","UN","Action,General","You thought you'd rid the Earth of the aliens. But now they're back, and the evolution of hostile life-forms continues. Lucky for Earth, the Alienators are on the job. Use all the alien-butt-kicking science within your grasp to battle the Genus... before this evil evolves to a state of total supremacy and succeeds in global domination!","7.0","5.1","54","Digital Eclipse","Nov 13, 2001 ","http://www.gamefaqs.com/gba/565880-alienators-evolution-continues"
"Aliens Versus Predator","UN","Action,Shooter,First-Person,Sci-Fi","Aliens Versus Predator is an Action game, developed and published by Ubisoft,which was cancelled before it was released.","","","","Ubisoft","Canceled ","http://www.gamefaqs.com/gba/560845-aliens-versus-predator"
"All Grown Up! Express Yourself","UN","Miscellaneous,Party","Finally a game made just for girls! Help Angelica with the school newspaper, sing a song with Susie, put together stylin' outfits with Lil, swap information with your best friends, take a vote on a hot topic or use the PDS function to plan your busy week!","9.0","6.4","49","Altron","Oct 19, 2004 ","http://www.gamefaqs.com/gba/925094-all-grown-up-express-yourself"
"All-Star Baseball 2003","UN","Sports,Traditional,Baseball,Sim","The best of both worlds! All-Star Baseball 2003 offers the perfect blend of simulation-style hardball for the baseball fanatic, with the pick-up-and-play ease for the casual sports gamer. The game features all 30 Major League Baseball (MLB) teams and more than 900 professional players. Ten modes of play include Exhibition, Season, and Career, and the specialty modes include Batting Practice and Home Run Derby. The new Expansion mode allows gamers to create custom teams--with unique cities, stadiums, and logos--to add to the Major League schedule. The Cooperstown Hall of Fame team lets fans play with greats like Mike Schmidt, Reggie Jackson, and Yogi Berra. Games are called by Bob Brenly, Thom Brennaman, and Steve Lyons.","8.0","5.5","77","Software Creations","May 31, 2002 ","http://www.gamefaqs.com/gba/553545-all-star-baseball-2003"
"All-Star Baseball 2004 featuring Derek Jeter","UN","Sports,Traditional,Baseball,Sim","Not only does All-Star Baseball 2004 simulate professional baseball, but it also gives you a look into baseball's history and homes. Now, in addition to today's baseball stars, you can play history's greatest players, from the MLB to the Negro Leagues. Take a panoramic tour of each stadium while learning about interesting facts and features. If you're new to the game, all-star Derek Jeter will guide and instruct you in the new Rookie mode tutorial.","n/a","7.0","73","Acclaim Studios Manchester","Feb 23, 2003 ","http://www.gamefaqs.com/gba/563598-all-star-baseball-2004-featuring-derek-jeter"
"Altered Beast: Guardian of the Realms","UN","Action,Beat-'Em-Up","Zeus, creator and ruler of the guardians of the gates, raises you from your grave! To this end you must go forth and defeat a new, unknown evil that has been ravaging the universe to collect the keys and essence of each world.","7.1","5.9","63","3d6 Games","Nov 23, 2002 ","http://www.gamefaqs.com/gba/561405-altered-beast-guardian-of-the-realms"
"The Amazing Virtual Sea-Monkeys","UN","Action,General","The Amazing Virtual Sea-Monkeys is an Action game, developed by Elo Interactive and published by Conspiracy Entertainment,which was cancelled before it was released.","","","","Elo Interactive","Canceled ","http://www.gamefaqs.com/gba/958035-the-amazing-virtual-sea-monkeys"
"American Bass Challenge","UN","Sports,Nature,Fishing","Hook up with the biggest bass in this ultimate rod n' reel challenge. The most thrilling fishing experience you'll get on 32 bits!","n/a","4.0","69","Starfish","Dec5, 2001 ","http://www.gamefaqs.com/gba/546151-american-bass-challenge"
"Super Black Bass Advance","JP","Sports,Nature,Fishing","Hook up with the biggest bass in this ultimate rod n' reel challenge. The most thrilling fishing experience you'll get on 32 bits!","n/a","4.0","69","Starfish","Dec5, 2001 ","http://www.gamefaqs.com/gba/546151-american-bass-challenge"
"American Idol","UN","Miscellaneous,Rhythm,Music","Complete with a computer generated Randy Jackson, Paula Abdul, and Simon Cowell, with trademark insults, American Idol is a music-based, rhythm-action game that will allow you to create, style, and train a contestant for the competition.Once styled and trained you'll see your contestant progress through the auditions, various heats, and then, hopefully, make it to the grand final.You'll need quick fingers as you match the right combination of buttons to what's displayed on the screen helping your contestant sing a sweet harmony and dance to the rhythm of the song.Get it wrong and your voice fades and goes out of tune as the judges and later the audience grow unsettled.","4.9","3.6","47","Mobius Entertainment","Nov 18, 2003 ","http://www.gamefaqs.com/gba/919040-american-idol"
"Pop Idol","EU","Miscellaneous,Rhythm,Music","Complete with a computer generated Randy Jackson, Paula Abdul, and Simon Cowell, with trademark insults, American Idol is a music-based, rhythm-action game that will allow you to create, style, and train a contestant for the competition.Once styled and trained you'll see your contestant progress through the auditions, various heats, and then, hopefully, make it to the grand final.You'll need quick fingers as you match the right combination of buttons to what's displayed on the screen helping your contestant sing a sweet harmony and dance to the rhythm of the song.Get it wrong and your voice fades and goes out of tune as the judges and later the audience grow unsettled.","4.9","3.6","47","Mobius Entertainment","Nov 18, 2003 ","http://www.gamefaqs.com/gba/919040-american-idol"
"An American Tail: Fievel's Gold Rush","UN","Action,Platformer,2D","An American Tail: Fievel's Gold Rush is an Action game, developed by Hokus Pokus and published by Conspiracy Entertainment,which was released in Europe in 2002.","n/a","6.0","","Hokus Pokus","May2, 2003 ","http://www.gamefaqs.com/gba/565797-an-american-tail-fievels-gold-rush"
"Angel Collection","UN","Strategy,Breeding/Constructing","Angel Collection is a Strategy game, developed and published by MTO,which was released in Japan in 2003.","n/a","9.0","n/a","MTO","Apr 18, 2003 ","http://www.gamefaqs.com/gba/917268-angel-collection"
"Angel Collection: Mezase! Gakuen no Fashion Leader","JP","Strategy,Breeding/Constructing","Angel Collection is a Strategy game, developed and published by MTO,which was released in Japan in 2003.","n/a","9.0","n/a","MTO","Apr 18, 2003 ","http://www.gamefaqs.com/gba/917268-angel-collection"
"Pichimo Ninarou","UN","Adventure,General","Pichimo Ninarou is an Adventure game, published by MTO,which was released in Japan in 2004.","n/a","n/a","n/a","MTO","Sep 22, 2004 ","http://www.gamefaqs.com/gba/921869-pichimo-ninarou"
"Angel Collection 2: Pichimo ni Narou","JP","Adventure,General","Pichimo Ninarou is an Adventure game, published by MTO,which was released in Japan in 2004.","n/a","n/a","n/a","MTO","Sep 22, 2004 ","http://www.gamefaqs.com/gba/921869-pichimo-ninarou"
"Angel Collection","UN","Strategy,Breeding/Constructing","Angel Collection is a Strategy game, developed and published by MTO,which was released in Japan in 2003.","n/a","9.0","n/a","MTO","Apr 18, 2003 ","http://www.gamefaqs.com/gba/917268-angel-collection"
"Angel Collection: Mezase! Gakuen no Fashion Leader","JP","Strategy,Breeding/Constructing","Angel Collection is a Strategy game, developed and published by MTO,which was released in Japan in 2003.","n/a","9.0","n/a","MTO","Apr 18, 2003 ","http://www.gamefaqs.com/gba/917268-angel-collection"
"Angelique","UN","Strategy,Breeding/Constructing","Angelique is a Strategy game, published by Koei,which was released in Japan in 2002.","n/a","n/a","n/a","Koei","Mar 21, 2002 ","http://www.gamefaqs.com/gba/567537-angelique"
"Animal Mania","UN","Miscellaneous,General","Animal Mania is a Miscellaneous game, developed by Jupiter Multimedia and published by Konami,which was released in Japan in 2002.","n/a","n/a","n/a","Jupiter Multimedia","Jan 31, 2002 ","http://www.gamefaqs.com/gba/566658-animal-mania"
"Animal Mania: DokiDoki Aishou Check","JP","Miscellaneous,General","Animal Mania is a Miscellaneous game, developed by Jupiter Multimedia and published by Konami,which was released in Japan in 2002.","n/a","n/a","n/a","Jupiter Multimedia","Jan 31, 2002 ","http://www.gamefaqs.com/gba/566658-animal-mania"
"Animal Mania","UN","Miscellaneous,General","Animal Mania is a Miscellaneous game, developed by Jupiter Multimedia and published by Konami,which was released in Japan in 2002.","n/a","n/a","n/a","Jupiter Multimedia","Jan 31, 2002 ","http://www.gamefaqs.com/gba/566658-animal-mania"
"Animal Mania: DokiDoki Aishou Check","JP","Miscellaneous,General","Animal Mania is a Miscellaneous game, developed by Jupiter Multimedia and published by Konami,which was released in Japan in 2002.","n/a","n/a","n/a","Jupiter Multimedia","Jan 31, 2002 ","http://www.gamefaqs.com/gba/566658-animal-mania"
