"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Arena","EU","Action,Shooter,Scrolling","An incredible 3D isometric adventure game! You are taking part in a one-man war to bring down a corrupt government. With 20 levels and over 100 rooms on each one, you have little more than weapons and your wits to save your land from destruction!","8.0","6.7","n/a","Eden Entertainment Software","1996 ","http://www.gamefaqs.com/gamegear/586638-arena-maze-of-death"
"Arena: Maze of Death","UN","Action,Shooter,Scrolling","An incredible 3D isometric adventure game! You are taking part in a one-man war to bring down a corrupt government. With 20 levels and over 100 rooms on each one, you have little more than weapons and your wits to save your land from destruction!","8.0","6.7","n/a","Eden Entertainment Software","1996 ","http://www.gamefaqs.com/gamegear/586638-arena-maze-of-death"
"Arena","EU","Action,Shooter,Scrolling","An incredible 3D isometric adventure game! You are taking part in a one-man war to bring down a corrupt government. With 20 levels and over 100 rooms on each one, you have little more than weapons and your wits to save your land from destruction!","8.0","6.7","n/a","Eden Entertainment Software","1996 ","http://www.gamefaqs.com/gamegear/586638-arena-maze-of-death"
"Crystal Warriors","UN","Strategy,Turn-Based,Fantasy","Crystal Warriors is a Strategy game, developed and published by Sega,which was released in Japan in 1991.","9.4","7.5","","Sega","1991 ","http://www.gamefaqs.com/gamegear/586671-crystal-warriors"
"Ariel: Crystal Densetsu","JP","Strategy,Turn-Based,Fantasy","Crystal Warriors is a Strategy game, developed and published by Sega,which was released in Japan in 1991.","9.4","7.5","","Sega","1991 ","http://www.gamefaqs.com/gamegear/586671-crystal-warriors"
"Asterix and the Great Rescue","UN","Action,Platformer,2D","Wham!!! Biff1!! Pow!!! Asterix is back in another highly exciting adventure. Yet again Asterix and his good friend Obelix are thrown into an amazing adventure, when they find out that Getafix and Dogmatix have been kidnapped by the Romans. Asterix and Obelix must defeat the Romans and bring their friends back home!","4.0","6.6","n/a","Core Design Ltd.","1995 ","http://www.gamefaqs.com/gamegear/586639-asterix-and-the-great-rescue"
"Asterix and the Secret Mission","UN","Action,Platformer,2D","Getafix the Druid is out of magic potion! If Caesar finds out, it's invasion for sure. Asterix and Obelix set out to find the necessary herbs. A mission through all sorts of Roman-infested terrain - seas and rivers, forests and deserts, temples and ruins.","4.0","6.3","n/a","Sega","1993 ","http://www.gamefaqs.com/gamegear/937509-asterix-and-the-secret-mission"
"Ax Battler: A Legend of Golden Axe","UN","Action,General","Use your wits and your razor sharp sword to recapture the Golden Axe from the diabolical Death Adder. Defeat skeletons and giant bats in dark, deep chasms and caves. And summon Earth, Thunder and Fire Magic to fight gargoyles that come to life before your eyes!","6.0","6.8","n/a","Aspect","1991 ","http://www.gamefaqs.com/gamegear/586640-ax-battler-a-legend-of-golden-axe"
"Ax Battler: Golden Axe Densetsu","JP","Action,General","Use your wits and your razor sharp sword to recapture the Golden Axe from the diabolical Death Adder. Defeat skeletons and giant bats in dark, deep chasms and caves. And summon Earth, Thunder and Fire Magic to fight gargoyles that come to life before your eyes!","6.0","6.8","n/a","Aspect","1991 ","http://www.gamefaqs.com/gamegear/586640-ax-battler-a-legend-of-golden-axe"
"Ax Battler: A Legend of Golden Axe","UN","Action,General","Use your wits and your razor sharp sword to recapture the Golden Axe from the diabolical Death Adder. Defeat skeletons and giant bats in dark, deep chasms and caves. And summon Earth, Thunder and Fire Magic to fight gargoyles that come to life before your eyes!","6.0","6.8","n/a","Aspect","1991 ","http://www.gamefaqs.com/gamegear/586640-ax-battler-a-legend-of-golden-axe"
"Ax Battler: Golden Axe Densetsu","JP","Action,General","Use your wits and your razor sharp sword to recapture the Golden Axe from the diabolical Death Adder. Defeat skeletons and giant bats in dark, deep chasms and caves. And summon Earth, Thunder and Fire Magic to fight gargoyles that come to life before your eyes!","6.0","6.8","n/a","Aspect","1991 ","http://www.gamefaqs.com/gamegear/586640-ax-battler-a-legend-of-golden-axe"
"Ayrton Senna's Super Monaco GP II","UN","Driving,Racing,Formula One","Strap yourself into the cockpit and get ready for video racing action like you've never experienced! Push yourself and your car to the limit, and whip through hairpin turns and chicanes at breakneck speeds! Blaze through the field at the straights, and take the checkered flag! Take a few practice laps on any of the 16 most demanding race courses in the world. Try the Senna GP, or take on the world's top drivers on the championship circuit! Ayrton Senna's Super Monaco GP II brings you the intense action of real Formula 1 racing, from the starting light to the finish line!","6.5","6.3","n/a","Sega","1992 ","http://www.gamefaqs.com/gamegear/586832-ayrton-sennas-super-monaco-gp-ii"
"Baby Boom","UN","Action,General","Baby Boom is an Action game,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/gamegear/586641-baby-boom"
"Baku Baku","UN","Miscellaneous,Puzzle,General","You're the zookeeper in a crazy kingdom. But you'd better watch out - once you dive into the Baku Baku den, there's no turning back... To win, match each animal with its favorite food. Challenge computer characters or go head-to-head in 2-player mode. Beautiful 3D graphics and stunning colors bring puzzling to the next level. Variable game speed lets you go slow-mo or full throttle. Better be clever - surprises await true Baku masters...","8.0","7.3","n/a","Minato Giken","1996 ","http://www.gamefaqs.com/gamegear/586642-baku-baku"
"Baku Baku Animal: Sekai Shiiku Gakari Senshuken","JP","Miscellaneous,Puzzle,General","You're the zookeeper in a crazy kingdom. But you'd better watch out - once you dive into the Baku Baku den, there's no turning back... To win, match each animal with its favorite food. Challenge computer characters or go head-to-head in 2-player mode. Beautiful 3D graphics and stunning colors bring puzzling to the next level. Variable game speed lets you go slow-mo or full throttle. Better be clever - surprises await true Baku masters...","8.0","7.3","n/a","Minato Giken","1996 ","http://www.gamefaqs.com/gamegear/586642-baku-baku"
"Baku Baku","UN","Miscellaneous,Puzzle,General","You're the zookeeper in a crazy kingdom. But you'd better watch out - once you dive into the Baku Baku den, there's no turning back... To win, match each animal with its favorite food. Challenge computer characters or go head-to-head in 2-player mode. Beautiful 3D graphics and stunning colors bring puzzling to the next level. Variable game speed lets you go slow-mo or full throttle. Better be clever - surprises await true Baku masters...","8.0","7.3","n/a","Minato Giken","1996 ","http://www.gamefaqs.com/gamegear/586642-baku-baku"
"Baku Baku Animal: Sekai Shiiku Gakari Senshuken","JP","Miscellaneous,Puzzle,General","You're the zookeeper in a crazy kingdom. But you'd better watch out - once you dive into the Baku Baku den, there's no turning back... To win, match each animal with its favorite food. Challenge computer characters or go head-to-head in 2-player mode. Beautiful 3D graphics and stunning colors bring puzzling to the next level. Variable game speed lets you go slow-mo or full throttle. Better be clever - surprises await true Baku masters...","8.0","7.3","n/a","Minato Giken","1996 ","http://www.gamefaqs.com/gamegear/586642-baku-baku"
"Streets of Rage 2","UN","Action,Beat-'Em-Up","Original rumblers Axel and Blaze slam the asphalt with bigger, better, totally devastating attacks! Skull-crushing ex-wrestler Max Thunder joins up with earth-shattering body slams and spinning fist attacks. New thrasher Skate slices punks with high speed in-line skate attacks and spinning jump kicks. Go maniac with jaw-shattering, bone-busting punches, head-cracking jump kicks and secret weapons. Gangs of dirt bikers dive into you from every side. Smash 'em with a pipe as they speed by.","7.8","6.6","n/a","Biox","1993 ","http://www.gamefaqs.com/gamegear/586826-streets-of-rage-2"
"Bare Knuckle II: Shitou heno Chingonka","JP","Action,Beat-'Em-Up","Original rumblers Axel and Blaze slam the asphalt with bigger, better, totally devastating attacks! Skull-crushing ex-wrestler Max Thunder joins up with earth-shattering body slams and spinning fist attacks. New thrasher Skate slices punks with high speed in-line skate attacks and spinning jump kicks. Go maniac with jaw-shattering, bone-busting punches, head-cracking jump kicks and secret weapons. Gangs of dirt bikers dive into you from every side. Smash 'em with a pipe as they speed by.","7.8","6.6","n/a","Biox","1993 ","http://www.gamefaqs.com/gamegear/586826-streets-of-rage-2"
"Streets of Rage II","EU","Action,Beat-'Em-Up","Original rumblers Axel and Blaze slam the asphalt with bigger, better, totally devastating attacks! Skull-crushing ex-wrestler Max Thunder joins up with earth-shattering body slams and spinning fist attacks. New thrasher Skate slices punks with high speed in-line skate attacks and spinning jump kicks. Go maniac with jaw-shattering, bone-busting punches, head-cracking jump kicks and secret weapons. Gangs of dirt bikers dive into you from every side. Smash 'em with a pipe as they speed by.","7.8","6.6","n/a","Biox","1993 ","http://www.gamefaqs.com/gamegear/586826-streets-of-rage-2"
"Streets of Rage","UN","Action,Beat-'Em-Up","Axel, Adam and Blaze - ex-cops, the solution to punk pollution. The city's a war zone, and they're going out two at a time to give the gangs a kick in the guts. This is the ultimate in street combat. These city fighters are martial arts maniacs with a battery of individually controllable attacks - including jabs, head butts, and overhead kicks. They're up against a mob of Kung-Fu creeps and axe-hurling fiends. On the streets it's only two of them against hordes of attacking scum. Slam into pipe-wielding weirdos and bash 'em with their own metal. Throw an uppercut or an elbow smash - these goons keep comin'!","5.0","6.3","n/a","Biox","1992 ","http://www.gamefaqs.com/gamegear/586825-streets-of-rage"
"Bare Knuckle: Ikari no Tekken","JP","Action,Beat-'Em-Up","Axel, Adam and Blaze - ex-cops, the solution to punk pollution. The city's a war zone, and they're going out two at a time to give the gangs a kick in the guts. This is the ultimate in street combat. These city fighters are martial arts maniacs with a battery of individually controllable attacks - including jabs, head butts, and overhead kicks. They're up against a mob of Kung-Fu creeps and axe-hurling fiends. On the streets it's only two of them against hordes of attacking scum. Slam into pipe-wielding weirdos and bash 'em with their own metal. Throw an uppercut or an elbow smash - these goons keep comin'!","5.0","6.3","n/a","Biox","1992 ","http://www.gamefaqs.com/gamegear/586825-streets-of-rage"
"Batman Forever","UN","Action,Beat-'Em-Up","The Real Game Begins! BATMAN FOREVER! Brace yourself for endless action with BATMAN FOREVER! BATMAN and ROBIN blast into GOTHAM CITY in a duo-player fighting game! Armed with tons of incredible attacks, fierce combat moves, and an arsenal of gadgets, the DYNAMIC DUO are ready to battle the diabolical minds of TWO-FACE and THE RIDDLER! Without question... it's BATMAN FOREVER!","3.0","3.9","n/a","Probe Entertainment Limited","1995 ","http://www.gamefaqs.com/gamegear/586644-batman-forever"
"Batman Returns","UN","Action,Platformer,2D","Leap with Batman into wild acrobatic battle! The Penguin has Gotham City gripped in his twisted flippers. Track the Dark Knight's most feared enemies through intense search-and-destroy danger! Attack the deranged Red Triangle Circus Gang with the Caped Crusader's own weapons. Swing on grappling hooks across collapsing rooftops. Pitch deadly Batarangs. Rage down goon-infested streets in the Batmobile. Waylay mobs of street thugs by hurling smoke bombs, wrist-shields and swarms of bats from Batman's Utility Belt. Dodge Catwoman's slashing claws and swinging kick. Duel with the homicidal Juggler. Fight murderous Gargoyles and machinegun-toting clowns. Then slog through poisoned sewers to a heart-stopping face-off in The Penguin's lair!","5.0","6.3","n/a","Aspect","1992 ","http://www.gamefaqs.com/gamegear/586645-batman-returns"
"Batter Up","UN","Sports,Traditional,Baseball,Sim","Batter Up is a Sports game, developed and published by Namco,which was released in Japan in 1991.","n/a","6.5","n/a","Namco","1991 ","http://www.gamefaqs.com/gamegear/586646-batter-up"
"Gear Stadium","JP","Sports,Traditional,Baseball,Sim","Batter Up is a Sports game, developed and published by Namco,which was released in Japan in 1991.","n/a","6.5","n/a","Namco","1991 ","http://www.gamefaqs.com/gamegear/586646-batter-up"
"Battleship","UN","Strategy,Wargame,Turn-Based","Do you have what it takes to command your own fleet of six ships? Can you survive thrilling, ruthless combat on the high seas? Stalk your enemy through unfriendly waters. Secretly plot your plan of attack. Then fire. It's a hit! But remain on red alert! For your opponent wants victory as much as you do! Capsize a carrier. Demolish a destroyer. Sink up to six ships in your opponent's fleet before your own vessels are found and sunk. Blast the torpedoes and full speed ahead! Strategically hide your own ships while you formulate a cunning plan of attack on your opponent. Enjoy classic game strategy in this timeless Naval warfare favorite. Ten new special weapons to wage war with - including depth charges, sonar and cruise missiles. Play again and again - every game is different from the last!","n/a","6.5","n/a","NGM Productions","1993 ","http://www.gamefaqs.com/gamegear/586647-battleship"
"Battletoads","UN","Action,Beat-'Em-Up","Okay 'toads! Let's get EVEN! When the evil Dark Queen kidnaps both your best buddy and the best looking girl this side of the Mazallion Star Cluster -what are you gonna do about it? Are you gonna cry? Hide? Call the Starcops? No way! Because you're a BATTLETOAD and BATTLETOADS don't cry, hide, or call for help. BATTLETOADS get real MAD-and then they get EVEN!So, strap on your Blaster, power-up the Toadster and get on downt o the Dark Queen's planet - but, watch out 'toad - this lady's bad, and she's got a whole mess of really nasty surprises lined up for you - like the Psyko Pigs, the Mutant Ratpack, Robo-Manus and the Saturn Toadtrap, to name but a few. You're gonna need all your fighting skills to defeat her - the Battletoad Butt, the Big Bad Boot and the Nuclear Knuckles. Hey, and don't forget to take along the Jet Turbo, the Space Board and the Speed Bike. Because you're gonna need 'em all, 'toad, if you're gonna rescue your friends and get the frog outta there with your green skin intact!","7.0","6.0","n/a","Arc System Works","1993 ","http://www.gamefaqs.com/gamegear/586648-battletoads"
"Beavis and Butt-head","UN","Adventure,General","We were gonna go to this GWAR concert. Then Anderson's stupid dog, like, chewed up the tickets. Now you gotta help us find the pieces or somebody's gonna pay for it. Probably Beavis. Van Driessen tried to teach us, like, history. But we outsmarted him. Couch fishing rules. Unless there's something good on TV or something. Would you like flies to go with that mouseburger? Heh heh heh heh. At the Turbo Mall, you can meet wild creatures and stuff. Like us.","4.0","4.7","n/a","NuFX","1994 ","http://www.gamefaqs.com/gamegear/586649-beavis-and-butt-head"
"The Berenstain Bears: Camping Adventure","UN","Action,General","The Berenstain Bears: Camping Adventure is an Action game, developed by Realtime Associates and published by Sega,which was released in 1994.","n/a","5.0","n/a","Realtime Associates","1994 ","http://www.gamefaqs.com/gamegear/586650-the-berenstain-bears-camping-adventure"
"The Berlin Wall","UN","Action,General","The Berlin Wall is an Action game, developed by Inter State and published by Kaneko,which was released in Japan in 1991.","10.0","n/a","n/a","Inter State","Nov 29, 1991 ","http://www.gamefaqs.com/gamegear/570316-the-berlin-wall"
"Berlin no Kabe","JP","Action,General","The Berlin Wall is an Action game, developed by Inter State and published by Kaneko,which was released in Japan in 1991.","10.0","n/a","n/a","Inter State","Nov 29, 1991 ","http://www.gamefaqs.com/gamegear/570316-the-berlin-wall"
"The Berlin Wall","UN","Action,General","The Berlin Wall is an Action game, developed by Inter State and published by Kaneko,which was released in Japan in 1991.","10.0","n/a","n/a","Inter State","Nov 29, 1991 ","http://www.gamefaqs.com/gamegear/570316-the-berlin-wall"
"Berlin no Kabe","JP","Action,General","The Berlin Wall is an Action game, developed by Inter State and published by Kaneko,which was released in Japan in 1991.","10.0","n/a","n/a","Inter State","Nov 29, 1991 ","http://www.gamefaqs.com/gamegear/570316-the-berlin-wall"
"Bishoujo Senshi Sailor Moon S","UN","Action,Fighting,2D","Bishoujo Senshi Sailor Moon S is an Action game, developed by Shimada Kikaku and published by Bandai,which was released in Japan in 1995.","4.0","6.7","n/a","Shimada Kikaku","Jan 27, 1995 ","http://www.gamefaqs.com/gamegear/570361-bishoujo-senshi-sailor-moon-s"
"Bram Stoker's Dracula","UN","Action,General","Bram Stoker's Dracula is an Action game, developed by Probe Entertainment Limited and published by Sony Imagesoft,which was released in 1993.","n/a","5.0","n/a","Probe Entertainment Limited","1993 ","http://www.gamefaqs.com/gamegear/586680-bram-stokers-dracula"
"Bubble Bobble","UN","Action,Platformer,2D","THESE ARE TWO HUNGRY DINO-MIGHTS AND THEY'VE GOT BUBBLE FIGHT'N FUN DOWN TIGHT. You and your two brontosaurus buddies, Bub and Bob, are up to your brows in bubble troubles. You've got to battle battalions of bullies by blowing and bursting billions of bubbles. It's a fast-paced bubble banquet through dozens of screens of slap happy suds. Got an appetite for fun... then get blowin'.","n/a","8.3","n/a","Open Corp","1994 ","http://www.gamefaqs.com/gamegear/586652-bubble-bobble"
"Bugs Bunny in Double Trouble","UN","Action,Platformer,2D","BUGS BUNNY has dreamed his way into double trouble. A Mad Scientist is after Bugs' brain! To escape, bugs must use the Scientist's Televisor to travel through dreamland and outwit his LOONEY TUNES pals, including DAFFY DUCK, ELMER FUDD, and YOSEMITE SAM. But Bugs' nightmare doesn't end there. Before he can rest, Bugs must rocket to Mars to battle MARVIN THE MARTIAN and his trusty dog K-9. Move fast or... 'That's all Folks!'","2.0","5.9","n/a","Probe Entertainment Limited","1996 ","http://www.gamefaqs.com/gamegear/586654-bugs-bunny-in-double-trouble"
"Bust-A-Move","UN","Miscellaneous,Puzzle,Matching","Which will burst first: your concentration or the level you're working on? It takes more than just swinging the bubble-turret and taking aim on the falling ceiling; tactical planning and mental dexterity are the only way to string together three or more bubbles and 100 wins to make it through all the bubble and ego-bursting rounds of Bust-A-Move!","10.0","8.5","n/a","Santos","1995 ","http://www.gamefaqs.com/gamegear/586655-bust-a-move"
"Puzzle Bobble","JP","Miscellaneous,Puzzle,Matching","Which will burst first: your concentration or the level you're working on? It takes more than just swinging the bubble-turret and taking aim on the falling ceiling; tactical planning and mental dexterity are the only way to string together three or more bubbles and 100 wins to make it through all the bubble and ego-bursting rounds of Bust-A-Move!","10.0","8.5","n/a","Santos","1995 ","http://www.gamefaqs.com/gamegear/586655-bust-a-move"
"Buster Ball","UN","Action,General","Buster Ball is an Action game, published by Riverhillsoft,which was released in Japan in 1992.","n/a","6.0","n/a","Riverhillsoft","Mar 20, 1992 ","http://www.gamefaqs.com/gamegear/570320-buster-ball"
"Buster Fight","UN","Action,Fighting,2D","Buster Fight is an Action game, developed by Sims and published by Sega,which was released in Japan in 1994.","n/a","5.0","n/a","Sims","Feb 11, 1994 ","http://www.gamefaqs.com/gamegear/570339-buster-fight"
"Caesars Palace","UN","Miscellaneous,Parlor,Gambling","CAESARS PALACE stretches your entertainment dollar to the hilt with more casino gaming action than ever before available for GameGear! With lots of games to choose from, you'll experience the pulse-quickening excitement of casino gaming in the world famous CAESARS PALACE. Special invitation-only VIP tables: Make the big bucks and you may be invited to play with the big boys. One-stop shopping at the ATM machines: Withdraw money, keep track of your winnings and play a scratcher at any of the ATMs scattered throughout the casino.","n/a","6.2","n/a","Teeny Weeny Games","1993 ","http://www.gamefaqs.com/gamegear/586656-caesars-palace"
"Captain America and the Avengers","UN","Action,Beat-'Em-Up","Red Skull is back with a sinister mind-control device to command the most evil supervillains on earth against the forces of good. The supervillains want to control the universe! Captain America and the Avengers are the world's last hope in this battle against evil Join Cap, Iron Man, Hawkeye and Vision, as they combine their special powers with your skills in a last ditch effort to defeat Red Skill and his evil henchmen. Succeed, and you're a hero. Fail, and we'll revoke your Avengers security clearance!","n/a","5.3","n/a","Realtime Associates","1993 ","http://www.gamefaqs.com/gamegear/586657-captain-america-and-the-avengers"
"Car Licence","UN","Miscellaneous,General","Car Licence is a Miscellaneous game, developed by System Vision and published by Mitsubishi Chemical,which was released in Japan in 1995.","n/a","n/a","n/a","System Vision","1995 ","http://www.gamefaqs.com/gamegear/721772-car-licence"
"Casino Funpak","UN","Miscellaneous,Parlor,Gambling","Casino Funpak is a Miscellaneous game, developed by Beam Software and published by Interplay,which was released in 1995.","n/a","n/a","n/a","Beam Software","1995 ","http://www.gamefaqs.com/gamegear/586658-casino-funpak"
"Castle of Illusion starring Mickey Mouse","UN","Action,General","Oh no! Minnie has been captured by the evil witch Mizrabel. You must rescue Minnie or the jealous witch will steal her beauty.","n/a","7.3","n/a","Sega","1991 ","http://www.gamefaqs.com/gamegear/586737-castle-of-illusion-starring-mickey-mouse"
"Mickey Mouse no Castle Illusion","JP","Action,General","Oh no! Minnie has been captured by the evil witch Mizrabel. You must rescue Minnie or the jealous witch will steal her beauty.","n/a","7.3","n/a","Sega","1991 ","http://www.gamefaqs.com/gamegear/586737-castle-of-illusion-starring-mickey-mouse"
"Castle of Illusion","SA","Action,General","Oh no! Minnie has been captured by the evil witch Mizrabel. You must rescue Minnie or the jealous witch will steal her beauty.","n/a","7.3","n/a","Sega","1991 ","http://www.gamefaqs.com/gamegear/586737-castle-of-illusion-starring-mickey-mouse"
"Castle of Illusion starring Mickey Mouse","UN","Action,General","Oh no! Minnie has been captured by the evil witch Mizrabel. You must rescue Minnie or the jealous witch will steal her beauty.","n/a","7.3","n/a","Sega","1991 ","http://www.gamefaqs.com/gamegear/586737-castle-of-illusion-starring-mickey-mouse"
"Mickey Mouse no Castle Illusion","JP","Action,General","Oh no! Minnie has been captured by the evil witch Mizrabel. You must rescue Minnie or the jealous witch will steal her beauty.","n/a","7.3","n/a","Sega","1991 ","http://www.gamefaqs.com/gamegear/586737-castle-of-illusion-starring-mickey-mouse"
"Castle of Illusion","SA","Action,General","Oh no! Minnie has been captured by the evil witch Mizrabel. You must rescue Minnie or the jealous witch will steal her beauty.","n/a","7.3","n/a","Sega","1991 ","http://www.gamefaqs.com/gamegear/586737-castle-of-illusion-starring-mickey-mouse"
"Chakan","UN","Action,Platformer,2D","'Darkness falls upon the land as I await the return of the visions that have haunted my nights. Many years have passed since my arrogance doomed me to this life I now live, for I am condemned to walk the countryside until I can overcome the visions that keep me from my rest... I can rely on only my swords and my knowledge of alchemy to release me from these bonds of time.'","8.5","6.7","n/a","Sega","1992 ","http://www.gamefaqs.com/gamegear/586659-chakan"
"Championship Hockey","UN","Sports,Traditional,Ice Hockey,Arcade","Championship Hockey is a Sports game, developed by Imagitec Design, Inc. and published by U.S. Gold,which was released in Europe in 1994.","n/a","n/a","n/a","Imagitec Design, Inc.","1994 ","http://www.gamefaqs.com/gamegear/620605-championship-hockey"
"Chase H.Q.","UN","Driving,Racing,Arcade","The fastest, most thrilling, 3D driving game yet! Take the wheel of your turbo-charged Porsche as you and your partner go in pursuit of dangerous criminals all driving an evil array of souped-up roadsters. TURBO BOOST! Need to catch up in a hurry? Well, just one press of your Turbo Button will leave your eyes in the back of your head! Barrelling through the city streets, along the roughest of dirt tracks and through busy tunnels - if you can hold the line! The low-life can run, but they can't hide...","n/a","6.5","n/a","Taito Corporation","1991 ","http://www.gamefaqs.com/gamegear/586660-chase-hq"
"Taito Chase H.Q.","JP","Driving,Racing,Arcade","The fastest, most thrilling, 3D driving game yet! Take the wheel of your turbo-charged Porsche as you and your partner go in pursuit of dangerous criminals all driving an evil array of souped-up roadsters. TURBO BOOST! Need to catch up in a hurry? Well, just one press of your Turbo Button will leave your eyes in the back of your head! Barrelling through the city streets, along the roughest of dirt tracks and through busy tunnels - if you can hold the line! The low-life can run, but they can't hide...","n/a","6.5","n/a","Taito Corporation","1991 ","http://www.gamefaqs.com/gamegear/586660-chase-hq"
"Cheese Cat-Astrophe Starring Speedy Gonzales","UN","Action,Platformer,2D","Sylvester's alter ego, the dastardly Dr. Cheesefinger, has 'kidnapped' the cheese supply and Speedy Gonzales' girlfriend, Carmel. Can this 'speedy-mouse' outwit the callous cat and rescue the village cheese supply?","n/a","6.3","n/a","Cryo Interactive","1995 ","http://www.gamefaqs.com/gamegear/586813-cheese-cat-astrophe-starring-speedy-gonzales"
"The Chessmaster","UN","Miscellaneous,Puzzle,General","Introducing... The Chessmaster, the most powerful chess program in the world today - and the friendliest! With lots of different features, The Chessmaster is the perfect chess companion, adversary and instructor for any chess player, beginner or expert. Watch The Chessmaster think, force The Chessmaster to move, change sides at any time... you can play, practice or learn chess on the go! Many challenging levels from Newcomer to Grandmaster. Teaching mode shows all possible legal moves. Set up pieces in any position to play and solve chess problems.","n/a","7.0","n/a","NovaLogic","1992 ","http://www.gamefaqs.com/gamegear/586661-the-chessmaster"
