"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Pole Position","Driving,Racing,Arcade","Qualify for the Grand Prix and win the Pole Position, the number one starting spot. Then go flat out to beat the track record and finish a winner. Pass cars like they're standing still, but watch those curves! One mistake and you could go up in flames.","n/a","n/a","n/a","Syndein Systems","1983 ","http://www.gamefaqs.com/vic20/931268-pole-position"
"Protector","Action,Shooter,Scrolling","Protector is an Action game, developed by Human Engineered Software and published by HesWare,which was released in 1982.","n/a","n/a","n/a","Human Engineered Software","1982 ","http://www.gamefaqs.com/vic20/997262-protector"
"Q*Bert","Action,General","Hop Q*bert up and down the steps of a &quot;three-dimensional&quot; pyramid, changing each step's color as he lands. Complete the entire pyramid, and Q*bert moves to a more challenging pyramid. But look out! The crafty arcade creatures are here, too, and they're after Q*bert. Hop out of danger fast - or soar to safety on a flying disc. But watch where you move Q*bert. One hop off the pyramid and he'll be lost in space!","5.0","6.0","n/a","Roklan","1983 ","http://www.gamefaqs.com/vic20/961735-qbert"
"Radar Rat Race","Driving,Racing,Arcade","Radar Rat Race is a Driving game, developed and published by Commodore,which was released in 1981.","5.0","n/a","n/a","Commodore","1981 ","http://www.gamefaqs.com/vic20/997177-radar-rat-race"
"Raid on Fort Knox","Action,Platformer,2D","Make your way through the treacherous corridors of Fort Knox... patrolled by deadly panthers! How much gold can you sneak back to your hideout before time runs out? Fast action, increasing levels of difficulty, and colorful, suspenseful, exciting gameplay!","n/a","n/a","n/a","Commodore","1982 ","http://www.gamefaqs.com/vic20/935099-raid-on-fort-knox"
"Rescue at Rigel","Action Adventure,Sci-Fi","Rescue at Rigel is an Action Adventure game, developed by Automated Simulations and published by Epyx,which was released in 1980.","n/a","n/a","n/a","Automated Simulations","1980 ","http://www.gamefaqs.com/vic20/996508-rescue-at-rigel"
"River Rescue","Action,Shooter,Scrolling","River Rescue is an Action game, developed and published by Thorn EMI,which was released in 1982.","5.0","n/a","n/a","Thorn EMI","1982 ","http://www.gamefaqs.com/vic20/666251-river-rescue"
"Robotron: 2084","Action,Shooter,Static","In 2084, man creates a species of super-advanced cyborgs known as Robotrons. Recognizing the imperfect nature of their creators, the Robotrons conclude that the inefficient human race must be exterminated. Only you and a single family of clones remain. If mankind is to survive, you must destroy the Grunts, Brains, Enforcers, and Tanks - but avoid the indestructible Hulks at all cost. Can you withstand wave after wave of android invasion... before it's too late?","n/a","n/a","n/a","Williams","1983 ","http://www.gamefaqs.com/vic20/935100-robotron-2084"
"Sargon II Chess","Miscellaneous,Board Games","Introducing one of the most sophisticated computer chess programs ever written! Turns your VIC-20 into a challenging chess partner with seven play levels, board set-up and color options. Includes a &quot;Teach Yourself Chess&quot; instruction manual.","n/a","n/a","n/a","Commodore","1982 ","http://www.gamefaqs.com/vic20/927377-sargon-ii-chess"
"Scorpion","Miscellaneous,Puzzle,General","Scorpion is a Miscellaneous game, developed by Commodore and published by Tronix,which was released in 1983.","n/a","n/a","n/a","Commodore","1983 ","http://www.gamefaqs.com/vic20/927481-scorpion"
"Sea Wolf","Action,Shooter,Scrolling","Sea Wolf is an Action game, developed by Midway and published by Commodore,which was released in 1981.","5.0","8.5","n/a","Midway","1981 ","http://www.gamefaqs.com/vic20/647863-sea-wolf"
"Serpentine","Action,General","Serpentine is an Action game, developed by Antirom Software and published by Creative Software,which was released in 1982.","n/a","n/a","n/a","Antirom Software","1982 ","http://www.gamefaqs.com/vic20/945379-serpentine"
"Skyblazer","Action,General","Skyblazer is an Action game, developed and published by Broderbund,which was released in 1983.","n/a","n/a","n/a","Broderbund","1983 ","http://www.gamefaqs.com/vic20/935101-skyblazer"
"Spiders of Mars","Action,Shooter,Scrolling","Spiders of Mars is an Action game, developed by Tensor Technology, Inc. and published by UMI,which was released in 1982.","n/a","n/a","n/a","Tensor Technology, Inc.","1982 ","http://www.gamefaqs.com/vic20/996969-spiders-of-mars"
"Story Machine","Miscellaneous,General","Story Machine is a Miscellaneous game, developed by Human Engineered Software and published by HesWare,which was released in 1983.","n/a","n/a","n/a","Human Engineered Software","1983 ","http://www.gamefaqs.com/vic20/971510-story-machine"
"The Sword of Fargoal","Role-Playing,General","The Sword of Fargoal is a Role-Playing game, developed by Automated Simulations and published by Epyx,which was released in 1982.","n/a","n/a","n/a","Automated Simulations","1982 ","http://www.gamefaqs.com/vic20/927381-the-sword-of-fargoal"
"Threshold","Action,Shooter,Scrolling","You're in command of an exploring space attack ship. Be prepared to fire on invading space enemies - you can progress through the galaxy and encounter up to 10 different enemy forces! Be alert for the narrow tunnels that you must fly your ship through. Blast off for a super space adventure from Tigervision!","n/a","n/a","n/a","Syndein Systems","1981 ","http://www.gamefaqs.com/vic20/996885-threshold"
"Turmoil","Action,General","Turmoil is an Action game, developed and published by Sirius Software,which was released in 1982.","n/a","n/a","n/a","Sirius Software","1982 ","http://www.gamefaqs.com/vic20/934569-turmoil"
"Ultima: Escape from Mt. Drash","Role-Playing,First-Person","Ultima: Escape from Mt. Drash is a Role-Playing game, developed and published by Sierra Online,which was released in 1981.","n/a","n/a","n/a","Sierra Online","1981 ","http://www.gamefaqs.com/vic20/918747-ultima-escape-from-mt-drash"
"VIC-20","Hardware,Console","VIC-20 is a Hardware game, developed and published by Commodore,which was released in Japan in 1980.","n/a","8.0","n/a","Commodore","1981 ","http://www.gamefaqs.com/vic20/918746-vic-20"
"VIC-20","Hardware,Console","VIC-20 is a Hardware game, developed and published by Commodore,which was released in Japan in 1980.","n/a","8.0","n/a","Commodore","1981 ","http://www.gamefaqs.com/vic20/918746-vic-20"
"VIC-20","Hardware,Console","VIC-20 is a Hardware game, developed and published by Commodore,which was released in Japan in 1980.","n/a","8.0","n/a","Commodore","1981 ","http://www.gamefaqs.com/vic20/918746-vic-20"
"Voodoo Castle","Adventure,Text","Count Cristo has had a fiendish curse put on him by his enemies. There he lies, and you're his only hope. Can you rescue him, or is he forever doomed? Beware the Voodoo Man!","n/a","n/a","n/a","Adventure Soft","1981 ","http://www.gamefaqs.com/vic20/927383-voodoo-castle"
