"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Viva Football","Sports,Traditional,Soccer,Sim","Viva Football is a Sports game, developed by Crimson and published by Virgin Interactive,which was released in Europe in 1998.","n/a","6.0","n/a","Crimson","September 1999 ","http://www.gamefaqs.com/ps/573913-viva-football"
"Air Combat","Simulation,Flight,Modern Jet","Air Combat is a Simulation game, developed and published by Namco,which was released in 1995.","6.0","7.1","","","","http://www.gamefaqs.com/ps/572387-air-combat"
"Ace Combat 2","Simulation,Flight,Modern Jet","We've devised a weapon that's deadlier than a smart bomb. It's called a smart pilot. Now, Ace Combat 2 pits you against a whole squadron of them - 3-D polygonal jet jocks that maneuver like the real deal, turning every scorching sortie and dogfight into a kill-or-be-killed situation. With nearly double the missions of its predecessor, you'll double your chances of taking out the enemy. (Or taking a heat-seeker up the exhaust.)","7.7","8.0","83","Namco","Jul 31, 1997 ","http://www.gamefaqs.com/ps/196535-ace-combat-2"
"Ace Combat 3: Electrosphere","Simulation,Flight,Modern Jet","Ace Combat 3: Electrosphere is a Simulation game, developed and published by Namco,which was released in Japan in 1999.","8.1","8.0","","","","http://www.gamefaqs.com/ps/196536-ace-combat-3-electrosphere"
"Ace Combat 3: Electrosphere","Simulation,Flight,Modern Jet","Ace Combat 3: Electrosphere is a Simulation game, developed and published by Namco,which was released in Japan in 1999.","8.1","8.0","","","","http://www.gamefaqs.com/ps/196536-ace-combat-3-electrosphere"
"Aces of the Air","Simulation,Flight,WWII","Realistic 3D flight simulation enhances the dogfights in this thrilling return to WWII - era combat aviation. Take to the skies in planes that handle just like vintage craft - in missions where quick reflexes and split-second timing are the only things between success and doom!","n/a","5.2","","","","http://www.gamefaqs.com/ps/563026-aces-of-the-air"
"Acid","Action,General","Acid is an Action game, published by Taki,which was released in Japan in 1999.","n/a","7.0","n/a","Taki","Jul8, 1999 ","http://www.gamefaqs.com/ps/575487-acid"
"Aconcagua","Adventure,Third-Person,Modern","Aconcagua is an Adventure game, developed and published by SCEI,which was released in Japan in 2000.","n/a","8.0","n/a","SCEI","Jun1, 2000 ","http://www.gamefaqs.com/ps/354058-aconcagua"
"Action Bass","Sports,Nature,Fishing","Do you have what it takes to get the biggest bass in the pond on your hook? Do you know the right lures to use in ever changing water conditions? Can you battle the bass and lure im in? Or will he break the line and be the one that got away???? If you think your up to the callenge,THEN GET READY FOR ACTION BASS!","7.0","5.1","51","Vingt-et-un Systems","Jul 14, 2000 ","http://www.gamefaqs.com/ps/354059-action-bass"
"Action Man: Destruction X","Action,General","The master criminal Dr. X is up to his old tricks again! This time he has hatched a geo-strategic plan to steal valuable scientific secrets and take over the world! Only Action Man can stop him!Seek out Dr. X on a trail through three different cities around the world. Using a variety of vehicles in a combination of race, chase and rescue missions you must catch Dr. X before he triggers his weapons of mass destruction!","n/a","6.5","n/a","Blitz Games","November 2000 ","http://www.gamefaqs.com/ps/941788-action-man-destruction-x"
"Action Man: Operation Extreme","Action,General","From scorching desert sands to the bitter cold of the North Pole it's up to you and Action Man to stop Doctor X from taking over the world. Chase down the evil doctor and his accomplices through exciting Vehicle Levels where you control Action Man's cars, motorcycles, airplanes and boats.","5.0","6.6","","","","http://www.gamefaqs.com/ps/196539-action-man-operation-extreme"
"Action Man: Operation Extreme","Action,General","From scorching desert sands to the bitter cold of the North Pole it's up to you and Action Man to stop Doctor X from taking over the world. Chase down the evil doctor and his accomplices through exciting Vehicle Levels where you control Action Man's cars, motorcycles, airplanes and boats.","5.0","6.6","","","","http://www.gamefaqs.com/ps/196539-action-man-operation-extreme"
"Prism Land Story","Action,General","Prim the cat and his friend Princess Rhythm battle to save Queen Rilis from an evil that threatens 'Prism Land' in this exciting variation on the classic 'bat-and-ball' game. Using their magic powers this unlikely pair must destroy the crystals that trap each Prism and restore balance to their beautiful world.","8.0","6.0","n/a","D Cruise","2000 ","http://www.gamefaqs.com/ps/573385-prism-land-story"
"VR Golf '97","Sports,Traditional,Golf,Sim","It's just a game like the Green Jacket is just a sports coat. Say hello to the next generation of golf. We're talking real-time 3-D Virtual Field Vision&trade; that lets you play and view any lie on the course form any perspective instantly.It's interative technology that doesn't just look better, it plays better. Plus, the fast course set-up between shots means there's no waiting on this course. So gauge your distance, select your club, pick your direction and park a 300-yard drive down the middle of the fairway. Play amateur and professional tours or play up to three of your friends at the same time.","10.0","6.5","","","","http://www.gamefaqs.com/ps/199230-vr-golf-97"
"Fox Sports Golf '99","Sports,Traditional,Golf,Sim","Play your way through six challenging courses, including the world famous Oxfordshire, Kiawah Island and Carnoustie courses. Featuring brand new live interactive commentary from Peter Alliss and Alex Hay, Actua Golf 2 is as close to real championship golf action as you can get.","6.0","10.0","","","","http://www.gamefaqs.com/ps/197382-fox-sports-golf-99"
"Actua Golf 3","Sports,Traditional,Golf,Sim","Actua Golf 3 is a Sports game, developed and published by Gremlin Interactive,which was released in Europe in 1999.","n/a","7.0","","","","http://www.gamefaqs.com/ps/577324-actua-golf-3"
"Actua Ice Hockey","Sports,Traditional,Ice Hockey,Sim","Actua Ice Hockey is an Official Licensed Product of the 1998 Olympic Winter Games. Choose to play any of the top international sides in your quest for Olympic glory, with each team containing the world's top players. Featuring stunning live interactive commentary from leading ice hockey commentator, Paul Ferguson, it is as close to Olympic ice hockey action as you will get.","n/a","4.7","","","","http://www.gamefaqs.com/ps/573808-actua-ice-hockey"
"Actua Ice Hockey 2","Sports,Traditional,Ice Hockey,Sim","Actua Ice Hockey 2 is a Sports game, developed and published by Gremlin Interactive,which was released in Europe in 1999.","n/a","5.0","n/a","Gremlin Interactive","Apr1, 1999 ","http://www.gamefaqs.com/ps/577325-actua-ice-hockey-2"
"Ultimate 8 Ball","Miscellaneous,Parlor,Billiards","Ultimate 8 Ball is a Miscellaneous game, developed by Mirage Interactive and published by Gremlin Interactive,which was released in Europe in 1999.","n/a","8.5","","","","http://www.gamefaqs.com/ps/199149-ultimate-8-ball"
"VR Soccer '96","Sports,Traditional,Soccer,Sim","It's just a game like English soccer fans are just a little bit enthusiastic. Say hello to the next generation of soccer. We're talking real-time 3D Virtual FieldVision that puts you anywhere on the field. Play from virtually any perspective with smooth, fast camera action that gets you in the game. It's interactive technology that doesn't just look better, it plays better. Select your squad from 44 international teams and choose the position you want to play. Plus, head-to-head or alternating play modes for one or two players. VR Soccer. The difference is real.","5.5","6.6","","","","http://www.gamefaqs.com/ps/199233-vr-soccer-96"
"Actua Soccer 2","Sports,Traditional,Soccer,Sim","Actua Soccer 2 features Alan Shearer, the England soccer captain, who picks his All Star XI to pit your side against. Unique motion capture sequences are provided by Liverpool striker, Michael Owen Featuring live interactive commentary from Barry Davies and Trevor Brooking, Actua Soccer 2 is as close to real soccer action as you will get.","8.0","7.0","","","","http://www.gamefaqs.com/ps/573809-actua-soccer-2"
"Actua Soccer 3","Sports,Traditional,Soccer,Sim","Actua Soccer 3 is a Sports game, developed and published by Gremlin Interactive,which was released in Europe in 1998.","8.0","6.5","","","","http://www.gamefaqs.com/ps/576080-actua-soccer-3"
"Actua Soccer: Club Edition","Sports,Traditional,Soccer,Sim","You can now play as your favourite Premier League team in your quest to lift the championship trophy. Choose your line-up from the latest squads and play through the entire season. With new live commentary from football's finest, Barry Davies, Actua Soccer Club Edition is as close to real league action as you can get.","6.0","6.0","","","","http://www.gamefaqs.com/ps/573810-actua-soccer-club-edition"
"Actua Tennis","Sports,Traditional,Tennis","Actua Tennis is a Sports game, developed and published by Gremlin Interactive,which was released in Europe in 1998.","n/a","4.8","","","","http://www.gamefaqs.com/ps/562825-actua-tennis"
"Ad Lib Ouji ...to Fuyukai na Nakama-tachi!?","Miscellaneous,General","Ad Lib Ouji ...to Fuyukai na Nakama-tachi!? is a Miscellaneous game, published by Nippon Telenet,which was released in Japan in 2002.","n/a","n/a","n/a","Nippon Telenet","Dec 19, 2002 ","http://www.gamefaqs.com/ps/583177-ad-lib-ouji-to-fuyukai-na-nakama-tachi"
"Addie no Okurimono: To Moze from Addie","Miscellaneous,Puzzle,General","Addie no Okurimono: To Moze from Addie is a Miscellaneous game, developed and published by SCEI,which was released in Japan in 2000.","n/a","9.0","n/a","SCEI","Feb3, 2000 ","http://www.gamefaqs.com/ps/576865-addie-no-okurimono-to-moze-from-addie"
"Adiboo & Paziral's Secret","Action,Platformer,3D","Join Adiboo, the intrepid explorer and its favourite funny team, in an exciting adventure to solve the Pazirals mysterious secret! On the Planet Celesta, made of a lot of islands and countries, life is very peaceful until a mysterious metal island appears. Its leader is the mysterious Paziral, that nobody knows. Using his robots, he creates mayhem on the Tonies island, one of the most ancient islands on Celesta. Tiltili, a young Tonie villager asks Adiboo for help to stop Paziral. Will they find out whats hidden behind this mysterious and worrying shadow?","n/a","7.0","n/a","Coktel Vision","Oct 24, 2003 ","http://www.gamefaqs.com/ps/919091-adiboo-and-pazirals-secret"
"Adidas Power Soccer","Sports,Traditional,Soccer,Sim","Kick off with your favorite team and take on some of Europe's finest players! A choice of team strategies, a wealth of playing options and tons of net-busting special moves guarantee a first-rate soccer experience!","7.0","6.5","","","","http://www.gamefaqs.com/ps/196542-adidas-power-soccer"
"Adidas Power Soccer 2","Sports,Traditional,Soccer,Sim","Adidas Power Soccer 2 is a Sports game, developed by Shen and published by Psygnosis,which was released in Europe in 1998.","n/a","n/a","n/a","Shen","1998 ","http://www.gamefaqs.com/ps/573811-adidas-power-soccer-2"
"Adidas Power Soccer 98","Sports,Traditional,Soccer,Sim","Adidas Power Soccer 98 is a Sports game, developed by Shen and published by Psygnosis,which was released in 1998.","n/a","7.7","","","","http://www.gamefaqs.com/ps/196543-adidas-power-soccer-98"
"Adidas Power Soccer International '97","Sports,Traditional,Soccer,Sim","Adidas Power Soccer International '97 is a Sports game, developed and published by Psygnosis,which was released in Europe in 1997.","7.0","5.5","n/a","Psygnosis","April 1997 ","http://www.gamefaqs.com/ps/573812-adidas-power-soccer-international-97"
"Advan Racing","Driving,Racing,Arcade","Advan Racing is a Driving game, developed and published by ATLUS,which was released in Japan in 1998.","n/a","8.4","n/a","ATLUS","Nov 19, 1998 ","http://www.gamefaqs.com/ps/574740-advan-racing"
"Iron & Blood","Action,Fighting,3D","An axe-wielding medieval mother wants your heart on a stick... An armored killing machine wants his mace in your head... A feracious fiend wants his claws in your charred corpse... Either way, you're facing eternity on the edge of a rusty blade.","6.3","5.1","","","","http://www.gamefaqs.com/ps/197652-iron-and-blood"
"Advanced V.G.","Action,Fighting,2D","Advanced V.G. is an Action game, developed and published by TGL,which was released in Japan in 1996.","n/a","7.0","n/a","TGL","Apr 19, 1996 ","http://www.gamefaqs.com/ps/572611-advanced-vg"
"Advanced V.G. 2","Action,Fighting,2D","Advanced V.G. 2 is an Action game, developed and published by TGL,which was released in Japan in 1998.","8.0","8.0","n/a","TGL","Sep 23, 1998 ","http://www.gamefaqs.com/ps/574633-advanced-vg-2"
"Adventure of Little Ralph","Action,Platformer,2D","Adventure of Little Ralph is an Action game, developed and published by New,which was released in Japan in 1999.","n/a","8.2","n/a","New","Jun3, 1999 ","http://www.gamefaqs.com/ps/575384-adventure-of-little-ralph"
"Rhapsody: A Musical Adventure","Role-Playing,General","Follow the adventures of Cornet as she makes her way through Marl's Kingdom in search or her one true love.With the help of her trusty magical horn she enlists the help of many magical creatures along teh way to battle the beautiful but evil Marjoly and her cohorts.Rhapsody&trade; is an epic RPG adventure that you'll never forget...","7.2","7.4","","","","http://www.gamefaqs.com/ps/198474-rhapsody-a-musical-adventure"
"Rhapsody: A Musical Adventure","Role-Playing,General","Follow the adventures of Cornet as she makes her way through Marl's Kingdom in search or her one true love.With the help of her trusty magical horn she enlists the help of many magical creatures along teh way to battle the beautiful but evil Marjoly and her cohorts.Rhapsody&trade; is an epic RPG adventure that you'll never forget...","7.2","7.4","","","","http://www.gamefaqs.com/ps/198474-rhapsody-a-musical-adventure"
"Alundra","Action Adventure,Fantasy","Plagued by strange visions, the Dreamwalker Alundra is summoned to a troubled village where great evil lies in wait. Explore huge dungeons, find deadly weapons, solve challenging puzzles and fight the cast of foul creatures out to stop you in your tracks. This vast, enthralling adventure will keep you wide awake to the very end.","7.8","8.0","86","Matrix Software","Dec 31, 1997 ","http://www.gamefaqs.com/ps/196598-alundra"
"The Adventures of Lomax","Action,Platformer,2D","Lomax is in way over his head. Evil Ed has nabbed his pals and tricked them into doing diabolical deeds. Only Lamax has the power to break the sinister hex!Leap into action with Lamax as he battles Ed's evildoers and travels through bizarre lands in this fast and frantic thriller!","2.0","6.4","","","","http://www.gamefaqs.com/ps/196548-the-adventures-of-lomax"
"Monkey Hero","Role-Playing,General","Monkey Hero is a Role-Playing game, developed by Blam! and published by Take-Two Interactive,which was released in 1999.","4.2","7.5","","","","http://www.gamefaqs.com/ps/197970-monkey-hero"
"Skydiving Extreme","Sports,Alternative,Other","Get a grip on the most exciting formation skydiving game anywhere! Skydiving Extreme is a heart-pounding, freefall competition where your four-person team executes increasingly complex formations against the world's best jumpers. Do you have what it takes to earn the rank of &quot;Best in the World!&quot;","7.5","9.0","n/a","Metro","Aug9, 2001 ","http://www.gamefaqs.com/ps/582108-skydiving-extreme"
"AFL 99","Sports,General","AFL 99 is a Sports game, published by Electronic Arts,which was released in Europe in 1999.","5.0","6.3","n/a","Electronic Arts","June 1999 ","http://www.gamefaqs.com/ps/580632-afl-99"
"Afraid Gear","Strategy,Breeding/Constructing","Afraid Gear is a Strategy game, developed by Office Create and published by Asmik Ace Entertainment, Inc,which was released in Japan in 1998.","6.0","6.8","n/a","Office Create","Oct 29, 1998 ","http://www.gamefaqs.com/ps/574634-afraid-gear"
"Afraid Gear Another","Strategy,Breeding/Constructing","Afraid Gear Another is a Strategy game, developed and published by Office Create,which was released in Japan in 2001.","n/a","8.5","n/a","Office Create","Jun 14, 2001 ","http://www.gamefaqs.com/ps/581471-afraid-gear-another"
"Afro Inu: The Puzzle","Miscellaneous,Puzzle,General","Afro Inu: The Puzzle is a Miscellaneous game, developed by Axes Art Amuse and published by Bandai,which was released in Japan in 2001.","n/a","n/a","n/a","Axes Art Amuse","Oct 25, 2001 ","http://www.gamefaqs.com/ps/566029-afro-inu-the-puzzle"
"Agent Armstrong: Himitsu Shirei Daisakusen","Action,General","Agent Armstrong: Himitsu Shirei Daisakusen is an Action game, developed by King of the Jungle and published by Virgin Interactive,which was released in Europe in 1997.","8.0","6.7","n/a","King of the Jungle","October 1997 ","http://www.gamefaqs.com/ps/572612-agent-armstrong-himitsu-shirei-daisakusen"
"Agent Armstrong: Himitsu Shirei Daisakusen","Action,General","Agent Armstrong: Himitsu Shirei Daisakusen is an Action game, developed by King of the Jungle and published by Virgin Interactive,which was released in Europe in 1997.","8.0","6.7","n/a","King of the Jungle","October 1997 ","http://www.gamefaqs.com/ps/572612-agent-armstrong-himitsu-shirei-daisakusen"
"Agile Warrior F-111X","Simulation,Flight,Modern Jet","This ain't no by-the-books, academy-trained flight sim. This is fast and serious, high speed, high stakes surface-to-air arcade combat action. Strap into the most advanced multi-role fighter craft around-the kind developed by top-secret military design specs with cutting-edge Thrust Vectoring technology-and blast off into a world of sky-ripping, ground-shaking, adrenaline-pumping action battles.","7.0","5.2","n/a","Black Ops Entertainment","Nov 21, 1995 ","http://www.gamefaqs.com/ps/572386-agile-warrior-f-111x"
"Agile Warrior F-111X","Simulation,Flight,Modern Jet","This ain't no by-the-books, academy-trained flight sim. This is fast and serious, high speed, high stakes surface-to-air arcade combat action. Strap into the most advanced multi-role fighter craft around-the kind developed by top-secret military design specs with cutting-edge Thrust Vectoring technology-and blast off into a world of sky-ripping, ground-shaking, adrenaline-pumping action battles.","7.0","5.2","n/a","Black Ops Entertainment","Nov 21, 1995 ","http://www.gamefaqs.com/ps/572386-agile-warrior-f-111x"
"AI Mahjong Selection","Miscellaneous,Board Games","AI Mahjong Selection is a Miscellaneous game, published by Hamster,which was released in Japan in 2002.","n/a","n/a","n/a","Hamster","Jul 25, 2002 ","http://www.gamefaqs.com/ps/582251-ai-mahjong-selection"
"AI Shogi","Miscellaneous,Board Games","AI Shogi is a Miscellaneous game, published by Soft Bank,which was released in Japan in 1995.","n/a","n/a","n/a","Soft Bank","Nov 22, 1995 ","http://www.gamefaqs.com/ps/572613-ai-shogi"
"AI Shogi 2","Miscellaneous,Board Games","AI Shogi 2 is a Miscellaneous game, published by GameBank,which was released in Japan in 1997.","n/a","n/a","n/a","GameBank","Dec 25, 1997 ","http://www.gamefaqs.com/ps/572614-ai-shogi-2"
"AI Shogi 2 Deluxe","Miscellaneous,Board Games","AI Shogi 2 Deluxe is a Miscellaneous game, published by i4,which was released in Japan in 1999.","n/a","n/a","n/a","i4","Sep 22, 1999 ","http://www.gamefaqs.com/ps/575962-ai-shogi-2-deluxe"
"AI Shogi 2000","Miscellaneous,Board Games","AI Shogi 2000 is a Miscellaneous game, published by i4,which was released in Japan in 1999.","n/a","n/a","n/a","i4","Nov 25, 1999 ","http://www.gamefaqs.com/ps/576461-ai-shogi-2000"
"AI Shogi Selection","Miscellaneous,Party","AI Shogi Selection is a Miscellaneous game, published by Hamster,which was released in Japan in 2002.","n/a","n/a","n/a","Hamster","May 23, 2002 ","http://www.gamefaqs.com/ps/571576-ai-shogi-selection"
"Ainori","Action,General","Ainori is an Action game, published by Tecmo,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/ps/566384-ainori"
"Air Combat","Simulation,Flight,Modern Jet","Air Combat is a Simulation game, developed and published by Namco,which was released in 1995.","6.0","7.1","","","","http://www.gamefaqs.com/ps/572387-air-combat"
"Air Hockey","Action,General","Air Hockey is an Action game, developed by Mud Duck Productions and published by Success,which was released in Japan in 2000.","n/a","4.3","","","","http://www.gamefaqs.com/ps/583222-air-hockey"
"Air Land Battle","Strategy,Turn-Based,Modern","Air Land Battle is a Strategy game, developed by Marionette and published by SCEI,which was released in Japan in 1995.","n/a","n/a","n/a","Marionette","Dec1, 1995 ","http://www.gamefaqs.com/ps/916348-air-land-battle"
"Air Management '96","Strategy,Breeding/Constructing","Air Management '96 is a Strategy game, developed by Koei/Inis and published by Koei,which was released in Japan in 1996.","n/a","8.0","n/a","Koei/Inis","Mar 22, 1996 ","http://www.gamefaqs.com/ps/572616-air-management-96"
"Air Management '96","Strategy,Breeding/Constructing","Air Management '96 is a Strategy game, developed by Koei/Inis and published by Koei,which was released in Japan in 1996.","n/a","8.0","n/a","Koei/Inis","Mar 22, 1996 ","http://www.gamefaqs.com/ps/572616-air-management-96"
"Bravo Air Race","Driving,Racing,Other","Bravo Air Race is a Driving game, developed and published by Xing Entertainment,which was released in Japan in 1997.","5.0","6.8","","","","http://www.gamefaqs.com/ps/196815-bravo-air-race"
"Air Race Championship","Driving,Racing,Other","Air Race Championship is a Driving game, developed by Metro and published by Xing Entertainment,which was released in Japan in 1999.","n/a","8.5","n/a","Metro","Mar4, 1999 ","http://www.gamefaqs.com/ps/954472-air-race-championship"
"WarHawk","Action,Shooter,Third-Person,Sci-Fi","Stat: Situation critical. Kreel unstoppable. International forces crushed. Deploy &quot;WarHawk,&quot; highly maneuverable, air to air, air to ground capable. Target: 6 Hot Zones: over 25 areas of high engagement: very hot. Obj: Eliminate Kreel.","7.5","7.0","","","","http://www.gamefaqs.com/ps/572579-warhawk"
"AirGrave","Action,Shooter,Scrolling","AirGrave is an Action game, developed and published by Santos,which was released in Japan in 1996.","n/a","7.0","n/a","Santos","Nov 29, 1996 ","http://www.gamefaqs.com/ps/572617-airgrave"
"Aironauts","Action,General","You are inmate #M-722954 and you've volunteered from millions of prisoners worldwide to take part in the new ratings busting game show Aironauts. As your prison sentence exceeds your life expectancy and your tests were well above average, you're a perfect candidate for an Aironaut. Aironauts is a gladiatorial game show in which contestants battle for supremacy over the skies of some of the world's most infamous prisons. You have to gather as many wing tokens as possible to progress to the next arena on the circuit. If you complete all of the circuits and are victorious, then freedom is yours. A full pardon, a new identity and enough cash to keep you happy for the rest of your life.","n/a","6.5","n/a","Red Lemon Studios","August 1999 ","http://www.gamefaqs.com/ps/586318-aironauts"
"The Airs","Role-Playing,General","The Airs is a Role-Playing game, developed and published by Victor Interactive Software,which was released in Japan in 1999.","n/a","8.0","n/a","Victor Interactive Software","Mar 25, 1999 ","http://www.gamefaqs.com/ps/575228-the-airs"
"Aishiau Kotoshika Dekinai","Miscellaneous,Virtual Life","Aishiau Kotoshika Dekinai is a Miscellaneous game, developed and published by Coconuts Japan,which was released in Japan in 1998.","n/a","n/a","n/a","Coconuts Japan","Feb 11, 1998 ","http://www.gamefaqs.com/ps/573306-aishiau-kotoshika-dekinai"
"Aitakute...Your Smiles in My Heart","Miscellaneous,Virtual Life","Aitakute...Your Smiles in My Heart is a Miscellaneous game, developed by KCET and published by Konami,which was released in Japan in 2000.","n/a","9.0","n/a","KCET","Mar 16, 2000 ","http://www.gamefaqs.com/ps/577058-aitakuteyour-smiles-in-my-heart"
"Akagawa Jirou: Majotachi no Nemuri: Fukkatsusai","Adventure,General","Akagawa Jirou: Majotachi no Nemuri: Fukkatsusai is an Adventure game, developed by Open Sesame and published by Victor Interactive Software,which was released in Japan in 1999.","n/a","n/a","n/a","Open Sesame","Apr 15, 1999 ","http://www.gamefaqs.com/ps/575261-akagawa-jirou-majotachi-no-nemuri-fukkatsusai"
"Akagawa Jirou: Yasoukyoku","Adventure,General","Akagawa Jirou: Yasoukyoku is an Adventure game, developed by Open Sesame and published by Victor Interactive Software,which was released in Japan in 1998.","n/a","n/a","n/a","Open Sesame","Jul 16, 1998 ","http://www.gamefaqs.com/ps/573785-akagawa-jirou-yasoukyoku"
"Akagawa Jirou: Yasoukyoku 2","Adventure,General","Akagawa Jirou: Yasoukyoku 2 is an Adventure game, developed by Office Create and published by Victor Interactive Software,which was released in Japan in 2001.","n/a","n/a","n/a","Office Create","Jun 14, 2001 ","http://www.gamefaqs.com/ps/581446-akagawa-jirou-yasoukyoku-2"
"Akagi: Topaiten","Miscellaneous,Board Games","Akagi: Topaiten is a Miscellaneous game, published by Micronet,which was released in Japan in 1996.","n/a","n/a","n/a","Micronet","Jan 13, 1996 ","http://www.gamefaqs.com/ps/572618-akagi-topaiten"
"Akazu no Ma","Adventure,General","Akazu no Ma is an Adventure game, developed and published by Visit,which was released in Japan in 1997.","n/a","n/a","n/a","Visit","May9, 1997 ","http://www.gamefaqs.com/ps/572619-akazu-no-ma"
"Akuji the Heartless","Action,Platformer,3D","Akuji is the adventure game that delivers you the violent and sensual world of voodoo. Fast paced and action packed, this is a game where you must sacrifice your enemies to fuel your voodoo powers as you fight your way through hordes of enemies driven by extremely advanced artificial intelligence. It is a game that could convert Tomb Raider fans with a hankering for a darker story.","7.7","7.0","","","","http://www.gamefaqs.com/ps/196572-akuji-the-heartless"
"Castlevania: Symphony of the Night","Action,Platformer,2D","As a descendant of Dracula, you must end the vampire bloodline. Can you rid the world of this unspeakable terror? Uncover the mystery of Castlevania and challenge an adventure as legendary as its name. Over 140 different enemies, bosses, and ghastly creatures. Awesome magical spells - transform into a bat, a wolf, or etheral mist. Hidden weapons, secrets, and characters...the largest Castlevania ever!","9.4","9.2","93","Konami","Oct2, 1997 ","http://www.gamefaqs.com/ps/196885-castlevania-symphony-of-the-night"
