"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atari 8-Bit","Hardware,Console","Atari 8-Bit is a Hardware game, developed and published by Atari,which was released in 1979.","9.0","10.0","n/a","Atari","November 1979 ","http://www.gamefaqs.com/atari8bit/916368-atari-8-bit"
"Atlantis","Action,Shooter,Static","Only you can save the lost city of Atlantis, one of the greatest civilizations man has ever known. You command the three defense posts that guard the skies. As the dreaded Gorgon Fleet descends on Atlantis, you must destroy them, or perish! One or two players can help defend the submerged city of Atlantis. The longer you last, the faster they come. Some enemy ships fly slowly but steadily over Atlantis. Others streak across the sky. Knock out a Bandit Bomber and annihilate its entire Gorgon squad! Blitz them!","n/a","n/a","n/a","Imagic","1983 ","http://www.gamefaqs.com/atari8bit/932789-atlantis"
"Autoduel (1985)","Role-Playing,General","Autoduel (1985) is a Role-Playing game, developed and published by Origin,which was released in 1985.","n/a","9.0","n/a","Origin","1985 ","http://www.gamefaqs.com/atari8bit/936630-autoduel-1985"
"Ballblazer","Action,General","The year is 3097... You are the contestant in the fastest, most competitive, and by far the most popular sport in the universe. You and your opponent are strapped into Rotofoils, hovercraft-like vehicles that skim the surface of the playfield at speeds of up to 50 meters a second. Your objective is simple - score the most points during the timed competition and be declared the champion. Your task, however, is a bit more complex. At the speed you're traveling, firing the Plasmorb through your opponent's goal takes more than just skill and timing. Do you want to take an Over-the-Horizon Shot worth 3 points or get within sight of the goal for a 2-point attempt? Your safest bet is to push it through, but this takes up precious time and is only worth 1 point. Think fast, because this is a 2-player game and your opponent is making the same decisions... or is he?","10.0","9.7","n/a","Atari","1985 ","http://www.gamefaqs.com/atari8bit/917374-ballblazer"
"Ballyhoo","Adventure,Text","Ballyhoo is an Adventure game, developed and published by Infocom,which was released in 1986.","n/a","n/a","n/a","Infocom","1986 ","http://www.gamefaqs.com/atari8bit/949838-ballyhoo"
"Basketball","Sports,Traditional,Basketball,Arcade","Basketball is a Sports game, published by Atari,which was released in 1979.","n/a","n/a","n/a","Atari","Jun1, 1979 ","http://www.gamefaqs.com/atari8bit/935586-basketball"
"Battalion Commander","Strategy,Wargame,Turn-Based","Battalion Commander is a Strategy game, developed and published by SSI,which was released in 1985.","n/a","n/a","n/a","SSI","1985 ","http://www.gamefaqs.com/atari8bit/934115-battalion-commander"
"The Battle of the Bulge: Tigers in the Snow","Strategy,General","The Battle of the Bulge: Tigers in the Snow is a Strategy game, developed by Tactical Design and published by SSI,which was released in 1981.","n/a","n/a","n/a","Tactical Design","1981 ","http://www.gamefaqs.com/atari8bit/946837-the-battle-of-the-bulge-tigers-in-the-snow"
"BC's Quest for Tires","Action,General","BC's Quest for Tires is an Action game, developed by Sydney Development and published by Sierra Entertainment,which was released in 1983.","n/a","8.5","n/a","Sydney Development","1983 ","http://www.gamefaqs.com/atari8bit/934961-bcs-quest-for-tires"
"Beach Head","Action,General","Beach Head is an Action game, developed and published by Access Software,which was released in 1983.","n/a","8.0","n/a","Access Software","1983 ","http://www.gamefaqs.com/atari8bit/934962-beach-head"
"Beamrider","Action,Shooter,Scrolling","A beam matrix of iridescent blue engulfs the distant blackness of Earth-Space. You stand watching. First mesmerized, you now realize the beams carry weapons. Frightening creations in endless configurations. Intriguing to watch, but will you--yes you, dear reader--take action? You will??!! Then roll up your sleeves, mount these beams and...ride!!","n/a","n/a","n/a","Action Graphics","1983 ","http://www.gamefaqs.com/atari8bit/930903-beamrider"
"Beyond Castle Wolfenstein","Adventure,General","Beyond Castle Wolfenstein is an Adventure game, developed and published by Muse Software,which was released in 1984.","n/a","9.0","n/a","Muse Software","1984 ","http://www.gamefaqs.com/atari8bit/932790-beyond-castle-wolfenstein"
"The Blade of Blackpoole","Adventure,Text","The Blade of Blackpoole is an Adventure game, developed and published by Sirius Software,which was released in 1983.","n/a","n/a","n/a","Sirius Software","1983 ","http://www.gamefaqs.com/atari8bit/941829-the-blade-of-blackpoole"
"Blinky's Scary School","Action,Platformer,2D","Everyone knows that castles are for haunting, but that old rascal Ghostbuster Red Laird McTavish cleared Dumtrochie Castle of all the Ghosties exactly one century ago. Now Blinky, the star pupil from the Scary School for young ghosts, has from sunset to sunrise to penetrate the castle's ghost-proof defenses. Guide him through the cunning traps, and help him evade the nasties with the help of the special spirit potions he has brewed himself. Awaken evil Hamish McTavish, the present Laird and condemn him to a lifetime of haunting!","n/a","n/a","n/a","Zeppelin Games","1990 ","http://www.gamefaqs.com/atari8bit/949839-blinkys-scary-school"
"Blue Max","Action,Shooter,Scrolling","Blue Max is an Action game, developed and published by Synapse Software,which was released in 1983.","n/a","8.3","n/a","Synapse Software","1983 ","http://www.gamefaqs.com/atari8bit/934578-blue-max"
"Blue Max 2001","Action,General","Blue Max 2001 is an Action game, developed and published by Synapse Software,which was released in 1984.","n/a","n/a","n/a","Synapse Software","1984 ","http://www.gamefaqs.com/atari8bit/934577-blue-max-2001"
"Bop'n Wrestle","Action,Fighting,Wrestling","Bop'n Wrestle is an Action game, developed by Beam Software and published by Mindscape Inc.,which was released in 1986.","n/a","n/a","n/a","Beam Software","1986 ","http://www.gamefaqs.com/atari8bit/611690-bopn-wrestle"
"Boulder Dash","Action,General","The ultimate underground journey, but be forewarned - nothing less than perfection is required! Boulder Dash will challenge your mind and reflexes like no other game. The objective is to search throughout each cave and collect as many jewels in as short a time as possible. Once the indicated amount has been collected, the door to the mysterious escape tunnel is revealed and you go to the next level. Boulders drop predictably enough, but you and Rockford also have to block growing amoebas, transform butterflies, outmaneuver fireflies, and overcome other numerous obstacles.","n/a","10.0","n/a","First Star Software","1984 ","http://www.gamefaqs.com/atari8bit/996905-boulder-dash"
"Boulder Dash Construction Kit","Action,General","Rockford's the name and underground mining's the game! Can you guide Rockford through the 16 different caves, collecting diamonds and avoiding falling boulders, exploding fireflies and other underground hazards? Not only does this pack contain the latest Boulder Dash game, but also an amazing construction kit that allows you to design and play your very own caves and puzzles. So now there is no limit to the fun you can have!","n/a","n/a","n/a","First Star Software","1986 ","http://www.gamefaqs.com/atari8bit/949840-boulder-dash-construction-kit"
"Boulder Dash II: Rockford's Revenge","Action,General","Boulder Dash II: Rockford's Revenge is an Action game, developed by First Star and published by First Star Software,which was released in 1985.","n/a","10.0","n/a","First Star","1985 ","http://www.gamefaqs.com/atari8bit/944006-boulder-dash-ii-rockfords-revenge"
"Bounty Bob Strikes Back!","Action,Platformer,2D","Bounty Bob&trade; returns in this new and exciting follow-up adventure to Miner 2049er&reg;. This time around it's even tougher than before and Bob needs your help more than ever to guide him through the mine. The mutant organisms have multiplied and over run the mine entirely, making it extremely difficult to survive the hazards of the underground passage ways. Using the high powered special equipment in the twenty-five new caverns is Bob's only hope of achieving his objective of securing the mine and defeating the plans of the evil Yukon Yohan.&trade;","n/a","7.0","n/a","Big Five Software","1985 ","http://www.gamefaqs.com/atari8bit/920991-bounty-bob-strikes-back"
"Brimstone","Adventure,Text","Brimstone is an Adventure game, developed by Synapse Software and published by Broderbund,which was released in 1985.","n/a","n/a","n/a","Synapse Software","1985 ","http://www.gamefaqs.com/atari8bit/949940-brimstone"
"Bruce Lee","Action,Fighting,2D","Bruce Lee is an Action game, developed and published by Datasoft,which was released in 1984.","n/a","8.5","n/a","Datasoft","1984 ","http://www.gamefaqs.com/atari8bit/937853-bruce-lee"
"Buck Rogers: Planet of Zoom","Action,Shooter,Scrolling","It's the 25th Century. You are Buck Rogers fighting the battle of Planet Zoom. Skillfully slip through zapping electron posts. Dodge and destroy deadly space hoppers and alien saucers. Your race against death has just begun! Prepare for battle with your most powerful enemy... the Mother Ship! It's never easy when it's do or die. You must hit the Mother Ship dead center. Anything less will only waste precious fuel. Aim steady, but hurry... your fuel is dangerously low!","n/a","n/a","n/a","Sega","1983 ","http://www.gamefaqs.com/atari8bit/926642-buck-rogers-planet-of-zoom"
"Buffalo Stampede","Miscellaneous,Puzzle,Action","Buffalo Stampede is a Miscellaneous game, developed and published by General Masters Corp.,which was released in 1983.","n/a","n/a","n/a","General Masters Corp.","1983 ","http://www.gamefaqs.com/atari8bit/980078-buffalo-stampede"
"Bug Hunt","Action,Shooter,Light Gun","Bug Hunt is an Action game, developed and published by Atari,which was released in 1987.","n/a","6.0","n/a","Atari","1987 ","http://www.gamefaqs.com/atari8bit/933338-bug-hunt"
"Castle Hassle","Action,General","Castle Hassle is an Action game, developed by JV Software and published by Roklan,which was released in 1983.","n/a","n/a","n/a","JV Software","1983 ","http://www.gamefaqs.com/atari8bit/921959-castle-hassle"
"Castle Wolfenstein","Action,Platformer,2D","Castle Wolfenstein is an Action game, developed and published by Muse Software,which was released in 1983.","n/a","9.0","n/a","Muse Software","1983 ","http://www.gamefaqs.com/atari8bit/935891-castle-wolfenstein"
"Caverns of Callisto","Action,General","Caverns of Callisto is an Action game, developed and published by Origin,which was released in 1983.","n/a","n/a","n/a","Origin","1983 ","http://www.gamefaqs.com/atari8bit/930904-caverns-of-callisto"
"Caverns of Mars","Action,Shooter,Scrolling","Caverns of Mars is an Action game, developed and published by Atari,which was released in 1981.","n/a","7.0","n/a","Atari","1981 ","http://www.gamefaqs.com/atari8bit/926650-caverns-of-mars"
"Centipede","Action,Shooter,Static","An insidious invasion of multiplying insects (centipedes, jumping spiders, poisonous spiders, and frenzied fleas) pose different perils to the mushroom patch. You must repeatedly blast enraged creepers and stubborn obstacles or lose your enchanted fungus. Remember to listen for the distinctive sounds of the attacking bugs; and watch out for blasted centipede segments, each one grows a new head!","n/a","8.0","n/a","Atari","1982 ","http://www.gamefaqs.com/atari8bit/926639-centipede"
"Chicken","Action,General","Chicken is an Action game, developed and published by Synapse Software,which was released in 1982.","n/a","n/a","n/a","Synapse Software","1982 ","http://www.gamefaqs.com/atari8bit/932791-chicken"
"Choplifter!","Action,Shooter,Scrolling","Man a chopper in the nation's top action adventure. Pockets of international hostages are trapped. All across the world. In the Middle East. In the South Seas. And in a secret base somewhere in a cavern. You man a helicopter rescue team. And your job is to take your helicopter down, rescue the hostages and fly them back to safety. All the while dodging and destroying dangerous enemy fire. An action-packed helicopter game at its best!","n/a","8.0","n/a","Broderbund","1982 ","http://www.gamefaqs.com/atari8bit/997771-choplifter"
"Cloak of Death","Adventure,Text","Cloak of Death is an Adventure game, developed by Bug-Byte and published by Atari,which was released in Europe in 1984.","n/a","n/a","n/a","Bug-Byte","1984 ","http://www.gamefaqs.com/atari8bit/932792-cloak-of-death"
"Colony","Strategy,General","It's cold, wet and miserable. The humans are complaining again and this lousy planet's occupants are still trying to chew through the fences. In short, life is less than wonderful as the one and only Patrol Droid. Still, the relief ship is due soon with the new mega deathtraps.Then you can really have some fun. Keep the colony thriving against odds, aliens, and lousy schedules, in this all arcade-action strategy game!","n/a","n/a","n/a","Icon Design","1987 ","http://www.gamefaqs.com/atari8bit/936631-colony"
"Colossus Chess 4","Miscellaneous,Board Games","Colossus Chess 4 is a Miscellaneous game, developed and published by Commercial Data Systems,which was released in Europe in 1987.","n/a","n/a","n/a","Commercial Data Systems","1987 ","http://www.gamefaqs.com/atari8bit/936632-colossus-chess-4"
"Conflict 2500","Strategy,Turn-Based,Sci-Fi","A challenging space game, Conflict 2500 is a radical departure from the typical first generation one-ship startrek-type games. In Conflict 2500, you have the option to set the scenarios, ranging from one-on-one competition against the computer to elaborate situations involving up to 10 people. The computer will play smart, acting out a variety of strategic actions to countermand your actions and strategy. Conflict 2500's variable scenario system gives you the option of playing a quick game (20 minutes) or a long multi-ship game (2 or more hours), allowing you to set the game up as easy or as difficult to master as desired.","n/a","n/a","n/a","Microcomputer Games Inc.","1981 ","http://www.gamefaqs.com/atari8bit/943999-conflict-2500"
"Congo Bongo","Action,General","You're on a jungle safari packed full of wild and zany adventures. Climb the cliffs to the top of Monkey Mountain as you try to reach the jungle's most mischievous gorilla. Don't get clobbered by the coconuts he'll throw your way. Watch out for menacing monkeys. Beyond Monkey Mountain you'll come to Lazy Lake where you'll see raging rhinos and hollering hippos. Leap from lily pad to lily pad across the treacherous lake filled with ferocious man-eating fish and other jungle dangers, but be careful... one slip and it's safari heaven!","n/a","8.5","n/a","Sega","1983 ","http://www.gamefaqs.com/atari8bit/945901-congo-bongo"
"Crime Buster","Action,Shooter,Light Gun","Crime Buster is an Action game, developed and published by Atari,which was released in 1989.","n/a","8.0","n/a","Atari","1989 ","http://www.gamefaqs.com/atari8bit/997909-crime-buster"
"Crossbow","Action,Shooter,Light Gun","Over a scorching desert, through foreboding caverns, past a fiery volcano, and under the leafy cover of a steaming jungle, five brave adventurers travel to reach the treasures hidden in a distant castle. One at a time they venture into danger. It's up to you and your trusty crossbow to protect them along their treacherous path. And if one succumbs to the scorpions, stalactites, fireballs, or man-eating plants that block his way, the next adventurer arrives to take his place. Save as many brave explorers as you can! Once you overcome all the early hazards, you will arrive at the castle. Here your skill, courage - and aim - are truly challenged. So grab your crossbow and let the tale unfold!","n/a","n/a","n/a","Sculptured Software","1988 ","http://www.gamefaqs.com/atari8bit/930933-crossbow"
"Crystal Castles","Action,General","Bentley Bear is trapped in CRYSTAL CASTLES, home of Berthilda the Witch and her evil cronies. To escape, he must harvest all the gems in each castle while avoiding the deadly touch of the castles' inhabitants. Watch for the magic hat. As long as he's wearing it, Bentley is invincible. But look out! If Bentley isn't careful, the evil creatures will turn him into bear stew!","n/a","n/a","n/a","Atari","1988 ","http://www.gamefaqs.com/atari8bit/930905-crystal-castles"
"The Curse of Crowley Manor","Adventure,Text","The Curse of Crowley Manor is an Adventure game, developed and published by Adventure International,which was released in 1981.","n/a","n/a","n/a","Adventure International","1981 ","http://www.gamefaqs.com/atari8bit/946106-the-curse-of-crowley-manor"
"Cutthroats","Adventure,Text","Cutthroats is an Adventure game, developed and published by Infocom,which was released in 1984.","n/a","n/a","n/a","Infocom","1984 ","http://www.gamefaqs.com/atari8bit/949841-cutthroats"
"The Dallas Quest","Adventure,Text","The Dallas Quest is an Adventure game, developed and published by Datasoft,which was released in 1984.","n/a","n/a","n/a","Datasoft","1984 ","http://www.gamefaqs.com/atari8bit/941770-the-dallas-quest"
"Dark Chambers","Action,General","You are the only one brave enough to enter the castle's dark chambers. Once inside the foreboding castle, a dark staircase leads you down to the murky depths of the labyrinths below.Go alone, or find safety in numbers with your faithful companion. Throw daggers at a threatening band of humanoids, living skeletons, ghosts, evil wizards, and grim reapers. Stand back-to-back with your partner to fight them off. Then descend further beneath the earth's surface.Collect magic potions and treasure chests as you encounter them in the tangle of rooms and corridors. Use keys found on the path to open doors. Take food and drink along the way to keep up your strength.Danger lurks everywhere in the underground maze. You must conquer the evil guardians to make yourself master of this subterranean domain!","n/a","n/a","n/a","Sculptured Software","1988 ","http://www.gamefaqs.com/atari8bit/930906-dark-chambers"
"David's Midnight Magic","Miscellaneous,Parlor,Pinball","David's Midnight Magic is a Miscellaneous game, developed and published by Broderbund,which was released in 1982.","n/a","6.0","n/a","Broderbund","1982 ","http://www.gamefaqs.com/atari8bit/997910-davids-midnight-magic"
"Deadline","Adventure,Text","Deadline is an Adventure game, developed and published by Infocom,which was released in 1982.","n/a","n/a","n/a","Infocom","1982 ","http://www.gamefaqs.com/atari8bit/948846-deadline"
"Defender","Action,Shooter,Scrolling","You're the Captain of the Spaceship Defender, and your mission is to save the humanoids from alien abduction. Use your radar scanner, smart bombs, and hyperspace power to protect the planet from alien assault. If the aliens successfully abduct the humanoids, the humanoids mutate, joining the alien force. You must act quickly to prevent total destruction of your planet.","n/a","8.0","n/a","Atari","1982 ","http://www.gamefaqs.com/atari8bit/921357-defender"
"Demon Attack","Action,Shooter,Scrolling","Devastating waves of cosmic creatures attack from above. Blast them with your laser cannon. Careful! These foes are tricky. When hit, some split in two. They keep coming. The challenge never lets up as you fight back for the ultimate victory.","n/a","7.0","n/a","Imagic","1982 ","http://www.gamefaqs.com/atari8bit/727458-demon-attack"
"Desert Falcon","Action,Shooter,Scrolling","You are the royal Desert Falcon questing for precious gems and Egyptian heiroglyphs hidden in the endless desert. Invincibility, warp speed, and quick shots are only some of the many magical powers you'll gain on your search. Use them to capture a trove of treasures. But watch out for the evil ones! Mythical flying beasts, blazing firepots, and howling sphinxes guard the jewels you seek.","n/a","6.0","n/a","Sculptured Software","1989 ","http://www.gamefaqs.com/atari8bit/997911-desert-falcon"
"Diamond Mine","Action,General","Ready to begin an exciting quest for fabulous diamonds far below the earth's surface? Then hop into your Subterranean Mining Vehicle and get ready for a fast-paced arcade game that puts your reaction time and strategic thinking to the test!","n/a","n/a","n/a","IDSI","1983 ","http://www.gamefaqs.com/atari8bit/930907-diamond-mine"
"Dig Dug","Miscellaneous,Puzzle,General","Create your own maze as you tunnel fearlessly through the earth. Your goal: Reap tasty vegetables worth healthy points. Your enemies: ghosts who want to bury you alive, fierce fire-breathing dragons, and mean balloon-like bullies! Can you dig it? Here's the exciting home version of the celebrated coin-op original!","n/a","6.7","n/a","Atari","1982 ","http://www.gamefaqs.com/atari8bit/580544-dig-dug"
"Donkey Kong","Action,Platformer,2D","You are Mario, and that big old gorilla, Donkey Kong, has run off with your girlfriend. It's up to you to struggle up those ladders and balance on those beams to rescue your lady fair. She's held captive at the very top. But Donkey Kong is not ready to give her up so easily. He's tossing barrels and fireballs at you at every turn. It's up to you to outmaneuver that wily ape. Good luck, your lady awaits!","9.0","8.3","n/a","Atari","1983 ","http://www.gamefaqs.com/atari8bit/926649-donkey-kong"
"Donkey Kong Junior","Action,Platformer,2D","Mario has gone mad! He's turned the tables on Donkey Kong and locked him in a cage. It's up to you, as Donkey Kong Jr., to rescue your father by stealing Mario's set of keys. But it won't be easy. You'll have to fight off ape-eating Snapjaws, jump onto moving islands and break through a jungle of vines to get to the keys that will free Donkey Kong. Can you handle the action? Because this off-the-wall monkey business will have you going bananas!","n/a","8.5","n/a","Atari","Jun1, 1984 ","http://www.gamefaqs.com/atari8bit/935587-donkey-kong-junior"
"E.T. Phone Home!","Action,General","E.T. Phone Home! is an Action game, published by Atari,which was released in 1983.","n/a","2.8","n/a","Atari","1983 ","http://www.gamefaqs.com/atari8bit/919245-et-phone-home"
"Earthquake San Francisco 1906","Adventure,Text","Earthquake San Francisco 1906 is an Adventure game, developed and published by Adventure International,which was released in 1981.","n/a","n/a","n/a","Adventure International","1981 ","http://www.gamefaqs.com/atari8bit/946256-earthquake-san-francisco-1906"
"Eastern Front 1941","Simulation,General","Eastern Front 1941 is a Simulation game, developed and published by Atari,which was released in 1982.","n/a","8.0","n/a","Atari","1982 ","http://www.gamefaqs.com/atari8bit/930936-eastern-front-1941"
"Enchanter","Adventure,Text","In ENCHANTER, the first of a spellbinding series in the tradition of Zork, you are a novice magician whom fate has chosen to do singlehanded combat with a dark and fierce power. But wordly weapons will avail you naught, for your foe is the evil warlock who holds sway over the land. To defeat him you will have to match your skills as a necromancer against his, casting spells you have learned from your masters in the Circle of Enchanters and other incantations you will acquire as you proceed on your quest. If you succeed, you will be elevated to a seat in the illustrious Circle; if you fail, your land will be doomed to an eternity of darkness.","n/a","n/a","n/a","Infocom","1983 ","http://www.gamefaqs.com/atari8bit/949405-enchanter"
"Encounter!","Action,Shooter,First-Person,Sci-Fi","Encounter! is an Action game, developed by Novagen and published by Synapse Software,which was released in 1983.","n/a","n/a","n/a","Novagen","1983 ","http://www.gamefaqs.com/atari8bit/937854-encounter"
"Escape from Pulsar 7","Adventure,Text","Escape from Pulsar 7 is an Adventure game, developed and published by Channel 8 Software,which was released in Europe in 1983.","n/a","n/a","n/a","Channel 8 Software","1983 ","http://www.gamefaqs.com/atari8bit/956935-escape-from-pulsar-7"
