"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Axis and Allies","Miscellaneous,Board Games","Axis and Allies is a Miscellaneous game, developed by CapDisc and published by Philips Media,which was released in 1994.","3.0","n/a","n/a","CapDisc","1994 ","http://www.gamefaqs.com/cdi/581272-axis-and-allies"
"Backgammon","Miscellaneous,Board Games","Backgammon is a Miscellaneous game, developed by Capitol Disc Interactive and published by Philips Media,which was released in Europe in 1991.","n/a","6.0","n/a","Capitol Disc Interactive","1991 ","http://www.gamefaqs.com/cdi/937176-backgammon"
"Battleship","Miscellaneous,Board Games","Battleship is a Miscellaneous game, developed by CapDisc and published by American Softworks,which was released in 1991.","5.0","7.5","n/a","CapDisc","1991 ","http://www.gamefaqs.com/cdi/580682-battleship"
"Beauty & The Beast","Adventure,Interactive Movie","Beauty & The Beast is an Adventure game, developed by Lightyear Entertainment and published by Philips Media,which was released in 1992.","n/a","n/a","n/a","Lightyear Entertainment","1992 ","http://www.gamefaqs.com/cdi/937907-beauty-and-the-beast"
"The Berenstain Bears: On Their Own","Miscellaneous,Edutainment","The Berenstain Bears: On Their Own is a Miscellaneous game, developed and published by Philips Media,which was released in 1993.","n/a","5.8","n/a","Philips Media","1993 ","http://www.gamefaqs.com/cdi/937906-the-berenstain-bears-on-their-own"
"Big Bang Show","Miscellaneous,Puzzle,General","Big Bang Show is a Miscellaneous game, developed by Infogrames and published by Philips Media,which was released in Europe in 1995.","n/a","n/a","n/a","Infogrames","1995 ","http://www.gamefaqs.com/cdi/937428-big-bang-show"
"Brain Dead 13","Adventure,Interactive Movie","As Lance, the world's hippest computer repair guru, you're called to the mysterious castle of the disembodied brain, Dr. Nero Neurosis. You learn of the Doctor's master plan... There's no turning back now! Race through the evil playground of the demented Doctor's twisted castle and battle the ultimate mishaps of science: Moose, Vivi, and Fritz, the half-human half-pet of Dr. Neurosis.","n/a","7.0","n/a","ReadySoft","1997 ","http://www.gamefaqs.com/cdi/937204-brain-dead-13"
"Brer Rabbit and the Wonderful Tar Baby","Miscellaneous,Edutainment","Brer Rabbit and the Wonderful Tar Baby is a Miscellaneous game, developed and published by Philips,which was released in 1991.","n/a","n/a","n/a","Philips","1991 ","http://www.gamefaqs.com/cdi/937681-brer-rabbit-and-the-wonderful-tar-baby"
"Burn:Cycle","Adventure,General","Sol Cutter's plan was to slip into Softech, do some quick electronic thievery and make a pile of cash. What could go wrong? Plenty. The job sours when a freak power surge leaves Cutter with the mother of all headaches. But that's not all. Somehow, a computer virus has installed itself in his head. In exactly two hours, the Burn:Cycle virus will turn Sol Cutter's brain into jelly - unless you can find a way to deactivate it. Think fast. Shoot faster.","6.0","6.7","n/a","Trip Media","1994 ","http://www.gamefaqs.com/cdi/585443-burncycle"
"Caesar's World of Boxing","Sports,Traditional,Boxing","Caesar's World of Boxing is a Sports game, developed by CD-I Systems and published by Philips Media,which was released in Europe in 1993.","n/a","6.0","n/a","CD-I Systems","1993 ","http://www.gamefaqs.com/cdi/937208-caesars-world-of-boxing"
"Caesar's World of Gambling","Miscellaneous,Parlor,Gambling","Caesar's World of Gambling is a Miscellaneous game, developed by CD-I Systems and published by Philips Media,which was released in 1991.","3.0","6.5","n/a","CD-I Systems","1991 ","http://www.gamefaqs.com/cdi/581273-caesars-world-of-gambling"
"CD Shoot","Sports,Alternative,Other","CD Shoot is a Sports game, developed by Eaglevision and published by Philips Media,which was released in Europe in 1992.","n/a","6.0","n/a","Eaglevision","1992 ","http://www.gamefaqs.com/cdi/937219-cd-shoot"
"CD-I","Hardware,Console","CD-I is a Hardware game, developed and published by Philips,which was released in 1991.","4.5","4.4","n/a","Philips","1991 ","http://www.gamefaqs.com/cdi/916370-cd-i"
"CD-I","Hardware,Console","CD-I is a Hardware game, developed and published by Philips,which was released in 1991.","4.5","4.4","n/a","Philips","1991 ","http://www.gamefaqs.com/cdi/916370-cd-i"
"Chaos Control","Action,Shooter,Rail","You have been chosen to repel the attacks of the Kesh-Rhan extra-terrestrials who are threatening Earth. In command of a spacefighter, you will travel through universes in full-screen synthesized images, going from the island of Manhattan to the heart of a virtual reality computer, reaching ultimately the pitfallls of outer space. Quick, take the controls, there is not a minute to be wasted!","7.0","8.3","n/a","Infogrames","1995 ","http://www.gamefaqs.com/cdi/581274-chaos-control"
"A Child Is Born","Miscellaneous,Edutainment","A Child Is Born is a Miscellaneous game, developed by Electronic Sound and Pictures Limited and published by Philips Media,which was released in Europe in 1993.","n/a","n/a","n/a","Electronic Sound and Pictures Limited","1993 ","http://www.gamefaqs.com/cdi/937174-a-child-is-born"
"Children's Musical Theatre","Simulation,General","Children's Musical Theatre is a Simulation game, developed by Sonic Images Productions, Inc. and published by Philips Media,which was released in 1992.","n/a","7.0","n/a","Sonic Images Productions, Inc.","1992 ","http://www.gamefaqs.com/cdi/937361-childrens-musical-theatre"
"Christmas Country","Action,Platformer,2D","Finally, a platform game for CD-i with lots of enemies. Play and explore the exciting, long lasting, fun filled, 16 levels of Christmas Country.","n/a","5.5","n/a","Creative Multimedia Corporation","1996 ","http://www.gamefaqs.com/cdi/937305-christmas-country"
"Christmas Crisis","Action,Platformer,2D","Christmas Crisis is an Action game, developed by DIMA and published by Philips Media,which was released in Europe in 1995.","n/a","4.0","n/a","DIMA","1995 ","http://www.gamefaqs.com/cdi/937306-christmas-crisis"
"Clue","Miscellaneous,Board Games","Clue is a Miscellaneous game, developed by 3T Productions Ltd. and published by Philips Media,which was released in 1994.","10.0","7.5","n/a","3T Productions Ltd.","1994 ","http://www.gamefaqs.com/cdi/581275-clue"
"Clue","Miscellaneous,Board Games","Clue is a Miscellaneous game, developed by 3T Productions Ltd. and published by Philips Media,which was released in 1994.","10.0","7.5","n/a","3T Productions Ltd.","1994 ","http://www.gamefaqs.com/cdi/581275-clue"
"Compton's Interactive Encyclopedia","Miscellaneous,Edutainment","Compton's Interactive Encyclopedia is a Miscellaneous game, developed by Philips and published by Compton's NewMedia,which was released in 1992.","n/a","7.0","n/a","Philips","1992 ","http://www.gamefaqs.com/cdi/682458-comptons-interactive-encyclopedia"
"Connect Four","Miscellaneous,Board Games","Connect Four is a Miscellaneous game, developed by Capitol Disc Interactive and published by Philips Media,which was released in Europe in 1991.","n/a","6.0","n/a","Capitol Disc Interactive","1991 ","http://www.gamefaqs.com/cdi/937220-connect-four"
"The Crayon Factory","Miscellaneous,Edutainment","The Crayon Factory is a Miscellaneous game, developed and published by Philips Media,which was released in Europe in 1995.","n/a","6.3","n/a","Philips Media","1995 ","http://www.gamefaqs.com/cdi/937222-the-crayon-factory"
"Creature Shock","Action,Shooter,First-Person,Sci-Fi","We have no idea what's out there but whatever it is, it isn't friendly. Take no chances: shoot anything that moves. It took Argonaut 3 years to cram this Double CD full of stunningly rendered 3D environments. Play this eerie, creepy game at night with the lights out and your headphones on, if you dare!!!","n/a","1.0","n/a","Argonaut Games","1997 ","http://www.gamefaqs.com/cdi/937221-creature-shock"
"Crime Patrol","Action,Shooter,Light Gun","Be the ultimate crime fighter in this multi-level live action thriller! Face streetfight gangs and armed robbers as a rookie. Undercover, you'll hit mobsters and drug dealers. Join SWAT to take down bank robbers and bikers. Make it to the top in Delta Force and take on international terrorists!","n/a","6.0","n/a","CapDisc","1996 ","http://www.gamefaqs.com/cdi/933348-crime-patrol"
"The Dame Was Loaded","Adventure,General","The Dame Was Loaded is an Adventure game, developed and published by Philips Media,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/cdi/585444-the-dame-was-loaded"
"Dark Castle","Adventure,General","Dark Castle is an Adventure game, developed by Silicon Beach Software, Inc. and published by Philips Media,which was released in 1992.","n/a","2.4","n/a","Silicon Beach Software, Inc.","1992 ","http://www.gamefaqs.com/cdi/937307-dark-castle"
"The Dark Fables of Aesop","Miscellaneous,Edutainment","The Dark Fables of Aesop is a Miscellaneous game, developed and published by Philips Media,which was released in 1992.","n/a","6.7","n/a","Philips Media","1992 ","http://www.gamefaqs.com/cdi/937337-the-dark-fables-of-aesop"
"Defender of the Crown","Strategy,Turn-Based,Historic","Strategy is vital in this chivalrous charade, and smarts will protect your hide better than armor as you command the role of a brave Saxon knight destined to avenge King Richard's murder. To reclaim the crown and conquer the heart of a beautiful maiden, you must outwit and outmaneuver hordes of medieval marauders. Read maps, plan raids, even team with Robin Hood, then plunder enemy strongholds, dueling for gold needed to build an army of mercenary vassals. You'll also need to stash cash for catapults that launch boulders, fire and disease into formidable fortresses. So wise up and rise up to this unique challenge where leadership is as important as swordmanship. For when you've survived this strategic adventure, complete with daring jousts and courageous castle sieges, you won't be sorry - you'll be king!","n/a","7.0","n/a","Philips Media","1992 ","http://www.gamefaqs.com/cdi/937308-defender-of-the-crown"
"Deja Vu II: Lost in Las Vegas","Adventure,General","Welcome to the world of Deja Vu - you'll meet the nicest people who want you to play with them. But they don't play nice. And if you don't come up with 100,000 big ones in the next 7 days, it may be the last game you'll ever play! This exciting, state-of-the-art thriller, in the fine tradition of the award-winning original, draws you right into the action. There are no cumbersome commands to type, no guessing what to do. You are totally free to explore and manipulate the objects in every detailed screen, choosing your own path through the mystery. You select from a multitude of clues that may help you save your neck - or lead to an early demise. Deja Vu II is like no other adventure game you've ever experienced!","n/a","n/a","n/a","Mindscape Inc.","1988 ","http://www.gamefaqs.com/cdi/564176-deja-vu-ii-lost-in-las-vegas"
"Destination Great Britain: Central & Northern England","Miscellaneous,Edutainment","Destination Great Britain: Central & Northern England is a Miscellaneous game, developed and published by World of Wonders,which was released in 1994.","n/a","n/a","n/a","World of Wonders","1994 ","http://www.gamefaqs.com/cdi/937362-destination-great-britain-central-and-northern"
"Destination Great Britain: England's West Country","Miscellaneous,Edutainment","Destination Great Britain: England's West Country is a Miscellaneous game, developed and published by World of Wonders,which was released in 1994.","n/a","n/a","n/a","World of Wonders","1994 ","http://www.gamefaqs.com/cdi/937363-destination-great-britain-englands-west-country"
"Destination Great Britain: London & Southern England","Miscellaneous,Edutainment","Destination Great Britain: London & Southern England is a Miscellaneous game, developed and published by World of Wonders,which was released in 1995.","n/a","n/a","n/a","World of Wonders","1995 ","http://www.gamefaqs.com/cdi/937364-destination-great-britain-london-and-southern"
"Destination Great Britain: Wales","Miscellaneous,Edutainment","Destination Great Britain: Wales is a Miscellaneous game, developed and published by World of Wonders,which was released in 1994.","n/a","n/a","n/a","World of Wonders","1994 ","http://www.gamefaqs.com/cdi/937365-destination-great-britain-wales"
"Dimo's Quest","Miscellaneous,Puzzle,General","Dimo's Quest is a Miscellaneous game, published by Philips Media,which was released in 1994.","9.0","7.3","n/a","Philips Media","1994 ","http://www.gamefaqs.com/cdi/581276-dimos-quest"
"Domino","Miscellaneous,Board Games","Domino is a Miscellaneous game, developed by Wigant Interactive Media and published by Haarlems Uitgeef Bedrijf,which was released in Europe in 1997.","n/a","n/a","n/a","Wigant Interactive Media","1997 ","http://www.gamefaqs.com/cdi/937429-domino"
"The Downhome Blues","Miscellaneous,Edutainment","The Downhome Blues is a Miscellaneous game, developed by Lunaria and published by Philips Media,which was released in 1994.","n/a","n/a","n/a","Lunaria","1994 ","http://www.gamefaqs.com/cdi/937366-the-downhome-blues"
"Dragon's Lair","Adventure,Interactive Movie","You are Dirk the Daring, trying to rescue the lovely Princess Daphne from the evil Wizard Mordroc's spooky castle. Mordroc has more than a few twisted tricks up his sleeve, like tilting tiles, gobbling goblins, and a surplus of slime. His line-up of heinous henchmen include the Acid Creature and the Robot Knight - two nasty characters - and a fire-breathing dragon named Singe, whose welcome may be a bit too warm! The heat is on! Enter the lair - if you dare!","n/a","6.5","n/a","Superclub","Jan1, 1994 ","http://www.gamefaqs.com/cdi/934715-dragons-lair"
"Dragon's Lair II: Time Warp","Adventure,Interactive Movie","Princess Daphne has been spirited away to a wrinkle in time by the evil wizard Mordroc, who plans to force her into marriage. Only you, Dirk the Daring, can save her. Transported by a bumbling old time machine, you begin the rescue mission. But you must hurry, for once the Casket of Doom has opened, Mordroc will place the Death Ring upon Daphne's finger and she will be lost forever in the Time Warp. Dragon's Lair II: Time Warp is a fully animated arcade classic from legendary animator Don Bluth. You'll make your way through time by using your Nintendo DSiTM system to move and wield your sword. Beware of your foes, for they are numerous. Only you can save Princess Daphne.","5.0","6.0","n/a","Superclub","1994 ","http://www.gamefaqs.com/cdi/585445-dragons-lair-ii-time-warp"
"Drug Wars","Action,Shooter,Light Gun","Drug Wars is an Action game, developed by CapDisc and published by Philips Media,which was released in 1996.","n/a","n/a","n/a","CapDisc","1996 ","http://www.gamefaqs.com/cdi/933355-drug-wars"
"Earth Command","Strategy,Turn-Based,Sci-Fi","Earth Command is a Strategy game, developed by Visionary Media and published by Philips Media,which was released in Europe in 1993.","n/a","5.8","n/a","Visionary Media","1993 ","http://www.gamefaqs.com/cdi/937430-earth-command"
"Effacer","Miscellaneous,Puzzle,General","Effacer is a Miscellaneous game, developed by CapDisc and published by Philips Media,which was released in Europe in 1994.","n/a","n/a","n/a","CapDisc","1994 ","http://www.gamefaqs.com/cdi/937431-effacer"
"Effacer","Miscellaneous,Puzzle,General","Effacer is a Miscellaneous game, developed by CapDisc and published by Philips Media,which was released in Europe in 1994.","n/a","n/a","n/a","CapDisc","1994 ","http://www.gamefaqs.com/cdi/937431-effacer"
"The Emperor's New Clothes","Miscellaneous,Edutainment","The Emperor's New Clothes is a Miscellaneous game, developed and published by Philips Media,which was released in 1992.","n/a","9.0","n/a","Philips Media","1992 ","http://www.gamefaqs.com/cdi/937338-the-emperors-new-clothes"
"Escape from Cyber City","Action,General","The Earth is under attack. The evil Guardian's forces are in control. Only a few continue to resist and only you can help. Your mission is to survive the dangers of CyberCity, fight your way to the train and destroy the Guardian's planet. Beware: things are not what they seem! Escape From CyberCity is the first CD-Interactive action adventure to utilize full cel-animation, giving the player the feel of starring in a fast action motion picture. This beautifully animated production features a dynamic, high impact soundtrack and complete interactive play.","5.0","5.7","n/a","Fathom Pictures","1992 ","http://www.gamefaqs.com/cdi/581277-escape-from-cyber-city"
"Family Games","Miscellaneous,Compilation","Here's a game collection for the whole family. It'll keep EVERYONE glued to the screen for hours! Take your pick - action and adventure, brain teasers or straightforward entertainment. There are ten great games - Full Attack, Jokisen, Where's That Sound, Skid Kart, Captain Alphabet, Draw Stamp Color, SuperSlide, Morphon Invasion, Wizard and Hot Rocks.","n/a","5.0","n/a","DIMA","1995 ","http://www.gamefaqs.com/cdi/937335-family-games"
"Family Games II: Junk Food Jive","Miscellaneous,Compilation","If you like to flit around like a fly along dirty food residue, have to fight over the bill with your partner, if you want to invent your own clever pizza topping, have had greater ambitions than smaller people or have painted (yes) your masterpieces on thick place mats, then you will feel quite at home here!","n/a","5.0","n/a","DIMA","1995 ","http://www.gamefaqs.com/cdi/937336-family-games-ii-junk-food-jive"
"Flashback: The Quest for Identity","Action,Platformer,2D","You're Conrad B. Hart, Galaxis Bureau of Investigation Agent and right now you're stranded on a far-away planet after discovering an alien plot to overtake Earth. You must travel and find your way through four planets back to Earth and foil the aliens' sinister and deadly plans. This is truly the most explosive and intriguing Flashback experience. And it's gonna rip you right out of your comfortable little century and hurl you smack into a time and place that'll have you begging for a nap!","4.0","7.3","n/a","Delphine Software International","1995 ","http://www.gamefaqs.com/cdi/581278-flashback-the-quest-for-identity"
"Flashback: The Quest for Identity","Action,Platformer,2D","You're Conrad B. Hart, Galaxis Bureau of Investigation Agent and right now you're stranded on a far-away planet after discovering an alien plot to overtake Earth. You must travel and find your way through four planets back to Earth and foil the aliens' sinister and deadly plans. This is truly the most explosive and intriguing Flashback experience. And it's gonna rip you right out of your comfortable little century and hurl you smack into a time and place that'll have you begging for a nap!","4.0","7.3","n/a","Delphine Software International","1995 ","http://www.gamefaqs.com/cdi/581278-flashback-the-quest-for-identity"
"Flintstones & Jetsons: Timewarp","Adventure,Third-Person,Fantasy","Flintstones & Jetsons: Timewarp is an Adventure game, developed by R/GA Interactive and published by Philips Media,which was released in Europe in 1994.","n/a","6.0","n/a","R/GA Interactive","1994 ","http://www.gamefaqs.com/cdi/937413-flintstones-and-jetsons-timewarp"
"Foqus","Miscellaneous,Trivia / Game Show","Foqus is a Miscellaneous game, developed by Bildgarden and published by Philips Media,which was released in Europe in 1994.","n/a","n/a","n/a","Bildgarden","1994 ","http://www.gamefaqs.com/cdi/976280-foqus"
"Getting Ahead: Making Time","Strategy,General","Getting Ahead: Making Time is a Strategy game, developed and published by Xdra,which was released in Europe in 1994.","n/a","n/a","n/a","Xdra","1994 ","http://www.gamefaqs.com/cdi/937414-getting-ahead-making-time"
"Getting Ahead: Managing Your Boss","Strategy,General","Getting Ahead: Managing Your Boss is a Strategy game, developed and published by Xdra,which was released in Europe in 1994.","n/a","n/a","n/a","Xdra","1994 ","http://www.gamefaqs.com/cdi/937415-getting-ahead-managing-your-boss"
"Getting Ahead: Money At Work","Strategy,General","Getting Ahead: Money At Work is a Strategy game, developed and published by Xdra,which was released in Europe in 1994.","n/a","n/a","n/a","Xdra","1994 ","http://www.gamefaqs.com/cdi/937416-getting-ahead-money-at-work"
"Getting Ahead: Presentation Skills","Strategy,General","Getting Ahead: Presentation Skills is a Strategy game, developed and published by Xdra,which was released in Europe in 1994.","n/a","n/a","n/a","Xdra","1994 ","http://www.gamefaqs.com/cdi/937421-getting-ahead-presentation-skills"
"Girl's Club","Action,General","Girl's Club is an Action game, developed by POV Entertainment and published by Philips Media,which was released in 1992.","n/a","7.3","n/a","POV Entertainment","1992 ","http://www.gamefaqs.com/cdi/937417-girls-club"
"Gnomes","Action,General","Gnomes is an Action game, developed by Eaglevision and published by Philips Media,which was released in 1995.","n/a","n/a","n/a","Eaglevision","1995 ","http://www.gamefaqs.com/cdi/937418-gnomes"
"Go","Miscellaneous,Board Games","Go is a Miscellaneous game, developed by Good Deal Games and published by Older Games,which was released in 2002.","n/a","n/a","n/a","Good Deal Games","Aug 10, 2002 ","http://www.gamefaqs.com/cdi/937419-go"
"Goal!","Sports,Traditional,Soccer,Sim","When it comes to creating action-packed, super-playable football games, no one can beat Dino Dini, the mastermind behind Kick Off and Kick Off 2, except Dino Dini himself, that is... Now Dino has surpassed all his previous efforts. Goal!, his latest excursion onto the pitch, offers greater depth than any other footie game you've seen. What's more, it's got a host of features that make getting to grips with the gameplay a delight and mastering it the ultimate challenge. Goal! has all you'll ever need - or want - in a footie action game!","n/a","n/a","n/a","iContact","1993 ","http://www.gamefaqs.com/cdi/937432-goal"
"Golden Oldies","Action,General","Golden Oldies is an Action game, developed by The Vision Factory and published by SPC Vision,which was released in Europe in 1997.","n/a","n/a","n/a","The Vision Factory","1997 ","http://www.gamefaqs.com/cdi/937484-golden-oldies"
"Golden Oldies II","Action,General","Golden Oldies II is an Action game, developed by The Vision Factory and published by SPC Vision,which was released in Europe in 1997.","n/a","n/a","n/a","The Vision Factory","1997 ","http://www.gamefaqs.com/cdi/937485-golden-oldies-ii"
"Golf My Way","Sports,Traditional,Golf,Sim","Golf My Way is a Sports game, developed and published by Philips Media,which was released in 1994.","n/a","6.0","n/a","Philips Media","1994 ","http://www.gamefaqs.com/cdi/937420-golf-my-way"
"Great American Golf 1","Sports,Traditional,Golf,Arcade","Great American Golf 1 is a Sports game, developed by iContact and published by Xdra,which was released in Europe in 1994.","n/a","n/a","n/a","iContact","1994 ","http://www.gamefaqs.com/cdi/937486-great-american-golf-1"
"Great American Golf 2","Sports,Traditional,Golf,Arcade","Great American Golf 2 is a Sports game, developed by iContact and published by Xdra,which was released in Europe in 1994.","n/a","n/a","n/a","iContact","1994 ","http://www.gamefaqs.com/cdi/937487-great-american-golf-2"
"A Great Day at the Races","Sports,Alternative,Other","A Great Day at the Races is a Sports game, developed and published by Philips Media,which was released in 1993.","n/a","3.0","n/a","Philips Media","1993 ","http://www.gamefaqs.com/cdi/937218-a-great-day-at-the-races"
"Haunted House","Adventure,First-Person,Fantasy","Haunted House is an Adventure game, developed and published by Philips Media,which was released in Europe in 1997.","n/a","n/a","n/a","Philips Media","1997 ","http://www.gamefaqs.com/cdi/937488-haunted-house"
"Hieroglyph","Miscellaneous,Puzzle,General","Hieroglyph is a Miscellaneous game, developed by DOKU and published by ZYX Music,which was released in Europe in 1994.","n/a","n/a","n/a","DOKU","1994 ","http://www.gamefaqs.com/cdi/937529-hieroglyph"
"Hotel Mario","Miscellaneous,Puzzle,General","An original Mario Bros game, available only on the CD-i!Bowser has taken over the Mushroom Kingdom, he's captured Princess Toadstool and is holding her in one of the seven hotels in the kingdom. Only you and Mario can save the Princess, but you'll have to battle Koopas, Parabombs, Banzai Bill, Spiney, Monty, Pat the Bat and other nefarious nasties! * Full Motion, Full Screen Animation! * Original Music! * CD Quality Audio and Sound Effects!","4.5","6.2","n/a","Philips Media","1994 ","http://www.gamefaqs.com/cdi/580681-hotel-mario"
"Inca","Adventure,General","Inca is an Adventure game, developed by Coktel Vision and published by Philips,which was released in 1993.","n/a","6.5","n/a","Coktel Vision","1993 ","http://www.gamefaqs.com/cdi/575477-inca"
"Inca II","Adventure,General","Inca II is an Adventure game, developed by Vision Games and published by Philips,which was released in 1994.","n/a","n/a","n/a","Vision Games","1994 ","http://www.gamefaqs.com/cdi/939232-inca-ii"
"International Tennis Open","Sports,Traditional,Tennis","International Tennis Open is a Sports game, developed by Infogrames and published by Philips Media,which was released in 1992.","4.5","5.3","n/a","Infogrames","1992 ","http://www.gamefaqs.com/cdi/579983-international-tennis-open"
"Invasion from the Planet Skyron","Miscellaneous,General","Invasion from the Planet Skyron is a Miscellaneous game, developed by Daedalus and published by Philips Media,which was released in Europe in 1995.","n/a","7.0","n/a","Daedalus","1995 ","http://www.gamefaqs.com/cdi/937530-invasion-from-the-planet-skyron"
"Jack Sprite vs. The Crimson Ghost","Action,General","Jack Sprite vs. The Crimson Ghost is an Action game, developed by PF.Magic and published by Older Games,which was released in Europe in 2002.","n/a","n/a","n/a","PF.Magic","Aug 10, 2002 ","http://www.gamefaqs.com/cdi/937489-jack-sprite-vs-the-crimson-ghost"
"Jeopardy!","Miscellaneous,Trivia / Game Show","Jeopardy! is a Miscellaneous game, developed and published by Philips Media,which was released in 1994.","6.0","10.0","n/a","Philips Media","1994 ","http://www.gamefaqs.com/cdi/581279-jeopardy"
"Jigsaw","Miscellaneous,Puzzle,General","Jigsaw is a Miscellaneous game, developed by NovaLogic and published by Philips Media,which was released in Europe in 1991.","n/a","6.0","n/a","NovaLogic","1991 ","http://www.gamefaqs.com/cdi/937531-jigsaw"
"The Joker's Wild Jr.","Miscellaneous,Trivia / Game Show","The Joker's Wild Jr. is a Miscellaneous game, developed by Accent and published by Philips Media,which was released in 1994.","n/a","6.7","n/a","Accent","1994 ","http://www.gamefaqs.com/cdi/937694-the-jokers-wild-jr"
"The Joker's Wild","Miscellaneous,Trivia / Game Show","The Joker's Wild is a Miscellaneous game, developed by Accent Media Productions and published by Philips Media,which was released in 1994.","8.0","7.3","n/a","Accent Media Productions","1994 ","http://www.gamefaqs.com/cdi/581280-the-jokers-wild"
"Kether","Action,General","Kether is an Action game, developed by Infogrames and published by Philips Media,which was released in 1993.","2.0","6.4","n/a","Infogrames","1993 ","http://www.gamefaqs.com/cdi/581281-kether"
"Kingdom II: Shadoan","Adventure,General","Kingdom II: Shadoan is an Adventure game, developed by CapDisc and published by Philips Media,which was released in Europe in 1996.","n/a","n/a","n/a","CapDisc","1996 ","http://www.gamefaqs.com/cdi/937490-kingdom-ii-shadoan"
"Kingdom: The Far Reaches","Adventure,Interactive Movie","Venture into a fully-animated game world of wizards and spectres, of bright steel and dark magic, of heroic deeds and base treacheries. You are Lathan, striving to restore an amulet of great power - now scattered throughout three kingdoms - and defeat the evil Torlock, whose reign of terror has vanquished your homeland. Collect items of power and magic, learn clues to determine friend from foe and strive to return Princess Grace Delight to the throne, as every move you make opens new vistas of awesome animation and the chance to conquer The Far Reaches!","6.0","6.0","n/a","CapDisc","1994 ","http://www.gamefaqs.com/cdi/581282-kingdom-the-far-reaches"
"L'affaire Morlov","Adventure,General","L'affaire Morlov is an Adventure game, developed by CPIO Multimedia and published by Titus Software,which was released in Europe in 1996.","n/a","n/a","n/a","CPIO Multimedia","1996 ","http://www.gamefaqs.com/cdi/937491-laffaire-morlov"
"L'Ange et le Demon","Adventure,General","L'Ange et le Demon is an Adventure game, developed and published by Philips Media,which was released in 1993.","n/a","3.0","n/a","Philips Media","Apr6, 1993 ","http://www.gamefaqs.com/cdi/575478-lange-et-le-demon"
"Labyrinth of Crete","Miscellaneous,Puzzle,General","Labyrinth of Crete is a Miscellaneous game, developed by Funhouse and published by Philips Media,which was released in Europe in 1995.","n/a","7.0","n/a","Funhouse","1995 ","http://www.gamefaqs.com/cdi/937492-labyrinth-of-crete"
