"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"The Case of the Cautious Condor","Adventure,General","It's the summer of 1937 and the dark clouds of war loom on the distant horizon, but enigmatic industrialist Bronson Barnard has other matters on his mind. Barnard has invited a select group of guests for the historic maiden launch of his latest triumph-the magnificent flying boat Condor. As the Trans-Atlantic jaunt from Baltimore to Lisbon begins, the champagne flows and the posh party-goers revel in elegance and splendor. But, they have yet to realize that their gracious host has set a gilded trap for a murderer.Barnard hopes to demonstrate his amateur sleuthing skills to his old war buddy, private detective, Ned Peters, while exposing the killer of a U.S. Customs official, Gerald Weltner. Why is Barnard seeking justice for this deplorable deed? Unbeknownst to the unsuspecting suspects, Weltner was Bernard's illegitimate son!But, a sudden heart attack foils Barnard's plan and the Condor must be turned back. Before he loses consciousness, he entrusts his secret to Peters and implores him to step in and solve the crime. With only thirty minutes before they land. It's a challenge for even a pro like Peters to unravel this mystery. So lend a hand and catch a killer in The Case of the Cautious Condor.","n/a","8.0","n/a","Tiger Media, Inc.","1989 ","http://www.gamefaqs.com/fmtowns/945223-the-case-of-the-cautious-condor"
"Chaos Strikes Back","Role-Playing,General","Chaos Strikes Back is a Role-Playing game, developed and published by FTL Games,which was released in Japan in 1989.","n/a","8.0","n/a","FTL Games","1989 ","http://www.gamefaqs.com/fmtowns/945220-chaos-strikes-back"
"Chase H.Q.","Driving,Racing,Arcade","The fastest, most thrilling, 3D driving game yet! Take the wheel of your turbo-charged Porsche as you and your partner go in pursuit of dangerous criminals all driving an evil array of souped-up roadsters. TURBO BOOST! Need to catch up in a hurry? Well, just one press of your Turbo Button will leave your eyes in the back of your head! Barrelling through the city streets, along the roughest of dirt tracks and through busy tunnels - if you can hold the line! The low-life can run, but they can't hide...","n/a","8.0","n/a","Ving","1993 ","http://www.gamefaqs.com/fmtowns/937137-chase-hq"
"De-Ja II","Adventure,General","De-Ja II is an Adventure game, developed and published by Elf,which was released in Japan in 1992.","n/a","6.0","n/a","Elf","Jun 25, 1992 ","http://www.gamefaqs.com/fmtowns/956094-de-ja-ii"
"DEEP","Adventure,General","DEEP is an Adventure game, developed and published by Jast,which was released in Japan in 1995.","n/a","10.0","n/a","Jast","Mar 15, 1995 ","http://www.gamefaqs.com/fmtowns/956211-deep"
"Dengeki Nurse","Adventure,General","Dengeki Nurse is an Adventure game, developed and published by Cocktail Soft,which was released in Japan in 1992.","n/a","3.0","n/a","Cocktail Soft","1992 ","http://www.gamefaqs.com/fmtowns/956212-dengeki-nurse"
"Dengeki Nurse 2: More Sexy","Adventure,General","Dengeki Nurse 2: More Sexy is an Adventure game, developed and published by Cocktail Soft,which was released in Japan in 1994.","n/a","4.0","n/a","Cocktail Soft","Dec 22, 1994 ","http://www.gamefaqs.com/fmtowns/956213-dengeki-nurse-2-more-sexy"
"Diamond Players","Sports,Traditional,Baseball,Arcade","Diamond Players is a Sports game, developed and published by Wolf Team,which was released in Japan in 1992.","n/a","6.0","n/a","Wolf Team","Jul 25, 1992 ","http://www.gamefaqs.com/fmtowns/952073-diamond-players"
"Dragon Slayer: The Legend of Heroes","Role-Playing,General","Dragon Slayer: The Legend of Heroes is a Role-Playing game, developed and published by Falcom,which was released in Japan in 1992.","n/a","9.5","n/a","Falcom","1992 ","http://www.gamefaqs.com/fmtowns/952074-dragon-slayer-the-legend-of-heroes"
"Dragon Slayer: The Legend of Heroes II","Role-Playing,Action RPG","Dragon Slayer: The Legend of Heroes II is a Role-Playing game, developed and published by Falcom,which was released in Japan in 1993.","n/a","9.0","n/a","Falcom","1993 ","http://www.gamefaqs.com/fmtowns/952075-dragon-slayer-the-legend-of-heroes-ii"
"Dungeon Master II: Skullkeep","Role-Playing,General","Immerse yourself in the most extensive 3D adventure ever pressed on a Sega CD! Within the expansive grounds of Castle Skullkeep, the pieces of the Zo Link are hidden. The Zo Link was built by TechMages to explore alternative dimensions. You and a hand-picked party must stop evil forces from acquiring this powerful technology in an RPG journey with a depth you've never experienced - but always craved!","n/a","n/a","n/a","FTL Games","January 1994 ","http://www.gamefaqs.com/fmtowns/707432-dungeon-master-ii-skullkeep"
"Dungeon Master: Chaos Strikes Back","Role-Playing,First-Person","Even in defeat, the Dark Lord planned a terrible revenge against the world. Now, the echo of his death scream will carry it out. But, Chaos wants more than revenge. He wants you! He has placed the power of success or defeat in your hands to make sure you accept his challenge.","n/a","9.0","n/a","FTL Games","1989 ","http://www.gamefaqs.com/fmtowns/952076-dungeon-master-chaos-strikes-back"
"Emerald Dragon","Role-Playing,General","Emerald Dragon is a Role-Playing game, developed and published by Glodia,which was released in Japan in 1992.","n/a","n/a","n/a","Glodia","May 1992 ","http://www.gamefaqs.com/fmtowns/691803-emerald-dragon"
"Flashback: The Quest for Identity","Action,Platformer,2D","Planet Titan: Brave mutants, robots, anti-matter fields and the primitive inhabitants as you find your way through the jungle. New Washington: First recover your memory, then go undercover to earn money. Finally, buy a false ID if you want to sneak back on Earth. Death Tower: Climb the 8 floors of the Death Tower labyrinth. Avoid the deadly Replicants and win a free ticket to Earth. Earth: Big trouble! The authorities have discovered your false ID and send robot cops to capture you. Paradise Club: You discovered the aliens' plans, but somehow end up being captured and mysteriously transported through space. Planet Morphs: You materialized on their home planet. Now all you have to do is destroy the Morphs and live to tell about it!","n/a","8.0","n/a","Delphine Software International","1992 ","http://www.gamefaqs.com/fmtowns/945221-flashback-the-quest-for-identity"
"Flashback: The Quest for Identity","Action,Platformer,2D","Planet Titan: Brave mutants, robots, anti-matter fields and the primitive inhabitants as you find your way through the jungle. New Washington: First recover your memory, then go undercover to earn money. Finally, buy a false ID if you want to sneak back on Earth. Death Tower: Climb the 8 floors of the Death Tower labyrinth. Avoid the deadly Replicants and win a free ticket to Earth. Earth: Big trouble! The authorities have discovered your false ID and send robot cops to capture you. Paradise Club: You discovered the aliens' plans, but somehow end up being captured and mysteriously transported through space. Planet Morphs: You materialized on their home planet. Now all you have to do is destroy the Morphs and live to tell about it!","n/a","8.0","n/a","Delphine Software International","1992 ","http://www.gamefaqs.com/fmtowns/945221-flashback-the-quest-for-identity"
"Flying Shark","Action,Shooter,Scrolling","Flying Shark is an Action game, developed by Toaplan and published by Taito Corporation,which was released in Japan in 1993.","n/a","5.0","n/a","Toaplan","1993 ","http://www.gamefaqs.com/fmtowns/945238-flying-shark"
"FM Towns","Hardware,Console","FM Towns is a Hardware game, developed and published by Fujitsu,which was released in Japan in 1989.","n/a","9.0","n/a","Fujitsu","1989 ","http://www.gamefaqs.com/fmtowns/934105-fm-towns"
"FM Towns","Hardware,Console","FM Towns is a Hardware game, developed and published by Fujitsu,which was released in Japan in 1989.","n/a","9.0","n/a","Fujitsu","1989 ","http://www.gamefaqs.com/fmtowns/934105-fm-towns"
"Gakuen Bakuretsu Tenkousei!","Adventure,General","Gakuen Bakuretsu Tenkousei! is an Adventure game, developed and published by ZyX,which was released in Japan in 1996.","n/a","10.0","n/a","ZyX","Mar8, 1996 ","http://www.gamefaqs.com/fmtowns/956155-gakuen-bakuretsu-tenkousei"
"Galaxy Force II","Action,Shooter,Rail","Junos, a solar system located at the end of the Milky Way, has come under attack. The unprovoked assault is led by Halcyon, sovereign of the Fourth Empire. His ultimate goal is control of the entire galaxy. He must be stopped!","n/a","6.5","n/a","Sega AM2","1990 ","http://www.gamefaqs.com/fmtowns/681540-galaxy-force-ii"
"Garou Densetsu Special","Action,Fighting,2D","Garou Densetsu Special is an Action game, developed and published by JHV,which was released in Japan in 1996.","n/a","n/a","n/a","JHV","September 1996 ","http://www.gamefaqs.com/fmtowns/691818-garou-densetsu-special"
"Genocide^2: Genocide Square","Action,General","Genocide^2: Genocide Square is an Action game, developed and published by Zoom,which was released in Japan in 1993.","n/a","8.0","n/a","Zoom","1993 ","http://www.gamefaqs.com/fmtowns/952077-genocide2-genocide-square"
"Gulf War Soukouden","Simulation,General","Gulf War Soukouden is a Simulation game, developed and published by Wolf Team,which was released in Japan in 1993.","n/a","8.0","n/a","Wolf Team","December 1993 ","http://www.gamefaqs.com/fmtowns/957426-gulf-war-soukouden"
"GunBlaze","Role-Playing,Console-style RPG","GunBlaze is a Role-Playing game, developed and published by Active,which was released in Japan in 1994.","n/a","8.0","n/a","Active","Dec 16, 1994 ","http://www.gamefaqs.com/fmtowns/956012-gunblaze"
"Hiouden 2","Simulation,General","Hiouden 2 is a Simulation game, developed and published by Wolf Team,which was released in Japan in 1994.","n/a","7.0","n/a","Wolf Team","March 1994 ","http://www.gamefaqs.com/fmtowns/957427-hiouden-2"
"Ikazuchi no Senshi Raidi","Role-Playing,First-Person","Ikazuchi no Senshi Raidi is a Role-Playing game, developed and published by ZyX,which was released in Japan in 1994.","n/a","8.0","n/a","ZyX","Oct7, 1994 ","http://www.gamefaqs.com/fmtowns/956059-ikazuchi-no-senshi-raidi"
"Ikazuchi no Senshi Raidi II","Role-Playing,First-Person","Ikazuchi no Senshi Raidi II is a Role-Playing game, developed and published by ZyX,which was released in Japan in 1996.","n/a","10.0","n/a","ZyX","Mar 22, 1996 ","http://www.gamefaqs.com/fmtowns/956060-ikazuchi-no-senshi-raidi-ii"
"Illusion City","Role-Playing,General","Illusion City is a Role-Playing game, developed and published by Takeru,which was released in Japan in 1993.","n/a","n/a","n/a","Takeru","March 1993 ","http://www.gamefaqs.com/fmtowns/691804-illusion-city"
"Image Fight","Action,Shooter,Scrolling","Mankind struggles to survive! Without warning they came... And laid waste to the moon and man's bases on it. Ill-prepared and outgunned, Earth scientists worked feverishly to build a weapon to turn the tide. The &quot;OF-1&quot; is the ultimate fighter. Even as the crews prepare to fight, industrial and military space complexes disappear, one by one. Viewing screens, hooked to spy satellites, flash images of unidentified fighter attacks and a strange vegetation coiling itself around the moon's computer like an insidious serpent. Victory will come only to the worthy. Are you?","n/a","n/a","n/a","Ving","November 1990 ","http://www.gamefaqs.com/fmtowns/691805-image-fight"
"Indiana Jones and the Fate of Atlantis","Adventure,General","1939 - the eve of World War II. Nazi agents are about to get their hands on a weapon more dangerous than the atom bomb. Only Indy can stop them before they unleash the deadly secret that sank Atlantis.","n/a","9.0","n/a","LucasArts","1992 ","http://www.gamefaqs.com/fmtowns/945197-indiana-jones-and-the-fate-of-atlantis"
"Indiana Jones and the Last Crusade","Adventure,General","Europe, 1938. The Lost Ark was just a warm-up! Now Adolf Hitler is after the most powerful talisman of all - the Holy Grail. A few brave men stand in his way. Fortunately, one of them is Indiana Jones. And this time, he has his dad with him. The bad guys are in your face all the way - Nazis, mercenaries, traitors and spies. Not to mention everything the Luftwaffe can throw at you. Can you handle the heat? If you can, you just might earn a higher I.Q. (Indy Quotient) than the man with the whip and the hat.","n/a","8.0","n/a","Lucasfilm Games","July 1990 ","http://www.gamefaqs.com/fmtowns/944765-indiana-jones-and-the-last-crusade"
"Inju Gakuen: La Blue Girl","Adventure,General","Inju Gakuen: La Blue Girl is an Adventure game, developed and published by Dez Climax,which was released in Japan in 1994.","n/a","n/a","n/a","Dez Climax","July 1994 ","http://www.gamefaqs.com/fmtowns/710043-inju-gakuen-la-blue-girl"
"King's Quest V","Adventure,General","King's Quest V is an Adventure game, developed and published by Sierra Entertainment,which was released in Japan in 1991.","n/a","n/a","n/a","Sierra Entertainment","August 1991 ","http://www.gamefaqs.com/fmtowns/691806-kings-quest-v"
"Last Armageddon","Role-Playing,General","Last Armageddon is a Role-Playing game, developed and published by Brain Gray,which was released in Japan in 1989.","n/a","n/a","n/a","Brain Gray","July 1989 ","http://www.gamefaqs.com/fmtowns/710041-last-armageddon"
"Loom","Adventure,General","Long after the passing of the Second Shadow, when dragons ruled the twilight sky and the stars were bright and numerous, came the Age of the Great Guilds. Blacksmiths, Shepherds, Clerics. Each dedicated to the absolute control of secret knowledge. Another such Guild was the Weavers. Over the centuries, their craft transcended the limits of physical cloth, until they wove the very fabric of reality itself. Now, a strange power has swept he Weavers into oblivion, leaving behind one Weaver boy to unravel the mystery. Help young Bobbin rescue his Guild...and you just might save the universe from an unspeakable catastrophe.","n/a","7.5","n/a","Lucasfilm Games","1991 ","http://www.gamefaqs.com/fmtowns/945159-loom"
"Lupin Sansei: Hong Kong no Mashu - Fukushuu wa Meikyuu no Hate ni","Adventure,General","Lupin Sansei: Hong Kong no Mashu - Fukushuu wa Meikyuu no Hate ni is an Adventure game, developed and published by CSK,which was released in Japan in 1990.","n/a","7.0","n/a","CSK","June 1990 ","http://www.gamefaqs.com/fmtowns/707430-lupin-sansei-hong-kong-no-mashu-fukushuu-wa"
"Mahou Daisakusen","Action,Shooter,Scrolling","Mahou Daisakusen is an Action game, developed by Raizing and published by Electronic Arts Victor,which was released in Japan in 1993.","n/a","n/a","n/a","Raizing","1993 ","http://www.gamefaqs.com/fmtowns/704272-mahou-daisakusen"
"Manami no Dokomade Ikuno?","Miscellaneous,General","Manami no Dokomade Ikuno? is a Miscellaneous game, developed and published by Wendy Magazine,which was released in Japan in 1995.","n/a","8.0","n/a","Wendy Magazine","May 1995 ","http://www.gamefaqs.com/fmtowns/957428-manami-no-dokomade-ikuno"
"Manami no Dokomade Ikuno? 2: Return of the Kuro Pack","Adventure,General","Manami no Dokomade Ikuno? 2: Return of the Kuro Pack is an Adventure game, developed and published by Wendy Magazine,which was released in Japan in 1995.","n/a","9.0","n/a","Wendy Magazine","May 1995 ","http://www.gamefaqs.com/fmtowns/957429-manami-no-dokomade-ikuno-2-return-of-the-kuro-pack"
"Monkey Island 2: LeChuck's Revenge","Adventure,General","In LeChuck's Revenge Guybrush Threepwood returns in his search for the legendary treasure of Big Whoop. He is now a genuine pirate and has traded in his white shirt and clean shaved face for a dashing blue coat and a beard. This would not be a true sequel if we did not see the return of the villain LeChuck and so, in the true spirit of Monkey Island, Guybrush accidentally helps to bring back LeChuck who, of course, wants revenge. The game itself has evolved much since the original. It feels about four times bigger and includes four different islands. Some of the puzzles are very hard and therefore you can select to play the game on &quot;easy mode&quot; for beginners.","n/a","9.0","n/a","LucasArts","1991 ","http://www.gamefaqs.com/fmtowns/945222-monkey-island-2-lechucks-revenge"
"Muscle Bomber: The Body Explosion","Action,Fighting,Wrestling","Muscle Bomber: The Body Explosion is an Action game, developed and published by Capcom,which was released in Japan in 1993.","5.0","6.0","n/a","Capcom","November 1993 ","http://www.gamefaqs.com/fmtowns/945363-muscle-bomber-the-body-explosion"
"The New Zealand Story","Action,Platformer,2D","Wally Walrus has captured his tea - 20 of Tiki Kiwi's friends from the New Zealand zoo, and if Tiki doesn't rescue them all by tea-time they'll be stuffed, served and swallowed at Wally's table. Tiki has to search Wally's domain which is just how you would expect it to be - FAT with danger! Armed only with a bow and arrow, Tiki can accumulate more weapons along the way. Beware of the malicious rabbits, boomerang throwers, deadly frogs, blood-sucking bats and many, many more villainous creatures.","n/a","n/a","n/a","Taito Corporation","1988 ","http://www.gamefaqs.com/fmtowns/730702-the-new-zealand-story"
"Niko 2","Action,General","Niko 2 is an Action game, developed and published by Wolf Team,which was released in Japan in 1991.","n/a","n/a","n/a","Wolf Team","November 1991 ","http://www.gamefaqs.com/fmtowns/957430-niko-2"
"Operation Wolf","Action,Shooter,Light Gun","The No. 1 arcade game of 1988 is recreated perfectly - 6 levels of thrilling coin-op action are brought to life on your home micro. Without fast and accurate shooting skills you will never complete your mission which takes you through steaming jungles and enemy strongholds as you attempt to liberate the prisoners and secure a safe getaway. With all the original arcade play features - magazine reloads, energy bottles, hidden supplies, rocket grenades and much, much more!","n/a","n/a","n/a","Taito Corporation","1990 ","http://www.gamefaqs.com/fmtowns/704273-operation-wolf"
"Pu-Li-Ru-La","Action,Beat-'Em-Up","Pu-Li-Ru-La is an Action game, developed by Taito Corporation and published by Ving,which was released in Japan in 1994.","n/a","n/a","n/a","Taito Corporation","November 1994 ","http://www.gamefaqs.com/fmtowns/699774-pu-li-ru-la"
"Puyo Puyo","Miscellaneous,Puzzle,Matching","Puyo Puyo is a Miscellaneous game, developed by Compile and published by CSK,which was released in Japan in 1994.","n/a","n/a","n/a","Compile","1994 ","http://www.gamefaqs.com/fmtowns/707429-puyo-puyo"
"Quiz De Let's Go!!","Miscellaneous,Trivia / Game Show","Quiz De Let's Go!! is a Miscellaneous game, developed and published by Great,which was released in Japan in 1993.","n/a","8.0","n/a","Great","March 1993 ","http://www.gamefaqs.com/fmtowns/956469-quiz-de-lets-go"
"Raiden Densetsu","Action,Shooter,Scrolling","Raiden Densetsu is an Action game, developed and published by Kid,which was released in Japan in 1991.","n/a","n/a","n/a","Kid","November 1991 ","http://www.gamefaqs.com/fmtowns/691808-raiden-densetsu"
"RayXanbeR","Action,Shooter,Scrolling","RayXanbeR is an Action game, developed and published by DataWest,which was released in Japan in 1990.","n/a","10.0","n/a","DataWest","1990 ","http://www.gamefaqs.com/fmtowns/942200-rayxanber"
"Ring Out!!","Adventure,General","Ring Out!! is an Adventure game, developed and published by ZyX,which was released in Japan in 1995.","n/a","n/a","n/a","ZyX","Jun9, 1995 ","http://www.gamefaqs.com/fmtowns/956156-ring-out"
"Samurai Spirits","Action,Fighting,2D","Samurai Spirits is an Action game, developed and published by JHV,which was released in Japan in 1995.","n/a","n/a","n/a","JHV","September 1995 ","http://www.gamefaqs.com/fmtowns/691817-samurai-spirits"
"The Secret of Monkey Island","Adventure,General","The Monkey Island saga is known throughout the gaming world as one of the best point and click adventures, and The Secret of Monkey Island is the game that started it all.Play as Guybrush Threepwood as he tries to become a pirate.Meet the lovely Elaine Marley, the evil ghost pirate LeChuck, a three headed monkey, and more!Have Guybrush engage in insult sword fighting, look for buried treasure, evade deadly piranha poodles, and attempt to discover The Secret of Monkey Island!","n/a","n/a","n/a","Lucasfilm Games","1990 ","http://www.gamefaqs.com/fmtowns/945224-the-secret-of-monkey-island"
"Setsujuu: Yuganda Kioku","Adventure,General","Setsujuu: Yuganda Kioku is an Adventure game, developed and published by Jast,which was released in Japan in 1995.","n/a","n/a","n/a","Jast","April 1995 ","http://www.gamefaqs.com/fmtowns/956470-setsujuu-yuganda-kioku"
"Shadow of the Beast (1992)","Action,Platformer,2D","The beast is among us! This is it - a whole new dimension in computer games! Loaded with awesome features: 50 frames per second arcade-quality scroll, 350 screens, 132 unique monsters, 13 levels of parallax scrolling, 900K of emotive music, and 2MB of graphics compressed in two disks! A truly massive game!","n/a","n/a","n/a","Psygnosis","1991 ","http://www.gamefaqs.com/fmtowns/945364-shadow-of-the-beast-1992"
"Shin Tenshi-Tachi no Gogo: Tenkousei","Adventure,General","Shin Tenshi-Tachi no Gogo: Tenkousei is an Adventure game, developed and published by Jast,which was released in Japan in 1995.","n/a","8.0","n/a","Jast","Jul 18, 1995 ","http://www.gamefaqs.com/fmtowns/956214-shin-tenshi-tachi-no-gogo-tenkousei"
"SimCity (1989)","Strategy,City Building,Modern","With SIMCITY, take the destiny of the world's greatest cities in hand. Build houses, streets, factories, airports, and a stadium. You will have to fight crime and pollution, collect taxes and balance your budget. Everything is managed and animated in real time. Every decision influences instantly the life of your town. You will face crises, natural disasters (tornadoes, earthquakes, etc.), but - who knows - maybe one day you will finally get the city of your dreams. SIMCITY is an all-absorbing and unique game. It contains 8 pre-defined scenarios: e.g. San Francisco, Tokyo, Rio de Janeiro... But of course, you're free to plan your own city!","n/a","n/a","n/a","Imagineer","1990 ","http://www.gamefaqs.com/fmtowns/952763-simcity-1989"
"SimEarth: The Living Planet","Strategy,General","Take charge of an entire planet from its birth until its death-10 billion years later. Guide life from its inception as single-celled microbes to a civilization that can reach for the stars.","n/a","6.0","n/a","Imagineer","1993 ","http://www.gamefaqs.com/fmtowns/952078-simearth-the-living-planet"
"Soreyuke Nanpa Kun","Adventure,General","Soreyuke Nanpa Kun is an Adventure game, developed and published by Virgin House,which was released in Japan in 1991.","n/a","10.0","n/a","Virgin House","August 1991 ","http://www.gamefaqs.com/fmtowns/957431-soreyuke-nanpa-kun"
"Splatterhouse","Action,Beat-'Em-Up","Alone on a stormy night... enter, if you dare, the unspeakable horror of SPLATTERHOUSE! Hideous ghouls and demented demons leap from every corner in a relentless nightmare of terror. Who's that with a saw? Look out for that axe! Just don't lose your head, as shock after gruesome shock assaults your senses. Your only hope... unleash the monster within yourself and fight back in the grisly mayhem of SPLATTERHOUSE!","n/a","n/a","n/a","Namco","1992 ","http://www.gamefaqs.com/fmtowns/934133-splatterhouse"
"Strike Commander","Simulation,Flight,Modern Jet","Strike Commander is a Simulation game, developed by Origin and published by Electronic Arts Victor,which was released in Japan in 1994.","n/a","n/a","n/a","Origin","August 1994 ","http://www.gamefaqs.com/fmtowns/637896-strike-commander"
"Super Street Fighter II","Action,Fighting,2D","From across the globe comes eight of the wildest fighters the world has ever known. Choose your champion, gather your courage and prepare to battle your opponents in a bare knuckle brawl. Face Ken and his devastation &quot;Dragon Punch&quot;! Watch the temperature rise as Dhalsim incinerates you with his mystical Yoga Flame! Hear your spine crack as Zangief smashes you to the pavement with his spinning pile driver! Cover your ears as Guile breaks the sound barrier with the awesome power of the Sonic Boom!Annihilate your competition and claim the right to test your skills against the bone-crushing power of the Grand Masters! Can you survive? Can Anyone?","n/a","8.0","n/a","Capcom","Oct 28, 1994 ","http://www.gamefaqs.com/fmtowns/945365-super-street-fighter-ii"
"Super Ultra Machine Cyborg Marilyn DX","Adventure,General","Super Ultra Machine Cyborg Marilyn DX is an Adventure game, developed and published by Jast,which was released in Japan in 1994.","n/a","8.0","n/a","Jast","April 1994 ","http://www.gamefaqs.com/fmtowns/956471-super-ultra-machine-cyborg-marilyn-dx"
"Suzaku","Role-Playing,First-Person","Suzaku is a Role-Playing game, developed and published by Wolf Team,which was released in Japan in 1992.","n/a","6.0","n/a","Wolf Team","October 1992 ","http://www.gamefaqs.com/fmtowns/957432-suzaku"
"Takamizawa Kyousuke Nekketsu!! Kyouiku Kenshuu","Adventure,General","Takamizawa Kyousuke Nekketsu!! Kyouiku Kenshuu is an Adventure game, developed and published by ZyX,which was released in Japan in 1995.","n/a","n/a","n/a","ZyX","Jan 21, 1995 ","http://www.gamefaqs.com/fmtowns/956157-takamizawa-kyousuke-nekketsu-kyouiku-kenshuu"
"Tatsujin Oh","Action,Shooter,Scrolling","Tatsujin Oh is an Action game, developed and published by Ving,which was released in Japan in 1993.","n/a","n/a","n/a","Ving","April 1993 ","http://www.gamefaqs.com/fmtowns/691807-tatsujin-oh"
"Tenshi-Tachi no Gogo Collection","Adventure,General","Tenshi-Tachi no Gogo Collection is an Adventure game, developed and published by Jast,which was released in Japan in 1995.","n/a","9.0","n/a","Jast","Mar 14, 1995 ","http://www.gamefaqs.com/fmtowns/956215-tenshi-tachi-no-gogo-collection"
"Tenshi-Tachi no Gogo Collection 2","Adventure,General","Tenshi-Tachi no Gogo Collection 2 is an Adventure game, developed and published by Jast,which was released in Japan in 1995.","n/a","6.0","n/a","Jast","Nov 30, 1995 ","http://www.gamefaqs.com/fmtowns/956216-tenshi-tachi-no-gogo-collection-2"
