"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Akari by Nikoli","Miscellaneous,Puzzle,Logic","With the Nikoli puzzle series, you can enjoy high-quality &quot;Akari&quot; puzzles, created by Nikoli, who gave the world-famous puzzle &quot;Sudoku&quot; its name. The Nintendo 3DS allows for the realization of simple and easy to play operability. &quot;Akari&quot; is a puzzle in which you set lights based on the hint numbers in order to light up the entirety of the white space. The main features of &quot;Akari&quot; are the easy to understand rules, and the depth of the game. There are great numbers of patterns for which you will figure out &quot;When the numbers and lights and spaces are combined like this, then THIS is how they are sure to match up&quot;, so you have plenty of opportunities to taste &quot;the excitement of discovering new patterns&quot;. To ensure your long-term enjoyment, we're prepared both a &quot;Stage Clear&quot; mode and a &quot;Random&quot; mode. In &quot;Stage Clear&quot; mode, you progress by clearing puzzles one by one, and in &quot;Random&quot; mode puzzles are generated at random. Please enjoy this high-quality &quot;Akari&quot; game.","n/a","6.5","","","","http://www.gamefaqs.com/3ds/637772-akari-by-nikoli"
"AKB48+Me","Miscellaneous,Rhythm,Music","AKB48+Me is a Miscellaneous game, developed and published by Kadokawa Shoten,which was released in Japan in 2012.","n/a","6.5","n/a","Kadokawa Shoten","Oct 25, 2012 ","http://www.gamefaqs.com/3ds/668740-akb48me"
"Imagine Championship Rider 3D","Sports,Alternative,Horse Racing","The first authentic horse game for the Nintendo 3DS system, Imagine Champion Rider 3D invites players to care for more than 15 realistic horses, ride them and train them for world-class performance. Imagine Champion Rider 3D fully leverages the Nintendo 3DS features with the most realistic visuals for a horse game yet, including 3D horses, textures and beautiful environments, as well as StreetPass sharing and more.","n/a","4.5","n/a","Ubisoft","Feb 14, 2013 ","http://www.gamefaqs.com/3ds/693807-imagine-championship-rider-3d"
"Alien Chaos 3D","Action,General","A lowly janitor must defend the planet from evil animal robots in this side-scrolling shooter from Swedish developer Ludosity Interactive. An enhanced follow-up to the developer's indie game for Xbox Live Arcade, Mama & Son: Clean House, the game has you guiding a bandana-clad hero while using his machine gun to blast an assortment of comical enemies, ranging from mechanical birds to armadillos. Your objective is to rescue your beloved mama, but you'll also have to clean up the mess you make while saving the world. Use the game's StreetPass feature to challenge friends.","n/a","6.2","68","Giant Media Group","Mar 27, 2012 ","http://www.gamefaqs.com/3ds/648938-alien-chaos-3d"
"The Amazing Spider-Man 2","Action,General","The Amazing Spider-Man, this all-new third-person action-adventure video game builds on the story of the previous game with an alternative take on the events of the upcoming movie, while also giving players an enhanced, free-roaming web-slinging experience through a greatly expanded New York City.","","","","","","http://www.gamefaqs.com/3ds/736163-the-amazing-spider-man-2"
"The Amazing Spider-Man","Action,General","Go beyond the movie to experience what it's like to BE Spider-Man like never before. Set shortly after the events of Columbia Pictures' new film, The Amazing Spider-Man throws New York City's brand new hero back into free-roaming, web-slinging action, as he protects the Big Apple from a deluge of unimaginable threats. Experience the new Web Rush mechanic as Spidey twists his way through the NYC skyline with unprecedented speed and grace. The game's original story also explores beautiful indoor environments, as you'll encounter everything from skirmishes with everyday street thugs to pulse-pounding confrontations with Spider-Man's most lethal foes.","n/a","6.3","55","Beenox","Jun 26, 2012 ","http://www.gamefaqs.com/3ds/657329-the-amazing-spider-man"
"American Mensa Academy","Miscellaneous,Puzzle,Logic","American Mensa Academy is a brain training game that will give player's minds the ultimate cerebral workout. Created in direct collaboration with Mensa, American Mensa Academy is packed with 100+ replayable levels of fun and stimulating mini-games and challenges for everyone, plus for those really looking to test their grey matter, there is a rigorous test designed to calculate your Mensa score, directly inspired by questions faced by those attempting to join the renowned global high IQ society.","n/a","4.8","","","","http://www.gamefaqs.com/3ds/688156-american-mensa-academy"
"Angler's Club: Ultimate Bass Fishing 3D","Sports,Nature,Fishing","Developed as the supreme 3D fishing experience, Angler's Club: Ultimate Bass Fishing 3Doffers the right ingredients for all types of fishermen to hook and catch the largest bass in the lake using the Nintendo 3DS built-in features.The game also features the ability to fully customize characters using in-game tools and to use the built-in camera to use the players' facial features to create their very own personal fisherman.","n/a","7.1","n/a","Tamsoft","Aug 30, 2011 ","http://www.gamefaqs.com/3ds/625931-anglers-club-ultimate-bass-fishing-3d"
"Angry Birds Star Wars","Strategy,General","Join an epic adventure with the Angry Birds in the legendary Star Wars universe, re-mastered for gaming systems! Use the Force, wield your Lightsaber, and blast away Pigtroopers on an intergalactic journey from the deserts of Tatooine to the depths of the Pig Star! Can you become a Jedi Master and restore freedom to the galaxy?","n/a","5.5","n/a","Rovio Entertainment Ltd","Oct 29, 2013 ","http://www.gamefaqs.com/3ds/723518-angry-birds-star-wars"
"Angry Birds Trilogy","Action,General","Angry Birds is taking flight for the first time ever and crashing on game consoles everywhere! 3 Best-Selling Angry Birds games in 1, 19 exclusive levels and over 100 hours of addictive gameplay!","8.0","7.1","62","Rovio Mobile","Sep 25, 2012 ","http://www.gamefaqs.com/3ds/634329-angry-birds-trilogy"
"Angry Bunnies","Strategy,General","Angry Bunnies is a Strategy game, developed and published by Cypronia,which was released in 2013.","n/a","10.0","","","","http://www.gamefaqs.com/3ds/737946-angry-bunnies"
"Angry Video Game Nerd Adventures","Action,Platformer,2D","Angry Video Game Nerd Adventures is an Action game, developed by FreakZone,with no announced release date.","","","","","","http://www.gamefaqs.com/3ds/719275-angry-video-game-nerd-adventures"
"Animal Crossing: New Leaf","Miscellaneous,Virtual Life","Animal Crossing: New Leaf launches in North America on June 9. It is the definitive version of Animal Crossing, with new features and general improvements across the entire game, including new species of animal neighbors, new ways to customize your house and town, and a new main street shopping area and model home showcase.","8.7","8.9","88","Nintendo","Jun9, 2013 ","http://www.gamefaqs.com/3ds/997811-animal-crossing-new-leaf"
"Animal Hospital","Miscellaneous,Virtual Life","Animal Hospital is a Miscellaneous game, developed by Neopica and published by BigBen Interactive,which was released in Europe in 2013.","n/a","5.5","n/a","Neopica","Sep 27, 2013 ","http://www.gamefaqs.com/3ds/730039-animal-hospital"
"Zoo Resort 3D","Simulation,General","Zoo Resort is the first 3D zoo simulation game, offering players an incredibly realistic and life-like zoo and management experience. It's up to you to build a world-class zoo destination, including choosing your animals from over 100 options, deciding where to set up their habitats and entertaining visitors with your animals' talents. Plus, watch and almost touch the animals as they come alive in 3D to show off their personality and skills.","n/a","7.2","","","","http://www.gamefaqs.com/3ds/609539-zoo-resort-3d"
"Anpanman to Asobo: New Aiueo Kyoushitsu","Miscellaneous,Edutainment","Anpanman to Asobo: New Aiueo Kyoushitsu is a Miscellaneous game, developed and published by Agatsuma Entertainment,scheduled to be released in Japan in 2014.","","","","","","http://www.gamefaqs.com/3ds/733821-anpanman-to-asobo-new-aiueo-kyoushitsu"
"Aqua Moto Racing 3D","Driving,Racing,Arcade","It's Aqua Moto Racing 3D!Experience the thrill of high-powered watercraft and break-neck stunts in a third dimension. Race through heaving oceans along sandy beaches in the Tropics, Greece and Egypt. Perform insane stunts and go around the buoys closely to charge your turbo and get the edge against your opponents. Earn cash by participating in races and spend it on better watercraft. Unlock new Championships and Achievements on your quest for Legendary Status. Compete against your friends in local multiplayer mode.Get Ready For The Wave Ride Of Your Life!-Race rolling waves in exotic locations-Epic career mode with 12 watercraft-Show off your skills with extreme stunts","n/a","8.5","52","Zordix AB","Oct 10, 2013 ","http://www.gamefaqs.com/3ds/682789-aqua-moto-racing-3d"
"AR Games","Miscellaneous,General","Imagine seeing a video game unfold in the real world...right on your kitchen table, or the floor of your living room! AR Games uses the Nintendo 3DS outer cameras and AR Cards included with the system to present an amazing augmented-reality gaming experience.","8.0","6.9","","","","http://www.gamefaqs.com/3ds/619882-ar-games"
"ARC STYLE: Soccer!! 3D","Sports,Traditional,Soccer,Arcade","You don't have to worry about the finer points of offside or what counts as a foul in this easy soccer game. Enjoy fast-paced matches with the simple controls of ARC STYLE: Soccer 3D. There is room for endless customization with the ability to change your teams' names and uniforms, and create every team member's features from scratch to make your own original team. You can even use your own photographed face on your team members! You can also use a local wireless connection to enjoy multiplayer matches.","n/a","6.6","","","","http://www.gamefaqs.com/3ds/634467-arc-style-soccer-3d"
"ARC STYLE: Freecell","Miscellaneous,Board Games","ARC STYLE: Freecell is a Miscellaneous game, developed and published by Arc System Works,which was released in Japan in 2012.","n/a","5.5","n/a","Arc System Works","May 30, 2012 ","http://www.gamefaqs.com/3ds/671903-arc-style-freecell"
"ARC STYLE: Happy Ocean","Simulation,General","ARC STYLE: Happy Ocean is a Simulation game, developed and published by Arc System Works,which was released in Japan in 2013.","n/a","5.3","n/a","Arc System Works","Mar6, 2013 ","http://www.gamefaqs.com/3ds/705832-arc-style-happy-ocean"
"ARC STYLE: Jazzy Billiards 3D Professional","Sports,General","ARC STYLE: Jazzy Billiards 3D Professional is a Sports game, developed and published by Arc System Works,which was released in Japan in 2011.","n/a","6.5","n/a","Arc System Works","Aug 10, 2011 ","http://www.gamefaqs.com/3ds/638717-arc-style-jazzy-billiards-3d-professional"
"ARC STYLE: Joshi Soccer!! 3D","Sports,Traditional,Soccer,Arcade","ARC STYLE: Joshi Soccer!! 3D is a Sports game, developed and published by Arc System Works,which was released in Japan in 2012.","n/a","6.4","n/a","Arc System Works","Jul 25, 2012 ","http://www.gamefaqs.com/3ds/677477-arc-style-joshi-soccer-3d"
"ARC STYLE: San Goku Shi Pinball","Miscellaneous,Parlor,Pinball","ARC STYLE: San Goku Shi Pinball is a Miscellaneous game, developed and published by Arc System Works,which was released in Japan in 2012.","n/a","5.5","n/a","Arc System Works","Apr 25, 2012 ","http://www.gamefaqs.com/3ds/668743-arc-style-san-goku-shi-pinball"
"ARC STYLE: Simple Mahjong 3D","Miscellaneous,Board Games","ARC STYLE: Simple Mahjong 3D is a Miscellaneous game, developed and published by Arc System Works,which was released in Japan in 2011.","n/a","5.5","n/a","Arc System Works","Nov 30, 2011 ","http://www.gamefaqs.com/3ds/650831-arc-style-simple-mahjong-3d"
"ARC STYLE: Soccer!! 3D","Sports,Traditional,Soccer,Arcade","You don't have to worry about the finer points of offside or what counts as a foul in this easy soccer game. Enjoy fast-paced matches with the simple controls of ARC STYLE: Soccer 3D. There is room for endless customization with the ability to change your teams' names and uniforms, and create every team member's features from scratch to make your own original team. You can even use your own photographed face on your team members! You can also use a local wireless connection to enjoy multiplayer matches.","n/a","6.6","","","","http://www.gamefaqs.com/3ds/634467-arc-style-soccer-3d"
"ARC STYLE: Spider Solitaire","Miscellaneous,Board Games","ARC STYLE: Spider Solitaire is a Miscellaneous game, developed and published by Arc System Works,which was released in Japan in 2012.","n/a","5.8","n/a","Arc System Works","TBA ","http://www.gamefaqs.com/3ds/657876-arc-style-spider-solitaire"
"ARC STYLE: Soltia","Action,General","ARC STYLE: Soltia is an Action game, developed and published by Arc System Works,which was released in Japan in 2011.","n/a","5.5","n/a","Arc System Works","Oct 19, 2011 ","http://www.gamefaqs.com/3ds/647279-arc-style-soltia"
"ARC STYLE: Spider Solitaire","Miscellaneous,Board Games","ARC STYLE: Spider Solitaire is a Miscellaneous game, developed and published by Arc System Works,which was released in Japan in 2012.","n/a","5.8","n/a","Arc System Works","TBA ","http://www.gamefaqs.com/3ds/657876-arc-style-spider-solitaire"
"ARC STYLE: Yakyuu!! 3D","Sports,Traditional,Baseball,Arcade","ARC STYLE: Yakyuu!! 3D is a Sports game, developed and published by Arc System Works,which was released in Japan in 2012.","n/a","5.5","n/a","Arc System Works","Jul 11, 2012 ","http://www.gamefaqs.com/3ds/676223-arc-style-yakyuu-3d"
"Arcade 3D","Miscellaneous,General","Arcade Classics 3D brings you six of the greatest games of all time. Whether its blockbusting fun, mind-bending puzzling or classic arcade gameplay, Arcade Classics has got it coveredand all in stunning 3D! Endless addictive gameplay with massive replayability. Full on 3D for an amazing experience - you just wont be able to put it down.","n/a","5.3","n/a","UFO Interactive","TBA ","http://www.gamefaqs.com/3ds/629317-arcade-3d"
"Arcade 3D","Miscellaneous,General","Arcade Classics 3D brings you six of the greatest games of all time. Whether its blockbusting fun, mind-bending puzzling or classic arcade gameplay, Arcade Classics has got it coveredand all in stunning 3D! Endless addictive gameplay with massive replayability. Full on 3D for an amazing experience - you just wont be able to put it down.","n/a","5.3","n/a","UFO Interactive","TBA ","http://www.gamefaqs.com/3ds/629317-arcade-3d"
"Arcade Classics 3D","Miscellaneous,Puzzle,General","6 of the most playable games of all time Puzzles, action, shooters all in one purchase! Play the great classics today in modern themes in 3D environments.","n/a","6.0","","","","http://www.gamefaqs.com/3ds/737965-arcade-classics-3d"
"Around the World with Hello Kitty & Friends","Miscellaneous,General","Join Hello Kitty and her friends for a Happy party and have some fun! Get together and enjoy their many activities, including shopping, cooking, dress making, dressing up and dancingall in the cute and lovable style that has made the Hello Kitty franchise a hit all around the world.- Have a party - send out personalised invitations to any of Hello Kittys friends- Dress making - participate in activities such as dress cutting, sewing and ironing or play the button game, material hoopla or the maze game- Go to the shop - do the shopping for your party by selecting items from your list- Cooking - satisfy your culinary appetite by cooking, slicing, frying, washing and even cleaning- Party time - party away by dancing or playing spot the difference, the slide puzzle or the memory game","n/a","10.0","","","","http://www.gamefaqs.com/3ds/665239-around-the-world-with-hello-kitty-and-friends"
"Art Academy: Lessons for Everyone","Miscellaneous,Edutainment","Art Academy: Lessons for Everyone! is an interactive application that teaches real world art techniques anyone can enjoy-from beginners to experts of all ages. Discover more than 30 lessons, all using realistic stylus and touch screen-based tools for drawing and painting. Enjoy a robust Free Paint mode that lets you create to your heart's content using included subjects, or your own images taken with the Nintendo 3DS Camera-whenever and wherever the inspiration strikes.","n/a","7.7","81","Nintendo","Oct1, 2012 ","http://www.gamefaqs.com/3ds/675249-art-academy-lessons-for-everyone"
"Art of Balance Touch!","Miscellaneous,Puzzle,General","Grab your stylus and build a balanced stack in this physics-based puzzler!Puzzle games must be addictive. This was our top priority during the development of the game. That's why we designed 200 levels that not only challenge your skills but also your imagination. With its perfect touch controls Art of Balance TOUCH! is easy to pick up and hard to put away.Seeking a real challenge? Then try out the new endurance mode and drive your score ever higher.Art of Balance TOUCH! brings the ultimate just one more puzzle experience to your Nintendo 3DS.Master 200 levelsDiscover 8 unique worldsPlay with your Stylus or with the SlidePad","n/a","7.5","82","Shin'en","Jun7, 2012 ","http://www.gamefaqs.com/3ds/665692-art-of-balance-touch"
"Ash","Role-Playing,Console-style RPG","Ash is a Role-Playing game, developed by SRRN Games and published by CIRCLE Entertainment,scheduled to be released in 2013.","","","","","","http://www.gamefaqs.com/3ds/707096-ash"
"Asphalt 3D","Driving,General","Asphalt 3D brings all the excitement and speed of the Asphalt franchise to stereoscopic 3D, featuring more than 40 licensed vehicles, 17 exotic track locations and complete StreetPass functionality.","n/a","6.2","43","Gameloft","Mar 22, 2011 ","http://www.gamefaqs.com/3ds/609527-asphalt-3d"
"Asphalt 3D","Driving,General","Asphalt 3D brings all the excitement and speed of the Asphalt franchise to stereoscopic 3D, featuring more than 40 licensed vehicles, 17 exotic track locations and complete StreetPass functionality.","n/a","6.2","43","Gameloft","Mar 22, 2011 ","http://www.gamefaqs.com/3ds/609527-asphalt-3d"
"Assassin's Creed: Lost Legacy","Action Adventure,Historic","Driven by curiosity and a desire to understand the origins of his Order, Ezio Auditore travels East in search of the lost castle at Masyaf, the ancient seat of the Assassins.","","","","","","http://www.gamefaqs.com/3ds/997782-assassins-creed-lost-legacy"
"Attack of the Friday Monsters! A Tokyo Tale","Action,General","Millennium Kitchen's Kaz Ayabe is known for mesmerizing many Japanese fans with his heartwarming stories in the Boku no Natsuyasumi (Summer Holidays 20th Century) series. In ATTACK OF THE FRIDAY MONSTERS! A TOKYO TALE, he introduces for the first time, a Tokyo-life simulation game where players will take the role of a young boy named Sohta who lives where the giant monsters from the TV shows of Japan's 1970s come to life every Friday. In this rustic town of tranquil days and idyllic scenery, there lies a nostalgic tale sure to warm your heart.ATTACK OF THE FRIDAY MONSTERS! A TOKYO TALE will be the first of Kaz Ayabe's games to be released outside of Japan.","n/a","7.9","77","Level 5","Jul 18, 2013 ","http://www.gamefaqs.com/3ds/711411-attack-of-the-friday-monsters-a-tokyo-tale"
"ATV Fever","Driving,Racing,Rally / Offroad","ATV Fever is a Driving game, developed and published by Enjoy Gaming,scheduled to be released in Australia in 2013.","","","","","","http://www.gamefaqs.com/3ds/693803-atv-fever"
"ATV Wild Ride 3D","Driving,Racing,Arcade","Prepare yourself for massive air and jaw-dropping showmanship in this nitro-charged, ATV racing experience. Travel the world and compete in the USA, Thailand, England, Russia, Canada, and Mexico. Speed around 24 challenging tracks hitting epic jumps and earning “Nitro” by unleashing dozens of wild tricks!","n/a","5.7","66","Renegade Kid","Mar7, 2013 ","http://www.gamefaqs.com/3ds/706763-atv-wild-ride-3d"
"Azada","Miscellaneous,Puzzle,Hidden Object","Trapped in a magical puzzle book, the adventurous Titus needs your help to release him from his spell. To do this, you must solve the tricky puzzles of Azada. Crack the series of puzzles and fill in the missing pages of the enchanted book to free Titus from his prison.","n/a","5.8","","","","http://www.gamefaqs.com/3ds/658588-azada"
"Azito 3D","Strategy,General","Azito 3D is a Strategy game, developed and published by Hamster,which was released in Japan in 2011.","n/a","6.4","n/a","Hamster","Nov3, 2011 ","http://www.gamefaqs.com/3ds/629315-azito-3d"
"Azito 3D: Kyoto","Strategy,General","Azito 3D: Kyoto is a Strategy game, developed and published by Hamster,which was released in Japan in 2012.","n/a","6.8","n/a","Hamster","Jun6, 2012 ","http://www.gamefaqs.com/3ds/672398-azito-3d-kyoto"
"Azito 3D: Osaka","Simulation,General","Azito 3D: Osaka is a Simulation game, developed and published by Hamster,which was released in Japan in 2013.","n/a","5.3","n/a","Hamster","Mar6, 2013 ","http://www.gamefaqs.com/3ds/705831-azito-3d-osaka"
"Azito 3D: Tokyo","Simulation,General","Azito 3D: Tokyo is a Simulation game, developed and published by Hamster,which was released in Japan in 2012.","n/a","6.3","n/a","Hamster","Dec5, 2012 ","http://www.gamefaqs.com/3ds/691994-azito-3d-tokyo"
"Balloon Pop 2","Miscellaneous,Puzzle,Matching","Draw, pop and match balloons for explosive fun in this re-invented classic for the Nintendo 3DS! Use your power bar to draw star lines to start a chain reaction, setting up electrifying combos while outwitting obstacles and unlocking items to help you in your journey through Earth's wonderful seasons and holidays.","","","","","","http://www.gamefaqs.com/3ds/620676-balloon-pop-2"
"Balloon Pop Remix","Miscellaneous,Puzzle,Matching","The ultimate popping puzzler is back! Balloon Pop Remix takes the classic Balloon Pop formula and turns it on its head!Use the stylus to draw lines on the puzzle board and all the balloons in the lines path will pop, leading into mesmerizing chain reactions! With a deep story mode, 100+ stages in puzzle mode, exhilarating endless mode, and a pick-up-and-play mini-games mode, there is absolutely no shortage of delightful content to pop through!Features- Fast-Paced Balloon-Popping action!- Beautiful hand-drawn artwork.- Unique Puzzle-Solving mechanics.","n/a","5.8","","","","http://www.gamefaqs.com/3ds/681146-balloon-pop-remix"
"Banana Bliss: Jungle Puzzles","Miscellaneous,Puzzle,General","Banana Bliss: Jungle Puzzles is a Miscellaneous game, developed and published by Kounan Denki Seisakujo (Mechanic Arms),which was released in Japan in 2013.","n/a","10.0","n/a","Kounan Denki Seisakujo (Mechanic Arms)","Dec 26, 2013 ","http://www.gamefaqs.com/3ds/713587-banana-bliss-jungle-puzzles"
"Barbie Dreamhouse Party","Adventure,General","Join Barbie and her friends for an adventure that will take fans behind pink doors into the fantastic world of the Dreamhouse!Based on the popular Barbie Life in the Dreamhouse web series, dolls everywhere will get a chance to explore the Dreamhouse and play fabulous mini games.","n/a","10.0","n/a","Torus Games","Nov 12, 2013 ","http://www.gamefaqs.com/3ds/716632-barbie-dreamhouse-party"
"Barbie: Groom and Glam Pups","Miscellaneous,Virtual Life","Barbie Groom and Glam Pups is an all-new, fun and engaging game that lets players choose a pup from one of six adorable breeds, then groom it, train it, and dress it up. Finally, players show off their glam pup in a fabulous dance sequence, runway show and photo shoot.","n/a","10.0","n/a","Game Machine","Aug 15, 2013 ","http://www.gamefaqs.com/3ds/727730-barbie-groom-and-glam-pups"
